title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Tweedy Browne CO LLC Reduces Alphabet Inc. Stake,https://www.tipranks.com/news/company-announcements/tweedy-browne-co-llc-reduces-alphabet-inc-stake,20260205T030657,[],"Tweedy Browne CO LLC recently reduced its stake in Alphabet Inc. Class C (GOOG) by 6,272 shares. Despite this reduction, Alphabet Inc. Class C has seen a strong uptrend, with Wall Street maintaining a Strong Buy consensus due to the company's accelerating AI strategy and robust Google Cloud and Search outlook. Spark, TipRanks’ AI Analyst, rates GOOG as Outperform, citing strong financial performance and strategic investments in AI and cloud services as key drivers for its positive long-term outlook.",https://blog.tipranks.com/wp-content/uploads/2023/06/Consumer-Cylical-4-750x406.jpg,TipRanks,General,TipRanks,"[{'topic': 'financial_markets', 'relevance_score': '0.938899'}, {'topic': 'technology', 'relevance_score': '0.815403'}, {'topic': 'earnings', 'relevance_score': '0.706874'}]",-0.049453,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.959868', 'ticker_sentiment_score': '0.300294', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'F', 'relevance_score': '0.635460', 'ticker_sentiment_score': '-0.346480', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TSLA', 'relevance_score': '0.605229', 'ticker_sentiment_score': '-0.374498', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.622789', 'ticker_sentiment_score': '0.322676', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Lemonade (NYSE:LMND) CEO Daniel Schreiber Sells 9,108 Shares",https://www.marketbeat.com/instant-alerts/lemonade-nyselmnd-ceo-daniel-schreiber-sells-9108-shares-2026-02-04/,20260205T022821,['MarketBeat'],"Lemonade (NYSE:LMND) CEO Daniel Schreiber sold 9,108 shares of the company's stock on January 23rd for over $902,000, reducing his position by 0.60%. The sale occurred as the stock traded down to $74.03, below its 50-day moving average but above its 200-day average. Despite beating recent EPS and revenue estimates, Lemonade remains unprofitable, and analysts currently have a ""Hold"" rating on the stock with an average price target of $71.50.",https://www.marketbeat.com/logos/lemonade-inc-logo-1200x675.png?v=20240515131932,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.937586'}, {'topic': 'financial_markets', 'relevance_score': '0.811564'}, {'topic': 'finance', 'relevance_score': '0.639628'}]",0.014231,Neutral,"[{'ticker': 'LMND', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.228212', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TSLA', 'relevance_score': '0.618903', 'ticker_sentiment_score': '0.108533', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TXN', 'relevance_score': '0.574513', 'ticker_sentiment_score': '0.147845', 'ticker_sentiment_label': 'Neutral'}]"
"Cathie Wood’s ARK sells Teradyne stock, buys AMD and Tesla",https://www.investing.com/news/company-news/cathie-woods-ark-sells-teradyne-stock-buys-amd-and-tesla-93CH-4486396,20260205T011135,['Investing.com'],"Cathie Wood's ARK Invest has strategically reallocated its portfolio, selling a significant number of Teradyne Inc. shares while increasing its holdings in Advanced Micro Devices Inc. and Tesla Inc. These moves indicate ARK's continued confidence in the semiconductor and electric vehicle sectors, alongside new investments in AI and biotechnology companies. The transactions reflect a tactical shift within ARK's ETFs, with investors closely watching the implications for its overall investment strategy.",https://i-invdn-com.investing.com/news/world_news_2_69x52._800x533_L_1419494365.jpg,Investing.com,General,Investing.com,"[{'topic': 'financial_markets', 'relevance_score': '1.000000'}, {'topic': 'technology', 'relevance_score': '0.812109'}, {'topic': 'finance', 'relevance_score': '0.717846'}, {'topic': 'life_sciences', 'relevance_score': '0.633460'}, {'topic': 'energy_transportation', 'relevance_score': '0.632833'}]",0.001466,Neutral,"[{'ticker': 'TER', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.447708', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'AMD', 'relevance_score': '0.943025', 'ticker_sentiment_score': '0.430937', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.828102', 'ticker_sentiment_score': '0.410916', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'TTD', 'relevance_score': '0.604004', 'ticker_sentiment_score': '-0.448168', 'ticker_sentiment_label': 'Bearish'}]"
Adient Looks Well Poised to Remain in the Top Two of Automotive Seating,https://www.morningstar.com/company-reports/1424002-adient-looks-well-poised-to-remain-in-the-top-two-of-automotive-seating,20260205T003046,['David Whiston'],"Adient, the automotive seating business formerly part of Johnson Controls, maintains its strong position as one of the top two players globally. The article highlights the strategic importance of seating suppliers due to the difficulty of replacing incumbents, the need for consistent, high-quality delivery, and the potential for growth driven by autonomous and electric vehicles. Adient's ability to adapt to new seating configurations and electronics content is seen as a key advantage.",https://morningstar-morningstar-prod.web.arc-cdn.net/resizer/-th2RPrJS9VtsDETKiMK-C8aUDA=/2000x2000/author-service-images-prod-us-east-1.publishing.aws.arc.pub/morningstar/222a1c0d-911c-4064-ac93-f9d4516d0a06.jpg,Morningstar,General,Morningstar,"[{'topic': 'earnings', 'relevance_score': '1.000000'}, {'topic': 'manufacturing', 'relevance_score': '0.824853'}, {'topic': 'finance', 'relevance_score': '0.700753'}]",0.105401,Neutral,"[{'ticker': 'ADNT', 'relevance_score': '0.313128', 'ticker_sentiment_score': '0.016600', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JCI', 'relevance_score': '0.744807', 'ticker_sentiment_score': '0.123522', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'F', 'relevance_score': '0.630057', 'ticker_sentiment_score': '0.104626', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GM', 'relevance_score': '0.628304', 'ticker_sentiment_score': '0.106947', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.615820', 'ticker_sentiment_score': '0.118671', 'ticker_sentiment_label': 'Neutral'}]"
"Eagle Point sells acres commercial realty (ACR) stock worth $118,216",https://www.investing.com/news/insider-trading-news/eagle-point-sells-acres-commercial-realty-acr-stock-worth-118216-93CH-4486349,20260205T001128,['Investing.com'],"Eagle Point Credit Management LLC, a significant owner in ACRES Commercial Realty Corp (NASDAQ:ACR), has sold preferred stock totaling $118,216 across different transactions between February 2nd and February 4th, 2026. The sales involved both Series D and Series C preferred stocks at varying prices. Despite these sales, Eagle Point still retains substantial holdings in both preferred and common stock of ACRES Commercial Realty Corp.",https://i-invdn-com.investing.com/news/World_News_8_800x533_L_1420026210.jpg,Investing.com,General,Investing.com,"[{'topic': 'financial_markets', 'relevance_score': '0.915617'}, {'topic': 'real_estate', 'relevance_score': '0.827922'}]",-0.216902,Somewhat-Bearish,"[{'ticker': 'ACR-P-D', 'relevance_score': '0.336631', 'ticker_sentiment_score': '0.040811', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMD', 'relevance_score': '0.563940', 'ticker_sentiment_score': '-0.310190', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'NVDA', 'relevance_score': '0.558339', 'ticker_sentiment_score': '-0.311076', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TSLA', 'relevance_score': '0.550038', 'ticker_sentiment_score': '-0.324591', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'GOOGL', 'relevance_score': '0.540231', 'ticker_sentiment_score': '-0.113422', 'ticker_sentiment_label': 'Neutral'}]"
General Motors Stock: Can Detroit’s Old Guard Still Outrun Wall Street’s Doubts?,https://www.ad-hoc-news.de/boerse/news/ueberblick/general-motors-stock-can-detroit-s-old-guard-still-outrun-wall/68552476,20260204T234251,[],"General Motors stock is currently trading at a significant discount despite the company's efforts to reinvent itself through EVs, software, and capital returns. While some investors see it as a value play due to rising profits and aggressive buybacks, skeptics point to union costs and the challenges of electrification. The article explores GM's one-year investment performance, recent catalysts like strong earnings and capital allocation, Wall Street's cautious endorsement, and its future strategy focused on profitable ICE vehicles, disciplined EV rollout, and monetizing software and services, acknowledging the inherent risks but also the potential for upside if the market re-rates the stock.",https://mdb.ad-hoc-news.de/img/logos/logo_264x69.jpg,AD HOC NEWS,General,AD HOC NEWS,"[{'topic': 'earnings', 'relevance_score': '0.932597'}, {'topic': 'financial_markets', 'relevance_score': '0.842528'}, {'topic': 'economy_macro', 'relevance_score': '0.648987'}, {'topic': 'energy_transportation', 'relevance_score': '0.907769'}, {'topic': 'manufacturing', 'relevance_score': '0.724447'}]",0.068364,Neutral,"[{'ticker': 'GM', 'relevance_score': '0.957418', 'ticker_sentiment_score': '0.210881', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.570698', 'ticker_sentiment_score': '-0.123737', 'ticker_sentiment_label': 'Neutral'}]"
"Uber Earnings: Network Effect Is Strengthening, but Future AV Impact Remains Uncertain",https://www.morningstar.com/stocks/uber-earnings-network-effect-is-strengthening-future-av-impact-remains-uncertain,20260204T231807,['Mark Giarelli'],"Morningstar has lowered its fair value estimate for Uber stock to $85 from $93, maintaining a narrow moat rating, despite strong network effects visible in accelerating user growth and food delivery. The reduction reflects persistent uncertainty about the impact of autonomous vehicles, as companies like Waymo and Tesla seem more inclined to control rider relationships directly rather than through partnerships. While Uber's two-sided marketplace remains strong, the long-term question of its asset-light model versus the need for AV investment creates a significant headwind, making shares appear cheap but recommending investment only if they drop to the $60 range.",https://cloudfront-us-east-1.images.arcpublishing.com/morningstar/HVMUEKV25FHMDLG4QNZBD7AHX4.jpg,Morningstar,General,Morningstar,"[{'topic': 'earnings', 'relevance_score': '0.928236'}, {'topic': 'financial_markets', 'relevance_score': '0.819803'}, {'topic': 'technology', 'relevance_score': '0.720925'}, {'topic': 'energy_transportation', 'relevance_score': '0.629022'}]",-0.139165,Neutral,"[{'ticker': 'UBER', 'relevance_score': '0.993129', 'ticker_sentiment_score': '-0.250833', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TSLA', 'relevance_score': '0.605131', 'ticker_sentiment_score': '0.043901', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DASH', 'relevance_score': '0.575415', 'ticker_sentiment_score': '-0.141195', 'ticker_sentiment_label': 'Neutral'}]"
"Tesla Sued Over Crash That Trapped, Killed Massachusetts Driver",https://www.bloomberg.com/news/articles/2026-02-04/tesla-sued-over-crash-that-trapped-killed-massachusetts-driver,20260204T221553,['Dana Hull and Madlin Mekelburg'],"Tesla Inc. is being sued over a fatal crash in Massachusetts where the driver, Samuel Tremblett, 20, was trapped and killed after his Model Y SUV caught fire. The lawsuit alleges defects with the company's electrically powered door handles, preventing Tremblett from exiting the vehicle after the initial impact. This incident is among several lawsuits citing issues with Tesla's door mechanisms.",,Bloomberg.com,General,Bloomberg.com,"[{'topic': 'energy_transportation', 'relevance_score': '0.826857'}, {'topic': 'technology', 'relevance_score': '0.707812'}]",-0.714881,Bearish,"[{'ticker': 'TSLA', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.703339', 'ticker_sentiment_label': 'Bearish'}]"
Sam Altman Pushes Back On Report Claiming OpenAI Unhappy With Jensen Huang-Led Company's AI Chips Alternatives: 'Love' Working With Nvidia,https://finance.yahoo.com/news/sam-altman-pushes-back-report-213000823.html,20260204T213000,['Ananya Gairola'],"OpenAI CEO Sam Altman strongly denied reports suggesting the company was unhappy with Nvidia's AI chips and seeking alternatives, reaffirming their close partnership. Altman stated OpenAI ""loves working with Nvidia"" and considers them the ""best AI chips in the world,"" expecting to remain a ""gigantic customer."" While acknowledging OpenAI's expanding partnerships with other chipmakers to meet growing compute needs, a senior OpenAI executive confirmed Nvidia remains their most important partner and the core of their compute infrastructure.",,Yahoo Finance,General,Yahoo Finance,"[{'topic': 'technology', 'relevance_score': '0.928961'}, {'topic': 'financial_markets', 'relevance_score': '0.731702'}]",0.168892,Somewhat-Bullish,"[{'ticker': 'NVDA', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.489626', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMD', 'relevance_score': '0.713293', 'ticker_sentiment_score': '0.104286', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AVGO', 'relevance_score': '0.620856', 'ticker_sentiment_score': '0.146720', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.575524', 'ticker_sentiment_score': '0.066513', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.582582', 'ticker_sentiment_score': '0.097212', 'ticker_sentiment_label': 'Neutral'}]"
Uber’s mixed fourth quarter report keeps analysts on the sidelines,https://ca.finance.yahoo.com/news/uber-mixed-fourth-quarter-report-205600799.html,20260204T205923,[],"Wedbush analysts have reiterated a 'Neutral' rating on Uber Technologies Inc (NYSE:UBER) following its mixed fourth-quarter results and guidance. While Uber's Q4 gross bookings exceeded expectations, its non-GAAP EPS and Q1 adjusted EBITDA and EPS guidance fell below consensus. Analysts expressed concerns about the long-term competitive risks from autonomous vehicles and their potential impact on Uber's market position and profitability.",https://s.yimg.com/ny/api/res/1.2/98iwa_.E5734BiB9dKbbag--/YXBwaWQ9aGlnaGxhbmRlcjt3PTk2MDtoPTY0MQ--/https://media.zenfs.com/en/proactive_us_504/a7dc7718a3c814b4e764dd2baf9e88b2,Yahoo! Finance Canada,General,Yahoo! Finance Canada,"[{'topic': 'earnings', 'relevance_score': '0.923955'}, {'topic': 'financial_markets', 'relevance_score': '0.820567'}, {'topic': 'technology', 'relevance_score': '0.713399'}, {'topic': 'energy_transportation', 'relevance_score': '0.642914'}]",-0.150867,Somewhat-Bearish,"[{'ticker': 'UBER', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.272663', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TSLA', 'relevance_score': '0.648382', 'ticker_sentiment_score': '0.009641', 'ticker_sentiment_label': 'Neutral'}]"
Asset sales lift Matthews International (MATW) to $43.6M quarterly profit,https://www.stocktitan.net/sec-filings/MATW/10-q-matthews-international-corp-quarterly-earnings-report-893066287417.html,20260204T200003,[],"Matthews International (MATW) reported a significant quarterly profit of $43.6 million, a substantial improvement from a $3.5 million loss in the prior year, primarily due to a $113.2 million gain from divestitures. The company's sales decreased to $284.8 million following the contribution of its SGK brand business to a joint venture and the sale of other European operations. These divestitures also helped reduce the company's total debt from $710.8 million to $537.0 million, and allowed for the redemption of $300 million in senior secured notes.",,Stock Titan,General,Stock Titan,"[{'topic': 'earnings', 'relevance_score': '0.925299'}, {'topic': 'finance', 'relevance_score': '0.815810'}, {'topic': 'mergers_and_acquisitions', 'relevance_score': '0.712379'}]",0.169645,Somewhat-Bullish,"[{'ticker': 'MATW', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.421341', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.877462', 'ticker_sentiment_score': '-0.156096', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
Verizon Communications stock hits 52-week high at 47.38 USD,https://www.investing.com/news/company-news/verizon-communications-stock-hits-52week-high-at-4738-usd-93CH-4485879,20260204T194235,['Investing.com'],"Verizon Communications stock reached a 52-week high of $47.38, driven by positive market sentiment, strategic initiatives, and consistent revenue growth of 2.52%. The company has maintained dividend payments for 43 consecutive years, with 21 years of raises, and analysts remain optimistic about its future prospects, supported by a strong Q4 performance and ongoing strategic adjustments. InvestingPro assesses Verizon as undervalued, given its 6.12% dividend yield and P/E ratio of 11.62.",https://i-invdn-com.investing.com/news/world_news_2_69x52._800x533_L_1419494365.jpg,Investing.com,General,Investing.com,"[{'topic': 'earnings', 'relevance_score': '0.901641'}, {'topic': 'financial_markets', 'relevance_score': '0.937662'}, {'topic': 'technology', 'relevance_score': '0.701597'}, {'topic': 'finance', 'relevance_score': '0.604557'}]",0.039411,Neutral,"[{'ticker': 'VZ', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.504437', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.626837', 'ticker_sentiment_score': '0.005294', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMD', 'relevance_score': '0.575657', 'ticker_sentiment_score': '-0.349300', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TSLA', 'relevance_score': '0.552493', 'ticker_sentiment_score': '-0.312117', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.595495', 'ticker_sentiment_score': '0.265678', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Lemonade’s Tesla Autonomous Insurance Raises New Questions For Investors,https://simplywall.st/stocks/us/insurance/nyse-lmnd/lemonade/news/lemonades-tesla-autonomous-insurance-raises-new-questions-fo,20260204T192821,['Simply Wall St'],"Lemonade (NYSE:LMND) has launched a new autonomous car insurance product specifically for Tesla models with full self-driving (FSD) capabilities, developed in collaboration with Tesla. This digital-first, usage-based offering leverages real-time vehicle data, aligning with Lemonade's brand strategy. Investors should consider how this product will influence loss patterns, pricing power, and customer acquisition, as well as monitor its uptake and any expansion to other automakers.",,Simply Wall Street,General,Simply Wall Street,"[{'topic': 'financial_markets', 'relevance_score': '0.901898'}, {'topic': 'technology', 'relevance_score': '0.845139'}, {'topic': 'earnings', 'relevance_score': '0.737976'}, {'topic': 'finance', 'relevance_score': '0.611108'}, {'topic': 'energy_transportation', 'relevance_score': '0.618000'}]",0.154131,Somewhat-Bullish,"[{'ticker': 'LMND', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.192399', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.715620', 'ticker_sentiment_score': '0.119549', 'ticker_sentiment_label': 'Neutral'}]"
Nutriband shareholders approve proposals and expand board leadership,https://www.theglobeandmail.com/investing/markets/markets-news/Tipranks/27217/nutriband-shareholders-approve-proposals-and-expand-board-leadership/,20260204T185837,[],"Nutriband (NTRB) shareholders approved several proposals at their 2026 Annual Meeting, including the election of seven directors, ratification of an independent audit firm, and an increase in authorized preferred shares. The company's Board also appointed two new directors, Alessandro Puddu and Viorica Carlig, adding expertise in finance, corporate advisory, and aviation. Despite a ""Neutral"" rating from TipRanks' AI Analyst due to challenging financial performance, the company's recent corporate actions are seen as a positive for shareholder value.",https://www.theglobeandmail.com/resizer/v2/7ZA3WCK7VVDZDJUA7NIDGLC24Y.JPG?auth=0996453c4fd8ab889b640d6e32d57a67ac24b07cd75f8dced5ca45ad8fc75d15&width=300&height=200&quality=80&smart=true,The Globe and Mail,General,The Globe and Mail,"[{'topic': 'earnings', 'relevance_score': '0.949879'}, {'topic': 'finance', 'relevance_score': '0.840800'}]",0.048616,Neutral,"[{'ticker': 'NTRB', 'relevance_score': '0.966627', 'ticker_sentiment_score': '0.441482', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'SMCI', 'relevance_score': '0.627704', 'ticker_sentiment_score': '0.111493', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.563037', 'ticker_sentiment_score': '-0.111584', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.556504', 'ticker_sentiment_score': '-0.324693', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
China Just Banned a Feature Central to Tesla’s Car Designs,https://www.inc.com/ava-levinson/china-bans-electronic-car-door-handles/91297401,20260204T182835,['AVA LEVINSON'],"China has mandated that all car doors must be mechanically openable from both the inside and outside, a regulation set to take effect in 2027. This move effectively bans electronic door handles, like those found in Tesla vehicles, due to safety concerns raised after reports of failures in crashes or malfunctions. The U.S. National Highway Traffic Safety Administration is also investigating similar issues with electronic door handles and manual release mechanisms in several car models, including Teslas.","https://img-cdn.inc.com/image/upload/f_webp,c_fit,w_1920,q_auto/vip/2026/02/china-bans-electric-handle.jpg",Inc.com,General,Inc.com,"[{'topic': 'energy_transportation', 'relevance_score': '0.934594'}, {'topic': 'technology', 'relevance_score': '0.817245'}, {'topic': 'manufacturing', 'relevance_score': '0.613210'}]",-0.160021,Somewhat-Bearish,"[{'ticker': 'TSLA', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.298069', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'F', 'relevance_score': '0.616012', 'ticker_sentiment_score': '-0.114536', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GM', 'relevance_score': '0.612395', 'ticker_sentiment_score': '-0.111941', 'ticker_sentiment_label': 'Neutral'}]"
"Global rounds of funding value jumps 34% in January, led by X.AI",https://www.spglobal.com/market-intelligence/en/news-insights/articles/2026/2/global-rounds-of-funding-value-jumps-34-in-january-led-by-x-ai-97820031,20260204T173120,['Joyce Guevarra'],"Global private-equity and venture-capital funding rounds saw a 34% increase in value in January, totaling $45.54 billion, predominantly driven by a $20 billion funding round for AI firm X.AI LLC. While the total value surged, the number of funding rounds decreased by 26% month-over-month to 947, marking the lowest monthly tally since January 2024. The technology, media, and telecommunications (TMT) sector accounted for the majority of the funding, raising $30.10 billion, or 66.1% of the month's total capital.",https://www.capitaliq.spglobal.com/Articles/432689053.png,S&P Global,General,S&P Global,"[{'topic': 'financial_markets', 'relevance_score': '0.912324'}, {'topic': 'technology', 'relevance_score': '0.837203'}, {'topic': 'finance', 'relevance_score': '0.742606'}, {'topic': 'mergers_and_acquisitions', 'relevance_score': '0.613401'}]",0.371664,Bullish,"[{'ticker': 'SPGI', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.224181', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CSCO', 'relevance_score': '0.801224', 'ticker_sentiment_score': '0.438360', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.743129', 'ticker_sentiment_score': '0.425779', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.705265', 'ticker_sentiment_score': '0.447384', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'IBM', 'relevance_score': '0.627949', 'ticker_sentiment_score': '0.344712', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
YieldMax Short TSLA Option Income Strategy ETF declares $0.2517 dividend,https://www.msn.com/en-us/money/topstocks/yieldmax-short-tsla-option-income-strategy-etf-declares-0-2517-dividend/ar-AA1VFkaz?ocid=finance-verthp-feeds,20260204T172922,[],"The YieldMax Short TSLA Option Income Strategy ETF (TSLY) has declared a monthly dividend of $0.2517 per share. This distribution is payable to shareholders of record as of the close of business on February 7, 2026. The ex-dividend date is February 6, 2026, and the payment will be made on February 9, 2026.",,MSN,General,MSN,"[{'topic': 'earnings', 'relevance_score': '0.921185'}, {'topic': 'finance', 'relevance_score': '0.831028'}, {'topic': 'financial_markets', 'relevance_score': '0.715729'}]",0.08871,Neutral,"[{'ticker': 'CRSH', 'relevance_score': '0.328288', 'ticker_sentiment_score': '0.048642', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.731171', 'ticker_sentiment_score': '0.126453', 'ticker_sentiment_label': 'Neutral'}]"
"Tesla, Musk likely can't escape 'Blade Runner 2049' lawsuit, judge says",https://www.reuters.com/legal/litigation/tesla-musk-likely-cant-escape-blade-runner-2049-lawsuit-judge-says-2026-02-04/,20260204T165806,['Blake Brittain'],"A U.S. District Judge has indicated that Tesla and Elon Musk will likely not be able to dismiss a copyright infringement lawsuit filed by Alcon Entertainment. The lawsuit alleges that Tesla and Musk misused imagery from the film ""Blade Runner 2049"" to promote Tesla's autonomous cybercab, specifically by using AI-generated images that mimicked the movie's visuals without permission. This marks the second time the judge has declined to dismiss Alcon's copyright claims, though trademark claims were dismissed last year.",https://www.reuters.com/resizer/v2/VYQ4W22BIRM4VG2CED6RTCHVIY.jpg?auth=1a9791c8960b1d8acea73f4f9090777d591570c3c775fda1e301044938799e87&width=1920&quality=80,Reuters,General,Reuters,"[{'topic': 'manufacturing', 'relevance_score': '0.724152'}, {'topic': 'technology', 'relevance_score': '0.807451'}]",-0.151242,Somewhat-Bearish,"[{'ticker': 'TSLA', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.217492', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'WBD', 'relevance_score': '0.620320', 'ticker_sentiment_score': '-0.141794', 'ticker_sentiment_label': 'Neutral'}]"
Uber Technologies Q4 2025 Earnings Call Transcript,https://www.benzinga.com/markets/earnings/26/02/50382713/uber-technologies-q4-2025-earnings-call-transcript,20260204T162933,['Alex Perry'],"Uber Technologies (NYSE: UBER) released its Q4 2025 earnings conference call transcript, where CEO Dara Khosrowshahi and incoming CFO Balaji Krishnamurthy discussed the company's strong financial performance, including a $15 billion annual run rate for trips and $9.8 billion in free cash flow. A significant portion of the call focused on the strategic importance of autonomous vehicles (AVs) for future growth, with Uber partnering with various AV providers and aiming to be in 15 cities by year-end. The company also highlighted continued growth in delivery services, membership programs, and expansion into less dense and international markets, emphasizing that AVs are expected to be a net positive growth driver rather than a replacement for existing services.",https://cdn.benzinga.com/files/images/story/2026/02/04/Alanya--Turkey---November-7--2023-Apple-.jpeg?quality=85&auto=webp&width=850,Benzinga,General,Benzinga,"[{'topic': 'earnings', 'relevance_score': '1.000000'}, {'topic': 'technology', 'relevance_score': '0.817686'}]",0.416501,Bullish,"[{'ticker': 'UBER', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.479648', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.619159', 'ticker_sentiment_score': '0.302644', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
US Stock Market Outlook: Where We See Investing Opportunities in February,https://www.morningstar.com/markets/us-stock-market-outlook-where-we-see-investing-opportunities-february,20260204T155951,"['David Sekera', 'CFA']","The US equity market is currently trading at a 5% discount to Morningstar's fair value estimates, with growth stocks now discounted following significant fair value increases and small-cap stocks remaining particularly attractive. The greatest fair value increases were seen in commodity-oriented, late-cycle technology stocks. Investors are advised to market-weight equities and consider a barbell-shaped portfolio to navigate expected volatility in 2026, balancing technology and AI stocks with high-quality value stocks.",https://morningstar-morningstar-prod.web.arc-cdn.net/resizer/mrI7osC4qZZJ6rnZINgZoZD39i0=/2000x2000/author-service-images-prod-us-east-1.publishing.aws.arc.pub/morningstar/54f9f69f-0232-435e-9557-5edc4b17c660.jpg,Morningstar,General,Morningstar,"[{'topic': 'financial_markets', 'relevance_score': '0.943194'}, {'topic': 'economy_macro', 'relevance_score': '0.801762'}, {'topic': 'technology', 'relevance_score': '0.732595'}]",0.278097,Somewhat-Bullish,"[{'ticker': 'MORN', 'relevance_score': '0.806884', 'ticker_sentiment_score': '0.226904', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.771412', 'ticker_sentiment_score': '0.491239', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.702477', 'ticker_sentiment_score': '0.231948', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.694846', 'ticker_sentiment_score': '0.120818', 'ticker_sentiment_label': 'Neutral'}]"
