contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
AVGO260204P00240000,AVGO,2026-02-04,240.00,put,0.00,0.01,0.00,0,0.05,1,0,0,2026-02-04,1.61484,-0.00136,0.00017,-0.05823,0.00072,-0.00001
AVGO260204C00250000,AVGO,2026-02-04,250.00,call,80.50,58.15,56.60,7,59.70,7,0,10,2026-02-04,1.69289,0.99184,0.00082,-0.32896,0.00359,0.00678
AVGO260204P00250000,AVGO,2026-02-04,250.00,put,0.01,0.01,0.00,0,0.01,1,3,587,2026-02-04,1.37094,-0.00160,0.00023,-0.05729,0.00084,-0.00001
AVGO260204C00260000,AVGO,2026-02-04,260.00,call,0.00,48.15,46.60,6,49.70,6,0,0,2026-02-04,1.40021,0.99066,0.00111,-0.30909,0.00405,0.00704
AVGO260204P00260000,AVGO,2026-02-04,260.00,put,0.01,0.01,0.00,0,0.02,1,3,45,2026-02-04,1.12705,-0.00183,0.00032,-0.05312,0.00094,-0.00002
AVGO260204C00270000,AVGO,2026-02-04,270.00,call,0.00,38.15,36.60,7,39.70,7,0,0,2026-02-04,1.12705,0.98828,0.00168,-0.30468,0.00494,0.00730
AVGO260204P00270000,AVGO,2026-02-04,270.00,put,0.01,0.01,0.00,0,0.01,10,96,368,2026-02-04,0.89291,-0.00221,0.00048,-0.04991,0.00112,-0.00002
AVGO260204C00280000,AVGO,2026-02-04,280.00,call,26.97,28.18,26.60,1,29.75,1,3,1,2026-02-04,0.89291,0.98069,0.00326,-0.36558,0.00758,0.00750
AVGO260204P00280000,AVGO,2026-02-04,280.00,put,0.01,0.01,0.00,0,0.01,2,1356,2107,2026-02-04,0.66852,-0.00299,0.00085,-0.04909,0.00147,-0.00003
AVGO260204C00285000,AVGO,2026-02-04,285.00,call,0.00,23.02,21.35,6,24.70,6,0,0,2026-02-04,0.01488,1.00000,0.00000,-0.02842,0.00000,0.00781
AVGO260204P00285000,AVGO,2026-02-04,285.00,put,0.15,0.01,0.00,0,0.04,1,409,139,2026-02-04,0.56121,-0.00384,0.00126,-0.05158,0.00184,-0.00003
AVGO260204C00287500,AVGO,2026-02-04,287.50,call,10.15,20.73,19.15,1,22.30,1,5,0,2026-02-04,0.72706,0.96681,0.00631,-0.46124,0.01193,0.00759
AVGO260204P00287500,AVGO,2026-02-04,287.50,put,0.05,0.01,0.00,0,0.12,1,641,60,2026-02-04,0.50267,-0.00413,0.00151,-0.04932,0.00197,-0.00004
AVGO260204C00290000,AVGO,2026-02-04,290.00,call,11.60,18.20,16.65,1,19.75,1,11,1,2026-02-04,0.61974,0.96999,0.00681,-0.36802,0.01097,0.00769
AVGO260204P00290000,AVGO,2026-02-04,290.00,put,0.04,0.06,0.01,14,0.10,182,1655,927,2026-02-04,0.56121,-0.01906,0.00514,-0.20967,0.00749,-0.00016
AVGO260204C00292500,AVGO,2026-02-04,292.50,call,7.18,15.73,14.15,16,17.30,16,22,1,2026-02-04,0.57096,0.96007,0.00935,-0.42405,0.01388,0.00767
AVGO260204P00292500,AVGO,2026-02-04,292.50,put,0.05,0.06,0.01,239,0.10,181,1703,112,2026-02-04,0.49292,-0.02146,0.00647,-0.20361,0.00829,-0.00018
AVGO260204C00295000,AVGO,2026-02-04,295.00,call,13.80,13.40,11.65,1,15.15,11,84,0,2026-02-04,0.58072,0.92543,0.01505,-0.68693,0.02272,0.00744
AVGO260204P00295000,AVGO,2026-02-04,295.00,put,0.08,0.08,0.06,88,0.10,1,20935,422,2026-02-04,0.44414,-0.03019,0.00955,-0.24401,0.01103,-0.00026
AVGO260204C00297500,AVGO,2026-02-04,297.50,call,10.00,11.18,9.65,1,12.70,2,463,2,2026-02-04,0.59047,0.87414,0.02172,-1.01037,0.03335,0.00707
AVGO260204P00297500,AVGO,2026-02-04,297.50,put,0.07,0.10,0.01,2588,0.18,165,1472,574,2026-02-04,0.38560,-0.04079,0.01408,-0.27091,0.01412,-0.00035
AVGO260204C00300000,AVGO,2026-02-04,300.00,call,8.42,8.32,6.70,2,9.95,1,2170,13,2026-02-04,0.37584,0.91323,0.02608,-0.50606,0.02548,0.00748
AVGO260204P00300000,AVGO,2026-02-04,300.00,put,0.27,0.23,0.22,2,0.24,5,10542,3906,2026-02-04,0.36609,-0.08126,0.02548,-0.44145,0.02425,-0.00069
AVGO260204C00302500,AVGO,2026-02-04,302.50,call,6.46,6.03,4.70,88,7.35,61,1396,7,2026-02-04,0.34658,0.84537,0.04257,-0.69012,0.03836,0.00697
AVGO260204P00302500,AVGO,2026-02-04,302.50,put,0.39,0.39,0.35,8,0.42,1,2147,228,2026-02-04,0.32707,-0.14088,0.04238,-0.58502,0.03604,-0.00120
AVGO260204C00305000,AVGO,2026-02-04,305.00,call,3.87,3.78,3.40,45,4.15,46,8464,43,2026-02-04,0.28804,0.74989,0.06844,-0.76078,0.05125,0.00623
AVGO260204P00305000,AVGO,2026-02-04,305.00,put,0.68,0.74,0.70,2,0.79,15,6516,670,2026-02-04,0.29780,-0.25702,0.06715,-0.76615,0.05199,-0.00219
AVGO260204C00307500,AVGO,2026-02-04,307.50,call,2.14,1.99,1.79,3,2.18,38,3260,51,2026-02-04,0.25877,0.55807,0.09460,-0.84041,0.06364,0.00466
AVGO260204P00307500,AVGO,2026-02-04,307.50,put,1.49,1.52,1.36,27,1.69,7,2615,904,2026-02-04,0.27829,-0.44559,0.08808,-0.87287,0.06373,-0.00380
AVGO260204C00310000,AVGO,2026-02-04,310.00,call,0.94,0.96,0.85,30,1.06,9,8893,442,2026-02-04,0.26853,0.33184,0.08383,-0.79586,0.05852,0.00277
AVGO260204P00310000,AVGO,2026-02-04,310.00,put,2.70,2.91,2.72,43,3.10,9,3194,1208,2026-02-04,0.27829,-0.66242,0.08143,-0.79916,0.05892,-0.00567
AVGO260204C00312500,AVGO,2026-02-04,312.50,call,0.41,0.41,0.35,61,0.48,19,10529,739,2026-02-04,0.27829,0.16590,0.05552,-0.56394,0.04017,0.00139
AVGO260204P00312500,AVGO,2026-02-04,312.50,put,4.88,4.80,4.40,49,5.20,41,1426,413,2026-02-04,0.27829,-0.83410,0.05552,-0.53278,0.04017,-0.00717
AVGO260204C00315000,AVGO,2026-02-04,315.00,call,0.18,0.16,0.12,65,0.21,63,5169,231,2026-02-04,0.29780,0.07822,0.03044,-0.35329,0.02357,0.00066
AVGO260204P00315000,AVGO,2026-02-04,315.00,put,6.95,7.03,6.60,37,7.45,32,1580,1218,2026-02-04,0.26853,-0.94216,0.02673,-0.22092,0.01866,-0.00814
AVGO260204C00317500,AVGO,2026-02-04,317.50,call,0.05,0.07,0.03,121,0.10,2,1418,342,2026-02-04,0.31731,0.03554,0.01529,-0.20126,0.01262,0.00030
AVGO260204P00317500,AVGO,2026-02-04,317.50,put,9.20,9.47,7.80,4,11.15,1,511,735,2026-02-04,0.29780,-0.97284,0.01305,-0.11956,0.01010,-0.00847
AVGO260204C00320000,AVGO,2026-02-04,320.00,call,0.02,0.04,0.01,17,0.08,189,4023,1696,2026-02-04,0.34658,0.01861,0.00815,-0.12780,0.00734,0.00016
AVGO260204P00320000,AVGO,2026-02-04,320.00,put,11.70,12.53,11.40,7,13.65,10,252,693,2026-02-04,0.61974,-0.87574,0.02051,-0.99610,0.03305,-0.00773
AVGO260204C00322500,AVGO,2026-02-04,322.50,call,0.01,0.01,0.00,0,0.05,254,921,344,2026-02-04,0.34658,0.00600,0.00304,-0.04766,0.00274,0.00005
AVGO260204P00322500,AVGO,2026-02-04,322.50,put,14.37,14.43,12.80,31,16.05,1,41,311,2026-02-04,0.35633,-0.99272,0.00351,-0.02602,0.00325,-0.00877
AVGO260204C00325000,AVGO,2026-02-04,325.00,call,0.04,0.01,0.00,0,0.01,5,1602,500,2026-02-04,0.39536,0.00504,0.00228,-0.04656,0.00235,0.00004
AVGO260204P00325000,AVGO,2026-02-04,325.00,put,16.51,16.80,15.20,2,18.40,38,44,580,2026-02-04,0.01488,-1.00000,0.00000,0.03241,0.00000,-0.00890
AVGO260204C00327500,AVGO,2026-02-04,327.50,call,0.01,0.01,0.00,0,0.01,3,895,434,2026-02-04,0.44414,0.00443,0.00181,-0.04657,0.00209,0.00004
AVGO260204P00327500,AVGO,2026-02-04,327.50,put,18.50,19.32,17.75,5,20.90,9,38,568,2026-02-04,0.01488,-1.00000,0.00000,0.03266,0.00000,-0.00897
AVGO260204C00330000,AVGO,2026-02-04,330.00,call,0.01,0.01,0.00,0,0.01,5,3726,1503,2026-02-04,0.49292,0.00401,0.00149,-0.04733,0.00192,0.00003
AVGO260204P00330000,AVGO,2026-02-04,330.00,put,21.61,21.73,20.05,1,23.40,19,543,492,2026-02-04,0.01488,-1.00000,0.00000,0.03291,0.00000,-0.00904
AVGO260204C00332500,AVGO,2026-02-04,332.50,call,0.01,0.01,0.00,0,0.01,144,118,707,2026-02-04,0.54169,0.00372,0.00127,-0.04865,0.00179,0.00003
AVGO260204P00332500,AVGO,2026-02-04,332.50,put,24.00,24.38,22.90,7,25.85,9,20,275,2026-02-04,0.01488,-1.00000,0.00000,0.03316,0.00000,-0.00911
AVGO260204C00335000,AVGO,2026-02-04,335.00,call,0.01,0.01,0.00,0,0.01,139,688,818,2026-02-04,0.59047,0.00352,0.00111,-0.05040,0.00170,0.00003
AVGO260204P00335000,AVGO,2026-02-04,335.00,put,28.00,26.60,25.20,26,28.00,1,28,279,2026-02-04,0.01488,-1.00000,0.00000,0.03340,0.00000,-0.00918
AVGO260204C00337500,AVGO,2026-02-04,337.50,call,0.01,0.01,0.00,0,0.01,135,1380,1600,2026-02-04,0.63925,0.00337,0.00099,-0.05251,0.00164,0.00003
AVGO260204P00337500,AVGO,2026-02-04,337.50,put,29.20,29.35,27.80,5,30.90,5,13,110,2026-02-04,0.01488,-1.00000,0.00000,0.03365,0.00000,-0.00925
AVGO260204C00340000,AVGO,2026-02-04,340.00,call,0.01,0.01,0.00,0,0.01,143,333,2207,2026-02-04,0.67828,0.00290,0.00081,-0.04859,0.00143,0.00002
AVGO260204P00340000,AVGO,2026-02-04,340.00,put,31.49,31.93,30.25,24,33.60,20,24,42,2026-02-04,0.70754,-0.99590,0.00106,-0.03536,0.00195,-0.00928
AVGO260204C00342500,AVGO,2026-02-04,342.50,call,0.01,0.01,0.00,0,0.01,136,45,372,2026-02-04,0.72706,0.00286,0.00075,-0.05137,0.00141,0.00002
AVGO260204P00342500,AVGO,2026-02-04,342.50,put,0.00,34.45,32.80,18,36.10,21,0,12,2026-02-04,0.83437,-0.99187,0.00165,-0.11557,0.00358,-0.00932
AVGO260204C00345000,AVGO,2026-02-04,345.00,call,0.01,0.01,0.00,0,0.01,127,484,1347,2026-02-04,0.77583,0.00283,0.00069,-0.05439,0.00140,0.00002
AVGO260204P00345000,AVGO,2026-02-04,345.00,put,37.20,36.88,35.00,21,38.75,28,13,21,2026-02-04,0.01488,-1.00000,0.00000,0.03440,0.00000,-0.00945
AVGO260204C00347500,AVGO,2026-02-04,347.50,call,0.01,0.01,0.00,0,0.01,129,9,487,2026-02-04,0.81486,0.00254,0.00060,-0.05184,0.00127,0.00002
AVGO260204P00347500,AVGO,2026-02-04,347.50,put,42.42,39.38,37.50,21,41.25,27,7,6,2026-02-04,0.01488,-1.00000,0.00000,0.03465,0.00000,-0.00952
AVGO260204C00350000,AVGO,2026-02-04,350.00,call,0.01,0.01,0.00,0,0.01,248,100,922,2026-02-04,0.86364,0.00256,0.00057,-0.05527,0.00128,0.00002
AVGO260204P00350000,AVGO,2026-02-04,350.00,put,41.35,41.52,40.30,37,42.75,36,4,0,2026-02-04,0.01488,-1.00000,0.00000,0.03490,0.00000,-0.00959
AVGO260204C00352500,AVGO,2026-02-04,352.50,call,0.04,0.01,0.00,0,0.01,250,380,502,2026-02-04,0.90266,0.00235,0.00050,-0.05345,0.00118,0.00002
AVGO260204P00352500,AVGO,2026-02-04,352.50,put,0.00,44.45,42.70,25,46.20,26,0,1,2026-02-04,1.02949,-0.99329,0.00113,-0.12080,0.00303,-0.00960
AVGO260204C00355000,AVGO,2026-02-04,355.00,call,0.01,0.01,0.00,0,0.01,92,105,425,2026-02-04,0.94168,0.00218,0.00045,-0.05205,0.00110,0.00002
AVGO260204P00355000,AVGO,2026-02-04,355.00,put,55.80,46.88,45.45,25,48.30,22,1,0,2026-02-04,0.01488,-1.00000,0.00000,0.03540,0.00000,-0.00973
AVGO260204C00357500,AVGO,2026-02-04,357.50,call,0.01,0.01,0.00,0,0.01,238,5,60,2026-02-04,0.99046,0.00223,0.00044,-0.05593,0.00113,0.00002
AVGO260204P00357500,AVGO,2026-02-04,357.50,put,48.85,49.02,47.80,24,50.25,24,4,0,2026-02-04,0.01488,-1.00000,0.00000,0.03565,0.00000,-0.00979
AVGO260204C00360000,AVGO,2026-02-04,360.00,call,0.01,0.01,0.00,0,0.01,198,21,1888,2026-02-04,1.02949,0.00210,0.00040,-0.05498,0.00107,0.00002
AVGO260204P00360000,AVGO,2026-02-04,360.00,put,51.42,51.85,50.00,6,53.70,17,1,1,2026-02-04,0.01488,-1.00000,0.00000,0.03590,0.00000,-0.00986
AVGO260204C00362500,AVGO,2026-02-04,362.50,call,0.01,0.01,0.00,0,0.01,199,1,184,2026-02-04,1.06851,0.00199,0.00037,-0.05432,0.00102,0.00002
AVGO260204P00362500,AVGO,2026-02-04,362.50,put,0.00,54.33,52.45,24,56.20,26,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.03615,0.00000,-0.00993
AVGO260204C00365000,AVGO,2026-02-04,365.00,call,0.01,0.01,0.00,0,0.01,200,1,4091,2026-02-04,1.10753,0.00189,0.00034,-0.05390,0.00097,0.00002
AVGO260204P00365000,AVGO,2026-02-04,365.00,put,0.00,56.85,55.00,23,58.70,22,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.03640,0.00000,-0.01000
AVGO260204C00367500,AVGO,2026-02-04,367.50,call,0.01,0.01,0.00,0,0.01,200,2,20,2026-02-04,1.14656,0.00181,0.00031,-0.05371,0.00094,0.00002
AVGO260204P00367500,AVGO,2026-02-04,367.50,put,0.00,59.35,57.50,17,61.20,21,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.03665,0.00000,-0.01007
AVGO260204C00370000,AVGO,2026-02-04,370.00,call,0.01,0.01,0.00,0,0.01,199,17,588,2026-02-04,1.19534,0.00189,0.00031,-0.05812,0.00097,0.00002
AVGO260204P00370000,AVGO,2026-02-04,370.00,put,0.00,61.83,59.95,25,63.70,23,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.03689,0.00000,-0.01014
AVGO260204C00372500,AVGO,2026-02-04,372.50,call,0.01,0.01,0.00,0,0.01,200,0,14,2026-02-04,1.23436,0.00183,0.00029,-0.05818,0.00094,0.00002
AVGO260204P00372500,AVGO,2026-02-04,372.50,put,0.00,64.17,62.80,18,65.55,18,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.03714,0.00000,-0.01020
AVGO260204C00375000,AVGO,2026-02-04,375.00,call,0.01,0.01,0.00,0,0.01,200,0,63,2026-02-04,1.27338,0.00177,0.00028,-0.05842,0.00092,0.00001
AVGO260204P00375000,AVGO,2026-02-04,375.00,put,0.00,66.83,64.95,9,68.70,1,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.03739,0.00000,-0.01027
AVGO260204C00377500,AVGO,2026-02-04,377.50,call,0.01,0.01,0.00,0,0.01,200,0,7,2026-02-04,1.31241,0.00173,0.00026,-0.05882,0.00090,0.00001
AVGO260204P00377500,AVGO,2026-02-04,377.50,put,0.00,69.17,67.80,18,70.55,18,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.03764,0.00000,-0.01034
AVGO260204C00380000,AVGO,2026-02-04,380.00,call,0.12,0.01,0.00,0,0.01,200,2,78,2026-02-04,1.35143,0.00169,0.00025,-0.05936,0.00088,0.00001
AVGO260204P00380000,AVGO,2026-02-04,380.00,put,0.00,71.67,70.30,18,73.05,18,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.03789,0.00000,-0.01041
AVGO260204C00390000,AVGO,2026-02-04,390.00,call,0.01,0.01,0.00,0,0.09,1,0,76,2026-02-04,1.49777,0.00150,0.00020,-0.05885,0.00079,0.00001
AVGO260204P00390000,AVGO,2026-02-04,390.00,put,0.00,81.67,80.30,16,83.05,16,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.03889,0.00000,-0.01068
AVGO260204C00400000,AVGO,2026-02-04,400.00,call,0.03,0.01,0.00,0,0.71,1,0,41,2026-02-04,1.64411,0.00139,0.00017,-0.06038,0.00073,0.00001
AVGO260204P00400000,AVGO,2026-02-04,400.00,put,97.70,91.67,90.30,24,93.05,25,1,0,2026-02-04,0.01488,-1.00000,0.00000,0.03989,0.00000,-0.01096
AVGO260204C00410000,AVGO,2026-02-04,410.00,call,0.01,0.01,0.00,0,0.30,1,0,20,2026-02-04,1.78069,0.00127,0.00015,-0.06000,0.00067,0.00001
AVGO260204P00410000,AVGO,2026-02-04,410.00,put,0.00,101.67,100.30,18,103.05,18,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.04088,0.00000,-0.01123
AVGO260204C00420000,AVGO,2026-02-04,420.00,call,0.02,0.01,0.00,0,0.71,1,0,1,2026-02-04,1.91727,0.00119,0.00013,-0.06115,0.00064,0.00001
AVGO260204P00420000,AVGO,2026-02-04,420.00,put,0.00,111.83,109.95,2,113.70,1,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.04188,0.00000,-0.01151
AVGO260204C00430000,AVGO,2026-02-04,430.00,call,0.00,0.01,0.00,0,0.71,1,0,0,2026-02-04,2.04410,0.00110,0.00011,-0.06040,0.00059,0.00001
AVGO260204P00430000,AVGO,2026-02-04,430.00,put,0.00,121.83,119.95,8,123.70,1,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.04288,0.00000,-0.01178
AVGO260204C00440000,AVGO,2026-02-04,440.00,call,0.00,0.01,0.00,0,0.71,1,0,0,2026-02-04,2.17092,0.00104,0.00010,-0.06090,0.00056,0.00001
AVGO260204P00440000,AVGO,2026-02-04,440.00,put,0.00,131.82,129.95,5,133.70,1,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.04388,0.00000,-0.01205
AVGO260204C00450000,AVGO,2026-02-04,450.00,call,0.00,0.01,0.00,0,0.71,1,0,0,2026-02-04,2.29775,0.00100,0.00009,-0.06242,0.00054,0.00001
AVGO260204P00450000,AVGO,2026-02-04,450.00,put,0.00,141.82,139.95,2,143.70,1,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.04487,0.00000,-0.01233
AVGO260204C00460000,AVGO,2026-02-04,460.00,call,0.00,0.01,0.00,0,0.71,1,0,0,2026-02-04,2.41482,0.00094,0.00008,-0.06202,0.00051,0.00001
AVGO260204P00460000,AVGO,2026-02-04,460.00,put,0.00,151.82,149.95,4,153.70,1,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.04587,0.00000,-0.01260
AVGO260204C00470000,AVGO,2026-02-04,470.00,call,0.00,0.01,0.00,0,0.71,1,0,0,2026-02-04,2.53189,0.00090,0.00007,-0.06252,0.00049,0.00001
AVGO260204P00470000,AVGO,2026-02-04,470.00,put,0.00,161.82,159.95,10,163.70,1,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.04687,0.00000,-0.01288
AVGO260206C00195000,AVGO,2026-02-06,195.00,call,153.22,113.28,111.45,1,115.10,4,0,14,2026-02-04,2.71725,0.99122,0.00038,-0.38746,0.00542,0.01052
AVGO260206P00195000,AVGO,2026-02-06,195.00,put,0.00,0.01,0.00,0,0.07,207,0,154,2026-02-04,1.99532,-0.00076,0.00006,-0.02971,0.00060,-0.00001
AVGO260206C00200000,AVGO,2026-02-06,200.00,call,99.53,108.28,106.45,1,110.10,4,8,47,2026-02-04,2.57091,0.99101,0.00041,-0.37563,0.00554,0.01079
AVGO260206P00200000,AVGO,2026-02-06,200.00,put,0.01,0.01,0.00,0,0.03,2,50,910,2026-02-04,1.89776,-0.00083,0.00007,-0.03054,0.00064,-0.00001
AVGO260206C00205000,AVGO,2026-02-06,205.00,call,103.30,103.12,101.15,1,105.10,2,6,54,2026-02-04,1.97581,0.99788,0.00015,-0.09582,0.00153,0.01119
AVGO260206P00205000,AVGO,2026-02-06,205.00,put,0.01,0.01,0.00,0,0.09,1,33,3685,2026-02-04,1.79044,-0.00084,0.00007,-0.02935,0.00066,-0.00001
AVGO260206C00210000,AVGO,2026-02-06,210.00,call,122.85,98.28,96.45,1,100.10,1,0,41,2026-02-04,2.30750,0.99009,0.00050,-0.36845,0.00603,0.01133
AVGO260206P00210000,AVGO,2026-02-06,210.00,put,0.02,0.09,0.01,20,0.16,1,4,512,2026-02-04,2.10263,-0.00553,0.00033,-0.18937,0.00361,-0.00010
AVGO260206C00215000,AVGO,2026-02-06,215.00,call,136.85,93.25,91.40,1,95.10,4,0,39,2026-02-04,2.13190,0.99084,0.00051,-0.32119,0.00563,0.01162
AVGO260206P00215000,AVGO,2026-02-06,215.00,put,0.00,0.01,0.00,0,0.16,86,0,661,2026-02-04,1.59533,-0.00095,0.00009,-0.02913,0.00073,-0.00002
AVGO260206C00220000,AVGO,2026-02-06,220.00,call,131.90,88.38,87.00,11,89.75,11,0,35,2026-02-04,2.19043,0.98455,0.00078,-0.50638,0.00886,0.01178
AVGO260206P00220000,AVGO,2026-02-06,220.00,put,0.00,0.01,0.00,0,0.16,196,0,66,2026-02-04,1.50752,-0.00106,0.00010,-0.03037,0.00081,-0.00002
AVGO260206C00225000,AVGO,2026-02-06,225.00,call,105.90,83.38,82.00,13,84.75,13,0,31,2026-02-04,2.05385,0.98397,0.00086,-0.49125,0.00914,0.01204
AVGO260206P00225000,AVGO,2026-02-06,225.00,put,0.03,0.01,0.00,0,0.16,221,7,56,2026-02-04,1.40997,-0.00109,0.00011,-0.02929,0.00083,-0.00002
AVGO260206C00230000,AVGO,2026-02-06,230.00,call,73.87,78.58,77.40,11,79.75,11,1,31,2026-02-04,2.10263,0.97479,0.00123,-0.72763,0.01342,0.01215
AVGO260206P00230000,AVGO,2026-02-06,230.00,put,0.00,0.01,0.00,0,0.16,204,0,130,2026-02-04,1.32216,-0.00120,0.00013,-0.02989,0.00091,-0.00002
AVGO260206C00235000,AVGO,2026-02-06,235.00,call,96.75,73.38,72.00,11,74.75,11,0,27,2026-02-04,1.80020,0.98211,0.00107,-0.47483,0.01004,0.01256
AVGO260206P00235000,AVGO,2026-02-06,235.00,put,0.03,0.03,0.01,35,0.04,1,128,589,2026-02-04,1.36119,-0.00308,0.00030,-0.07268,0.00214,-0.00005
AVGO260206C00240000,AVGO,2026-02-06,240.00,call,91.75,68.42,67.05,13,69.80,13,0,26,2026-02-04,1.72215,0.97849,0.00131,-0.52887,0.01174,0.01277
AVGO260206P00240000,AVGO,2026-02-06,240.00,put,0.04,0.04,0.01,15,0.07,62,381,2777,2026-02-04,1.30265,-0.00416,0.00041,-0.09094,0.00280,-0.00007
AVGO260206C00245000,AVGO,2026-02-06,245.00,call,74.00,63.42,62.05,20,64.80,20,0,26,2026-02-04,1.59533,0.97725,0.00148,-0.51477,0.01231,0.01302
AVGO260206P00245000,AVGO,2026-02-06,245.00,put,0.06,0.06,0.01,26,0.11,27,14,897,2026-02-04,1.26363,-0.00626,0.00061,-0.12697,0.00403,-0.00011
AVGO260206C00250000,AVGO,2026-02-06,250.00,call,57.00,58.48,57.10,11,59.85,11,10,34,2026-02-04,1.51728,0.97238,0.00184,-0.57346,0.01448,0.01321
AVGO260206P00250000,AVGO,2026-02-06,250.00,put,0.09,0.09,0.03,36,0.14,21,596,578,2026-02-04,1.22460,-0.00936,0.00090,-0.17537,0.00574,-0.00016
AVGO260206C00255000,AVGO,2026-02-06,255.00,call,69.22,53.48,52.10,12,54.85,12,0,30,2026-02-04,1.39045,0.97060,0.00211,-0.55489,0.01526,0.01345
AVGO260206P00255000,AVGO,2026-02-06,255.00,put,0.09,0.08,0.01,38,0.15,17,53,399,2026-02-04,1.10753,-0.00942,0.00100,-0.15939,0.00577,-0.00016
AVGO260206C00260000,AVGO,2026-02-06,260.00,call,60.65,48.52,47.15,13,49.90,13,0,49,2026-02-04,1.29290,0.96576,0.00257,-0.58415,0.01730,0.01364
AVGO260206P00260000,AVGO,2026-02-06,260.00,put,0.16,0.14,0.06,27,0.22,32,516,694,2026-02-04,1.08802,-0.01584,0.00160,-0.24570,0.00905,-0.00028
AVGO260206C00265000,AVGO,2026-02-06,265.00,call,48.30,43.62,42.25,11,45.00,11,0,41,2026-02-04,1.22460,0.95619,0.00332,-0.67256,0.02115,0.01375
AVGO260206P00265000,AVGO,2026-02-06,265.00,put,0.19,0.27,0.15,126,0.39,174,103,514,2026-02-04,1.08802,-0.02795,0.00259,-0.39704,0.01463,-0.00049
AVGO260206C00267500,AVGO,2026-02-06,267.50,call,52.35,41.17,39.80,33,42.55,31,0,1,2026-02-04,1.18558,0.95098,0.00376,-0.71125,0.02315,0.01380
AVGO260206P00267500,AVGO,2026-02-06,267.50,put,0.29,0.35,0.18,81,0.52,54,112,163,2026-02-04,1.07827,-0.03509,0.00315,-0.47487,0.01766,-0.00061
