title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
"Earnings Flash (CAH) Cardinal Health, Inc. Reports Q2 Revenue $65.63B, vs. FactSet Est of $65.08B",https://www.marketscreener.com/news/earnings-flash-cah-cardinal-health-inc-reports-q2-revenue-65-63b-vs-factset-est-of-65-08b-ce7e5adbd18cf325,20260205T073200,['MT Newswires'],"Cardinal Health, Inc. reported its second-quarter revenue of $65.63 billion, surpassing FactSet's estimate of $65.08 billion. This financial update was published on February 5, 2026, at 07:32 am EST. The company also posted an adjusted EPS of $2.63 per share, exceeding the FactSet estimate of $2.34.",https://www.marketscreener.com/images/mtnewswires.png,marketscreener.com,General,marketscreener.com,"[{'topic': 'earnings', 'relevance_score': '0.915890'}, {'topic': 'life_sciences', 'relevance_score': '0.808862'}]",0.282232,Somewhat-Bullish,"[{'ticker': 'CAH', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.409396', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.584808', 'ticker_sentiment_score': '0.112253', 'ticker_sentiment_label': 'Neutral'}]"
Amazon.com (AMZN) Set to Report Earnings as UBS Raises Price Target on AWS Outlook,https://finviz.com/news/300727/amazoncom-amzn-set-to-report-earnings-as-ubs-raises-price-target-on-aws-outlook,20260205T072903,['Ghazal Ahmed'],"UBS analyst Stephen Ju raised the price target for Amazon.com (AMZN) to $311.00, maintaining a Buy rating ahead of its 4Q25 earnings report. The firm increased estimates for AWS revenue and capital expenditures, projecting that AWS revenue could double by 2028, potentially generating an additional $20 billion in free cash flow. This outlook suggests improved investor confidence and continued outperformance for AMZN shares.",https://d2gr5kl7dt2z3t.cloudfront.net/blog/wp-content/uploads/2024/12/13082523/Trading-Laptop-Shopping-Ecommerce-768x512.jpg,Finviz,General,Finviz,"[{'topic': 'earnings', 'relevance_score': '0.907456'}, {'topic': 'technology', 'relevance_score': '0.814988'}, {'topic': 'financial_markets', 'relevance_score': '0.702927'}, {'topic': 'retail_wholesale', 'relevance_score': '0.615322'}]",0.178007,Somewhat-Bullish,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.480637', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMD', 'relevance_score': '0.580159', 'ticker_sentiment_score': '0.101759', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SPG', 'relevance_score': '0.573602', 'ticker_sentiment_score': '0.109535', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TER', 'relevance_score': '0.600237', 'ticker_sentiment_score': '0.108264', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.589492', 'ticker_sentiment_score': '0.143076', 'ticker_sentiment_label': 'Neutral'}]"
"Starbucks Corporation (NASDAQ:SBUX) Given Consensus Recommendation of ""Moderate Buy"" by Analysts",https://www.marketbeat.com/instant-alerts/starbucks-corporation-nasdaqsbux-given-consensus-recommendation-of-moderate-buy-by-analysts-2026-02-05/,20260205T072851,['MarketBeat'],"Starbucks Corporation (NASDAQ:SBUX) has received a ""Moderate Buy"" consensus recommendation from analysts, with an average 12-month price target of $104.67. Despite missing EPS estimates in its latest quarterly results, the company exceeded revenue expectations and provided FY2026 EPS guidance. While long-term growth is supported by menu simplification and U.S. store expansion plans, risks like union activity, a pessimistic Citigroup forecast, and recent insider sales present near-term headwinds.",https://www.marketbeat.com/logos/starbucks-co-logo-1200x675.png?v=20231214122544,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.947520'}, {'topic': 'financial_markets', 'relevance_score': '0.849294'}, {'topic': 'retail_wholesale', 'relevance_score': '0.734364'}, {'topic': 'finance', 'relevance_score': '0.638307'}]",0.078138,Neutral,"[{'ticker': 'SBUX', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.287732', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'C', 'relevance_score': '0.643564', 'ticker_sentiment_score': '0.033553', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'V', 'relevance_score': '0.560118', 'ticker_sentiment_score': '0.027422', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.574991', 'ticker_sentiment_score': '0.036123', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.598260', 'ticker_sentiment_score': '0.000353', 'ticker_sentiment_label': 'Neutral'}]"
Amazon.com (AMZN) set to report earnings as UBS raises price target on AWS outlook,https://www.msn.com/en-us/money/companies/amazon-com-amzn-set-to-report-earnings-as-ubs-raises-price-target-on-aws-outlook/ar-AA1VI12E?ocid=finance-verthp-feeds,20260205T070203,[],"UBS has raised its price target for Amazon (AMZN) to $215, citing an improved outlook for Amazon Web Services (AWS) in 2024, particularly as clients optimize cloud spending. The firm anticipates AWS revenue growth to accelerate throughout the year due to new workloads and AI monetization, which is expected to support overall earnings. Amazon is scheduled to report its Q4 2023 earnings after market close, with analysts keen on the company's retail performance, advertising revenue, and AWS growth trajectory.",,MSN,General,MSN,"[{'topic': 'earnings', 'relevance_score': '0.912784'}, {'topic': 'financial_markets', 'relevance_score': '0.830222'}, {'topic': 'technology', 'relevance_score': '0.712534'}, {'topic': 'retail_wholesale', 'relevance_score': '0.601587'}, {'topic': 'economy_macro', 'relevance_score': '0.605005'}]",0.461466,Bullish,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.486846', 'ticker_sentiment_label': 'Bullish'}]"
Google Parent Alphabet Earnings Beat Fuels Analyst Price Target Hikes – But Capex Jitters Linger,https://stocktwits.com/news-articles/markets/equity/google-parent-alphabet-earnings-beat-fuels-analyst-price-target-hikes-but-capex-jitters-linger/cZbZdsDR4VB,20260205T064200,['Shivani Kumaresan'],"Alphabet Inc. (GOOG, GOOGL) surpassed Q4 analyst estimates with $113.8 billion in revenue and $2.82 EPS, driving multiple Wall Street firms to raise their price targets, citing strong AI and search momentum. However, shares fell over 2% premarket due to investor caution over the company's projected 2026 capital expenditure of $175 billion to $185 billion, significantly higher than previous estimates. Despite this, CEO Sundar Pichai remains optimistic about the revenue potential from these investments.",https://news.stocktwits-cdn.com/large_Getty_Images_2225993063_jpg_eeb3524552.webp,Stocktwits,General,Stocktwits,"[{'topic': 'earnings', 'relevance_score': '0.905604'}, {'topic': 'technology', 'relevance_score': '0.823888'}, {'topic': 'financial_markets', 'relevance_score': '0.632866'}]",0.038749,Neutral,"[{'ticker': 'GOOGL', 'relevance_score': '0.957250', 'ticker_sentiment_score': '0.119549', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.881482', 'ticker_sentiment_score': '0.114615', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.557058', 'ticker_sentiment_score': '-0.149160', 'ticker_sentiment_label': 'Neutral'}]"
Transcat (TRNS) Quarterly Loss Challenges Bullish Earnings Growth Narratives,https://simplywall.st/stocks/us/capital-goods/nasdaq-trns/transcat/news/transcat-trns-quarterly-loss-challenges-bullish-earnings-gro,20260205T062934,['Simply Wall St'],"Transcat (TRNS) reported a Q3 2026 loss of US$0.12 EPS and US$1.1 million net loss, despite revenue growth to US$83.9 million. While the company still shows a profit over the trailing twelve months, the quarterly loss and compressed net profit margin of 2.5% challenge bullish earnings growth forecasts of 26.2% annually. The stock's high P/E of 83.5x and a DCF fair value significantly below the current price suggest a rich valuation, prompting investors to scrutinize future profitability and growth execution.",,Simply Wall Street,General,Simply Wall Street,"[{'topic': 'earnings', 'relevance_score': '0.907880'}, {'topic': 'financial_markets', 'relevance_score': '0.848920'}, {'topic': 'finance', 'relevance_score': '0.710602'}]",0.039892,Neutral,"[{'ticker': 'TRNS', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.336310', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.616900', 'ticker_sentiment_score': '0.129119', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMD', 'relevance_score': '0.605518', 'ticker_sentiment_score': '0.138333', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.629036', 'ticker_sentiment_score': '0.104944', 'ticker_sentiment_label': 'Neutral'}]"
Tweedy Browne CO LLC Reduces Alphabet Inc. Stake,https://www.tipranks.com/news/company-announcements/tweedy-browne-co-llc-reduces-alphabet-inc-stake,20260205T030657,[],"Tweedy Browne CO LLC recently reduced its stake in Alphabet Inc. Class C (GOOG) by 6,272 shares. Despite this reduction, Alphabet Inc. Class C has seen a strong uptrend, with Wall Street maintaining a Strong Buy consensus due to the company's accelerating AI strategy and robust Google Cloud and Search outlook. Spark, TipRanks’ AI Analyst, rates GOOG as Outperform, citing strong financial performance and strategic investments in AI and cloud services as key drivers for its positive long-term outlook.",https://blog.tipranks.com/wp-content/uploads/2023/06/Consumer-Cylical-4-750x406.jpg,TipRanks,General,TipRanks,"[{'topic': 'financial_markets', 'relevance_score': '0.916895'}, {'topic': 'technology', 'relevance_score': '0.800105'}, {'topic': 'earnings', 'relevance_score': '0.711877'}]",-0.047823,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.991135', 'ticker_sentiment_score': '0.309644', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'F', 'relevance_score': '0.604298', 'ticker_sentiment_score': '-0.340365', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TSLA', 'relevance_score': '0.636095', 'ticker_sentiment_score': '-0.362402', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.616955', 'ticker_sentiment_score': '0.335446', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Alecta Pensionsforsakring, Omsesidigt reduces Amazon.Com, Inc. stake",https://www.tipranks.com/news/company-announcements/alecta-pensionsforsakring-omsesidigt-reduces-amazon-com-inc-stake,20260205T030533,[],"Alecta Pensionsforsakring, Omsesidigt, managed by Magnus Billing, has reduced its stake in Amazon.Com, Inc. (AMZN) by selling 96,600 shares. Despite this reduction and recent flat to modestly higher stock performance, Wall Street analysts maintain a strong bullish outlook on Amazon, citing anticipated acceleration in AWS growth driven by AI, resilient retail performance, and strong advertising growth. TipRanks' AI Analyst, Spark, rates AMZN as ""Outperform,"" highlighting strong financials but noting short-term technical weakness and a high P/E ratio.",https://blog.tipranks.com/wp-content/uploads/2022/09/shutterstock_276929006-750x406.jpg,TipRanks,General,TipRanks,"[{'topic': 'financial_markets', 'relevance_score': '0.926827'}, {'topic': 'earnings', 'relevance_score': '0.802592'}, {'topic': 'retail_wholesale', 'relevance_score': '0.700112'}, {'topic': 'technology', 'relevance_score': '0.832142'}]",0.504682,Bullish,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.494553', 'ticker_sentiment_label': 'Bullish'}]"
Franklin Resources Inc. Acquires Significant Stake in Adicet Bio Inc.,https://www.gurufocus.com/news/8583370/franklin-resources-inc-acquires-significant-stake-in-adicet-bio-inc,20260205T012908,['GuruFocus News'],"Franklin Resources Inc. has acquired 626,571 shares of Adicet Bio Inc. at $8.42 per share on December 31, 2025, marking a new holding for the prominent investment firm. This strategic move highlights Franklin Resources Inc.'s interest in the biotechnology sector and Adicet Bio Inc.'s potential for growth despite current financial challenges. The acquisition aligns with Franklin Resources Inc.'s diversified investment philosophy, focusing on sectors with robust growth potential.",https://s3.amazonaws.com/gurufocus_userupload/2019209013979422720.png,GuruFocus,General,GuruFocus,"[{'topic': 'mergers_and_acquisitions', 'relevance_score': '1.000000'}, {'topic': 'life_sciences', 'relevance_score': '0.921482'}, {'topic': 'finance', 'relevance_score': '0.838311'}]",0.103091,Neutral,"[{'ticker': 'ACET', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.140080', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BEN', 'relevance_score': '0.948539', 'ticker_sentiment_score': '0.273038', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.642298', 'ticker_sentiment_score': '0.104060', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.592644', 'ticker_sentiment_score': '0.141593', 'ticker_sentiment_label': 'Neutral'}]"
Franklin Resources Inc. Expands Holdings in Contineum Therapeuti,https://www.gurufocus.com/news/8583362/franklin-resources-inc-expands-holdings-in-contineum-therapeutics-inc,20260205T011237,[],"Franklin Resources Inc. has increased its holdings in Contineum Therapeutics Inc. by adding 223,819 shares, bringing its total to 1,879,367 shares. This move signals confidence in the biopharmaceutical company's long-term potential, despite its current financial challenges and a low GF Score. Contineum Therapeutics, a clinical-stage firm, focuses on innovative therapies, and its stock has shown recent gains, though profitability and growth metrics remain negative.",https://s3.amazonaws.com/gurufocus_userupload/2019207837980467200.png,GuruFocus,General,GuruFocus,"[{'topic': 'finance', 'relevance_score': '0.838205'}, {'topic': 'life_sciences', 'relevance_score': '0.906539'}, {'topic': 'financial_markets', 'relevance_score': '0.729179'}]",0.139852,Neutral,"[{'ticker': 'BEN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.251790', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.618383', 'ticker_sentiment_score': '0.133121', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.601208', 'ticker_sentiment_score': '0.125621', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.630490', 'ticker_sentiment_score': '0.111861', 'ticker_sentiment_label': 'Neutral'}]"
A Look At Sonoco Products (SON) Valuation After New Long Term Renewable Power Agreement,https://simplywall.st/stocks/us/materials/nyse-son/sonoco-products/news/a-look-at-sonoco-products-son-valuation-after-new-long-term,20260205T010029,['Simply Wall St'],"Sonoco Products (SON) has begun receiving power from a long-term Virtual Power Purchase Agreement, leading to positive investor reaction and a recent stock price increase. Despite trading at a P/E ratio higher than its industry peers, the company is still considered undervalued by analysts, with a fair value of $53.75 compared to its current price of $51.62. Future growth is anticipated through robust expansion in metal packaging and new contract wins, though potential risks like integration issues and softer demand could impact margins.",,Simply Wall Street,General,Simply Wall Street,"[{'topic': 'earnings', 'relevance_score': '0.939277'}, {'topic': 'financial_markets', 'relevance_score': '0.831324'}, {'topic': 'manufacturing', 'relevance_score': '0.747128'}, {'topic': 'energy_transportation', 'relevance_score': '0.636597'}]",0.05306,Neutral,"[{'ticker': 'SON', 'relevance_score': '0.997768', 'ticker_sentiment_score': '0.203276', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'IP', 'relevance_score': '0.619412', 'ticker_sentiment_score': '0.076028', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SW', 'relevance_score': '0.615579', 'ticker_sentiment_score': '0.054858', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMD', 'relevance_score': '0.610318', 'ticker_sentiment_score': '-0.108450', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.583773', 'ticker_sentiment_score': '-0.127718', 'ticker_sentiment_label': 'Neutral'}]"
Is Instacart’s Expanded Costco Partnership in Europe Altering The Investment Case For Maplebear (CART)?,https://simplywall.st/stocks/us/consumer-retailing/nasdaq-cart/maplebear/news/is-instacarts-expanded-costco-partnership-in-europe-altering,20260205T000033,"['Simply Wall St', 'Sasha Jovanovic']","Instacart (Maplebear, CART) has expanded its partnership with Costco into France and Spain for same-day delivery and deepened its technology collaboration with Allegiance Retail Services in the US. These moves aim to monetize enterprise software, scale retail media, and test international opportunities. While potentially influencing investor sentiment positively through growth in order volume and high-margin services, the partnerships also highlight risks such as customer concentration and execution in new markets.",https://images.simplywall.st/company/2fed49c0-96b2-4935-af97-b18e1578de9c/chart/quote-price,Simply Wall Street,General,Simply Wall Street,"[{'topic': 'retail_wholesale', 'relevance_score': '0.804918'}, {'topic': 'finance', 'relevance_score': '0.746181'}, {'topic': 'financial_markets', 'relevance_score': '0.628941'}]",0.067523,Neutral,"[{'ticker': 'CART', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.102685', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.739281', 'ticker_sentiment_score': '0.237795', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.646993', 'ticker_sentiment_score': '-0.142661', 'ticker_sentiment_label': 'Neutral'}]"
Radware Unveils Agentic AI Protection Solution to Shield Enterprises from New Agentic Threats,https://itwire.com/business-it-news/data/radware-unveils-agentic-ai-protection-solution-to-shield-enterprises-from-new-agentic-threats.html,20260205T000009,['Radware'],"Radware has launched its Agentic AI Protection Solution, expanding its platform into the AI security market. This solution is designed to protect autonomous AI agents from new threats like direct and indirect prompt injection attacks, tool abuse, and unauthorized data access. It leverages proprietary behavioral analysis to identify malicious intent in real-time, distinguishing it from traditional software-based guardrails, and comes after Radware's discovery of the ""ZombieAgent"" vulnerability.",https://itwire.com/media/k2/items/cache/52b58c33d042771b986892b8475e1ff3_M.jpg,iTWire,General,iTWire,"[{'topic': 'technology', 'relevance_score': '0.948053'}]",0.245978,Somewhat-Bullish,"[{'ticker': 'RDWR', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.493527', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.604343', 'ticker_sentiment_score': '0.215392', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.596734', 'ticker_sentiment_score': '0.145554', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.554021', 'ticker_sentiment_score': '0.146570', 'ticker_sentiment_label': 'Neutral'}]"
Amcor Files Quarterly Form 10-Q for December 2025 Period,https://www.tipranks.com/news/company-announcements/amcor-files-quarterly-form-10-q-for-december-2025-period,20260204T223409,['TipRanks Australian Auto-Generated Newsdesk'],"Amcor plc has filed its Form 10-Q with the US SEC for the quarter ended December 31, 2025, providing an update on its financial and operational performance. This filing ensures regulatory compliance and transparency for global investors, given Amcor's dual listings on the NYSE and ASX. An analyst from TipRanks currently rates Amcor (AU:AMC) stock as a Buy with a A$75.00 price target.",https://blog.tipranks.com/wp-content/uploads/2023/06/Consumer-Cylical-6-750x406.jpg,TipRanks,General,TipRanks,"[{'topic': 'earnings', 'relevance_score': '0.922883'}, {'topic': 'financial_markets', 'relevance_score': '0.835174'}, {'topic': 'manufacturing', 'relevance_score': '0.642965'}]",0.344956,Somewhat-Bullish,"[{'ticker': 'AMCR', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.316011', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.635898', 'ticker_sentiment_score': '0.328298', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NFLX', 'relevance_score': '0.625159', 'ticker_sentiment_score': '0.303495', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.602710', 'ticker_sentiment_score': '0.310045', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.628039', 'ticker_sentiment_score': '0.308443', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Sea Limited’s Multi-Segment Growth Pairs Rising Profitability With Strong Cash,https://simplywall.st/stocks/us/retail/nyse-se/sea/news/sea-limiteds-multi-segment-growth-pairs-rising-profitability,20260204T222948,['Simply Wall St'],"Sea Limited is demonstrating strong business momentum across its e-commerce (Shopee), digital financial services (SeaMoney), and digital entertainment (Garena) segments. The company is achieving rising profitability and cash generation, highlighted by a net cash position of US$5.66 billion and faster EPS growth than revenue. This performance positions Sea well for future expansion, relying more on internal resources for growth.",https://images.simplywall.st/company/3daf11d8-d4c1-46ba-9365-f1f29f727595/chart/quote-price,Simply Wall Street,General,Simply Wall Street,"[{'topic': 'earnings', 'relevance_score': '0.929601'}, {'topic': 'technology', 'relevance_score': '0.840374'}, {'topic': 'financial_markets', 'relevance_score': '0.716978'}, {'topic': 'finance', 'relevance_score': '0.621690'}]",0.23449,Somewhat-Bullish,"[{'ticker': 'SE', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.469578', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.621107', 'ticker_sentiment_score': '0.100701', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMD', 'relevance_score': '0.618909', 'ticker_sentiment_score': '0.137482', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UBER', 'relevance_score': '0.587173', 'ticker_sentiment_score': '0.168289', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Enact Holdings Inc stock hits all-time high at 42.15 USD,https://www.investing.com/news/company-news/enact-holdings-inc-stock-hits-alltime-high-at-4215-usd-93CH-4485177,20260204T215932,['Investing.com'],"Enact Holdings Inc (ACT) stock reached an all-time high of $42.15, reflecting a 22.72% increase over the past year. The company boasts a market capitalization of $5.82 billion, a P/E ratio of 9.22, and strong financial health, with diluted EPS of $4.36, positioning it as potentially undervalued. Despite a recent revenue miss, the mortgage insurance provider surpassed EPS forecasts for Q4 2025, signaling mixed but generally positive performance.",https://i-invdn-com.investing.com/news/world_news_2_69x52._800x533_L_1419494365.jpg,Investing.com,General,Investing.com,"[{'topic': 'earnings', 'relevance_score': '0.805862'}, {'topic': 'financial_markets', 'relevance_score': '0.925849'}]",0.069041,Neutral,"[{'ticker': 'ACT', 'relevance_score': '0.995818', 'ticker_sentiment_score': '0.423953', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'NFLX', 'relevance_score': '0.594622', 'ticker_sentiment_score': '0.060982', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.595452', 'ticker_sentiment_score': '0.111204', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.588359', 'ticker_sentiment_score': '-0.141243', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.591169', 'ticker_sentiment_score': '-0.161333', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
"Target’s new CEO admits retailer has lost trust with shoppers, staff: report",https://nypost.com/2026/02/04/business/targets-new-ceo-admits-retailer-has-lost-trust-with-shoppers-staff-report/,20260204T212020,['Reuters'],"Target's new CEO, Michael Fiddelke, has acknowledged that the retailer has lost the trust of both shoppers and employees. He stated that the company was not clear enough about its identity, causing confusion that was not adequately addressed. Fiddelke committed to rebuilding these connections and is taking over at a time when Target faces a lengthy sales slump and has pulled back from diversity initiatives.",https://nypost.com/wp-content/uploads/sites/2/2026/02/michael-fiddelke-speaks-target-opens-117005470.jpg?w=1024,New York Post,General,New York Post,"[{'topic': 'retail_wholesale', 'relevance_score': '1.000000'}, {'topic': 'economy_fiscal', 'relevance_score': '0.630673'}, {'topic': 'finance', 'relevance_score': '0.647541'}]",-0.027955,Neutral,"[{'ticker': 'TGT', 'relevance_score': '0.968446', 'ticker_sentiment_score': '-0.303889', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'COST', 'relevance_score': '0.646155', 'ticker_sentiment_score': '0.137535', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.557364', 'ticker_sentiment_score': '0.095469', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.593461', 'ticker_sentiment_score': '0.099567', 'ticker_sentiment_label': 'Neutral'}]"
"Jim Cramer on Wells Fargo: ""That's a Winner""",https://finviz.com/news/300076/jim-cramer-on-wells-fargo-thats-a-winner,20260204T205828,['Syeda Seirut Javed'],"Jim Cramer expressed a bullish sentiment on Wells Fargo & Company (NYSE: WFC), calling it ""a winner"" due to its strategic hiring of a technologist from Amazon Web Services to enhance efficiency through AI integration. He specifically highlighted Wells Fargo during a discussion about companies benefiting from AI advancements beyond chip producers, mentioning its strong approach to implementing technology for efficiency as a key reason for the Charitable Trust's investment. While acknowledging WFC's potential, the article also suggests exploring other AI stocks with potentially greater upside and less downside risk.",https://d2gr5kl7dt2z3t.cloudfront.net/blog/wp-content/uploads/2021/08/03065534/erol-ahmed-ln8zRaM3VmI-unsplash.jpg,Finviz,General,Finviz,"[{'topic': 'financial_markets', 'relevance_score': '0.936536'}, {'topic': 'finance', 'relevance_score': '0.807970'}, {'topic': 'technology', 'relevance_score': '0.716127'}]",0.278212,Somewhat-Bullish,"[{'ticker': 'WFC', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.440884', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.649363', 'ticker_sentiment_score': '0.131999', 'ticker_sentiment_label': 'Neutral'}]"
Amazon Q4 Preview: Analyst Sees 'Big Year for AWS' In 2026 — Here's What To Expect,https://www.benzinga.com/trading-ideas/previews/26/02/50391928/amazon-q4-preview-analyst-sees-big-year-for-aws-in-2026-heres-what-to-expect,20260204T205711,['Chris Katje'],"Analysts are optimistic about Amazon's upcoming Q4 earnings report, with a focus on strong performance from its Amazon Web Services (AWS) segment. Wedbush analyst Scott Devitt anticipates 2026 to be a significant year for AWS, potentially driving Amazon's stock towards a $340 price target. Citizens analyst Andrew Boone highlighted Anthropic's projected substantial spending on AWS as a key growth driver, expecting it to generate $10 billion in AWS revenue for 2026.",https://cdn.benzinga.com/files/images/story/2026/02/04/Amazon-Store-Sign-In-Downtown-Toronto-.jpeg?quality=85&auto=webp&width=850,Benzinga,General,Benzinga,"[{'topic': 'earnings', 'relevance_score': '0.923167'}, {'topic': 'technology', 'relevance_score': '0.825839'}, {'topic': 'financial_markets', 'relevance_score': '0.724424'}, {'topic': 'retail_wholesale', 'relevance_score': '0.644949'}, {'topic': 'finance', 'relevance_score': '0.633602'}]",0.421958,Bullish,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.408190', 'ticker_sentiment_label': 'Bullish'}]"
Jim Cramer on Wells Fargo: “That’s a Winner”,https://www.insidermonkey.com/blog/jim-cramer-on-wells-fargo-thats-a-winner-1688919/,20260204T202932,['Syeda Seirut Javed'],"Jim Cramer has expressed a bullish view on Wells Fargo & Company (NYSE: WFC), identifying it as a ""winner"" for its adoption of AI technology to enhance efficiency. He highlighted the company's hire of a technologist from Amazon Web Services to help bankers find savings, noting that banks, particularly Wells Fargo, are well-positioned to benefit from AI advancements beyond just chip producers. Cramer stated that Wells Fargo is a key holding for his Charitable Trust due to its strong approach to implementing AI for efficiency.",https://imonkey-blog.imgix.net/blog/wp-content/uploads/2021/08/03065534/erol-ahmed-ln8zRaM3VmI-unsplash.jpg?auto=format&fit=clip&expires=1801699200&width=480&height=320,Insider Monkey,General,Insider Monkey,"[{'topic': 'finance', 'relevance_score': '0.909672'}, {'topic': 'technology', 'relevance_score': '0.810854'}]",0.46746,Bullish,"[{'ticker': 'WFC', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.644999', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.632759', 'ticker_sentiment_score': '0.330756', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
