title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Decker Retirement Planning Inc. Boosts Holdings in Apple Inc. $AAPL,https://www.marketbeat.com/instant-alerts/filing-decker-retirement-planning-inc-boosts-holdings-in-apple-inc-aapl-2026-02-05/,20260205T085838,['MarketBeat'],"Decker Retirement Planning Inc. significantly increased its stake in Apple Inc. by 687.0% in the third quarter, now owning 5,769 shares valued at $1,469,000. Several other institutional investors also adjusted their holdings in Apple. The article also provides recent insider trading information, market sentiment, financial data, and analyst ratings for Apple.",https://www.marketbeat.com/logos/apple-inc-logo-1200x675.png,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.944932'}, {'topic': 'financial_markets', 'relevance_score': '0.860984'}, {'topic': 'technology', 'relevance_score': '0.802530'}, {'topic': 'finance', 'relevance_score': '0.709108'}]",0.078085,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.453155', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.626115', 'ticker_sentiment_score': '-0.181405', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'GOOGL', 'relevance_score': '0.608704', 'ticker_sentiment_score': '-0.153867', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
"Machina Capital S.A.S. Grows Stake in VeriSign, Inc. $VRSN",https://www.marketbeat.com/instant-alerts/filing-machina-capital-sas-grows-stake-in-verisign-inc-vrsn-2026-02-05/,20260205T084913,['MarketBeat'],"Machina Capital S.A.S. significantly increased its stake in VeriSign, Inc. (NASDAQ:VRSN) by 502.2% in the third quarter, bringing its total holdings to 6,702 shares valued at $1.874 million. Other major institutions like Norges Bank and AQR Capital Management also acquired or boosted their positions, leading to institutional investors owning approximately 92.9% of the company. Despite mixed analyst ratings, the consensus remains ""Hold"" with an average price target of $298.00.",https://www.marketbeat.com/logos/verisign-inc-logo-1200x675.png,MarketBeat,General,MarketBeat,"[{'topic': 'financial_markets', 'relevance_score': '0.940304'}, {'topic': 'finance', 'relevance_score': '0.800103'}, {'topic': 'earnings', 'relevance_score': '0.746520'}, {'topic': 'technology', 'relevance_score': '0.626746'}]",0.063953,Neutral,"[{'ticker': 'VRSN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.175882', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.545410', 'ticker_sentiment_score': '-0.186333', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.547606', 'ticker_sentiment_score': '-0.157145', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'C', 'relevance_score': '0.535799', 'ticker_sentiment_score': '0.332180', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.527483', 'ticker_sentiment_score': '0.171679', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Alphabet Earnings: Continued Momentum on Cloud and Search as Capital Expenses Set to Mount,https://www.morningstar.com/stocks/alphabet-earnings-continued-momentum-cloud-search-capital-expenses-set-mount,20260205T084039,"['Malik Ahmed Khan', 'CFA']","Alphabet (GOOG) reported robust Q4 earnings with an 18% sales increase, primarily driven by its Google Cloud segment which saw 48% growth. The company successfully integrated AI into its Search product, mitigating competitive threats and boosting engagement. Despite strong results, Alphabet anticipates a significant increase in capital expenditures for 2026, projected at $180 billion, to support its full-stack AI strategy.",https://cloudfront-us-east-1.images.arcpublishing.com/morningstar/4FVFILWRQFBBXNN46NLDWT4K4M.jpg,Morningstar,General,Morningstar,"[{'topic': 'finance', 'relevance_score': '0.616293'}, {'topic': 'earnings', 'relevance_score': '0.927937'}, {'topic': 'technology', 'relevance_score': '0.808202'}, {'topic': 'financial_markets', 'relevance_score': '0.604346'}]",0.062688,Neutral,"[{'ticker': 'GOOGL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.252497', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.972548', 'ticker_sentiment_score': '0.276754', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ABBV', 'relevance_score': '0.562409', 'ticker_sentiment_score': '-0.222952', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'UBER', 'relevance_score': '0.550218', 'ticker_sentiment_score': '-0.319819', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'LLY', 'relevance_score': '0.591006', 'ticker_sentiment_score': '0.211167', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
BI Asset Management Fondsmaeglerselskab A S Lowers Stake in Costco Wholesale Corporation $COST,https://www.marketbeat.com/instant-alerts/filing-bi-asset-management-fondsmaeglerselskab-a-s-lowers-stake-in-costco-wholesale-corporation-cost-2026-02-05/,20260205T082826,['MarketBeat'],"BI Asset Management Fondsmaeglerselskab A S reduced its stake in Costco Wholesale Corporation by 13.3%, selling 16,194 shares, now holding 105,956 shares valued at $98.08 million. Despite insider selling, Costco demonstrates strong operational momentum with raised January retail sales, significant membership revenue growth, and an announced quarterly dividend of $1.30. Analysts maintain a ""Moderate Buy"" rating with an average target price of $998.50, though some debate its high P/E valuation.",https://www.marketbeat.com/logos/costco-logo-1200x675.jpg,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.916995'}, {'topic': 'financial_markets', 'relevance_score': '0.831879'}, {'topic': 'retail_wholesale', 'relevance_score': '0.909162'}, {'topic': 'finance', 'relevance_score': '0.623951'}, {'topic': 'economy_macro', 'relevance_score': '0.608405'}]",0.184505,Somewhat-Bullish,"[{'ticker': 'COST', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.203185', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.616603', 'ticker_sentiment_score': '0.108136', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TGT', 'relevance_score': '0.627304', 'ticker_sentiment_score': '0.142215', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.595345', 'ticker_sentiment_score': '0.228403', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.598495', 'ticker_sentiment_score': '0.248831', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Hardman Johnston Global Advisors LLC Reduces Holdings in Apple Inc. $AAPL,https://www.marketbeat.com/instant-alerts/filing-hardman-johnston-global-advisors-llc-reduces-holdings-in-apple-inc-aapl-2026-02-05/,20260205T082755,['MarketBeat'],"Hardman Johnston Global Advisors LLC significantly reduced its stake in Apple Inc. by 19.0% in the third quarter, selling 43,840 shares to own 186,670 shares valued at $47.53 million. Despite this, Apple remains the firm's 13th largest holding, accounting for 2.3% of its investment portfolio. The article also notes other institutional investor adjustments, insider selling, and analyst ratings, alongside Apple's recent financial performance and dividend announcement.",https://www.marketbeat.com/logos/apple-inc-logo-1200x675.png,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.941167'}, {'topic': 'financial_markets', 'relevance_score': '0.828112'}, {'topic': 'technology', 'relevance_score': '0.731253'}]",0.006378,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.329076', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.626647', 'ticker_sentiment_score': '-0.313372', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'GOOGL', 'relevance_score': '0.619237', 'ticker_sentiment_score': '-0.320587', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'MSFT', 'relevance_score': '0.629951', 'ticker_sentiment_score': '0.341158', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Apple Inc. $AAPL Shares Sold by St. Johns Investment Management Company LLC,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-shares-sold-by-st-johns-investment-management-company-llc-2026-02-05/,20260205T082732,['MarketBeat'],"St. Johns Investment Management Company LLC reduced its stake in Apple Inc. by 4.6% in the third quarter, while several other institutional investors either increased their positions or initiated new ones. Analyst ratings for Apple are largely positive, with an average rating of ""Moderate Buy"" and a price target of $291.70. The company reported strong Q1 earnings, beating consensus estimates, and recently declared a quarterly dividend.",https://www.marketbeat.com/logos/apple-inc-logo-1200x675.png,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.928831'}, {'topic': 'financial_markets', 'relevance_score': '0.828242'}, {'topic': 'finance', 'relevance_score': '0.742506'}, {'topic': 'technology', 'relevance_score': '0.845710'}]",0.144444,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.311410', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.628004', 'ticker_sentiment_score': '0.132797', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.636953', 'ticker_sentiment_score': '0.129693', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.647798', 'ticker_sentiment_score': '0.103151', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.620018', 'ticker_sentiment_score': '0.029172', 'ticker_sentiment_label': 'Neutral'}]"
Apple Inc. $AAPL Position Decreased by PKO Investment Management Joint Stock Co,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-position-decreased-by-pko-investment-management-joint-stock-co-2026-02-05/,20260205T082729,['MarketBeat'],"PKO Investment Management Joint Stock Co reduced its stake in Apple Inc. by 12.6% in the third quarter, now owning 195,000 shares valued at $49.65 million. Despite this reduction, Apple remains its fourth-largest holding, comprising 4.2% of its portfolio. Other institutional investors like Capstone Wealth Management LLC and Vermillion Wealth Management Inc. increased their positions in Apple during the same period.",https://www.marketbeat.com/logos/apple-inc-logo-1200x675.png,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.919993'}, {'topic': 'financial_markets', 'relevance_score': '0.838375'}, {'topic': 'technology', 'relevance_score': '0.719931'}, {'topic': 'finance', 'relevance_score': '0.609094'}]",0.088223,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '0.955607', 'ticker_sentiment_score': '0.312592', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.649537', 'ticker_sentiment_score': '0.139765', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.628068', 'ticker_sentiment_score': '-0.217518', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'META', 'relevance_score': '0.588566', 'ticker_sentiment_score': '0.104936', 'ticker_sentiment_label': 'Neutral'}]"
Jefferies reiterates Buy rating on Broadcom stock amid AI growth,https://www.investing.com/news/analyst-ratings/jefferies-reiterates-buy-rating-on-broadcom-stock-amid-ai-growth-93CH-4486550,20260205T072928,['Investing.com'],"Jefferies has reiterated its Buy rating and $500.00 price target for Broadcom (NASDAQ: AVGO), citing the company's strong position in the artificial intelligence and networking markets. The firm highlighted Broadcom's ""well ahead"" status in custom on-package (COT) business and expected growth in its networking segment, further supported by Google's increased AI spending guidance and positive InvestingPro data suggesting undervaluation. Other analysts from Wolfe Research and Wells Fargo have also recently upgraded Broadcom's stock, underscoring the semiconductor giant's strategic advancements and potential for future growth.",https://i-invdn-com.investing.com/news/World_News_9_800x533_L_1420026261.jpg,Investing.com,General,Investing.com,"[{'topic': 'earnings', 'relevance_score': '0.812359'}, {'topic': 'financial_markets', 'relevance_score': '0.930810'}, {'topic': 'technology', 'relevance_score': '1.000000'}]",0.229548,Somewhat-Bullish,"[{'ticker': 'AVGO', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.527686', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.794323', 'ticker_sentiment_score': '0.311980', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.651185', 'ticker_sentiment_score': '-0.429684', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'ORCL', 'relevance_score': '0.560069', 'ticker_sentiment_score': '0.302895', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.541019', 'ticker_sentiment_score': '0.323782', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Rep. Cleo Fields Buys Alphabet Inc. (NASDAQ:GOOG) Stock,https://www.marketbeat.com/instant-alerts/rep-cleo-fields-buys-alphabet-inc-nasdaqgoog-stock-2026-02-05/,20260205T072824,['MarketBeat'],"Representative Cleo Fields (D-Louisiana) recently disclosed multiple purchases of Alphabet (NASDAQ: GOOG) stock, including a buy between $1,001 and $15,000 on January 12th, and a larger purchase of $100,001–$250,000 on January 20th, 2026. The article details a series of tech stock transactions made by Fields, and also provides a financial overview of Alphabet, highlighting its strong Q4 earnings, analyst ratings, and investor sentiment mixed with concerns over high 2026 capital expenditure guidance.",https://www.marketbeat.com/logos/google-inc-logo-1200x675.png,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.916435'}, {'topic': 'financial_markets', 'relevance_score': '0.828345'}, {'topic': 'technology', 'relevance_score': '0.731008'}, {'topic': 'economy_macro', 'relevance_score': '0.631036'}, {'topic': 'finance', 'relevance_score': '0.648798'}]",0.03985,Neutral,"[{'ticker': 'GOOGL', 'relevance_score': '0.330580', 'ticker_sentiment_score': '0.011094', 'ticker_sentiment_label': 'Neutral'}]"
KeyBanc downgrades TransDigm stock rating to Sector Weight on aftermarket growth concerns,https://www.investing.com/news/analyst-ratings/keybanc-downgrades-transdigm-stock-rating-to-sector-weight-on-aftermarket-growth-concerns-93CH-4486549,20260205T065657,['Investing.com'],"KeyBanc Capital Markets downgraded TransDigm Group (NYSE: TDG) from Overweight to Sector Weight, citing concerns about slowing aftermarket growth and margin pressure from acquisitions. The stock has already seen an 11% drop, trading 7% above its 52-week low. This downgrade follows TransDigm's fiscal first-quarter 2026 earnings report; however, the company still surpassed EPS and revenue expectations for the quarter, and other analysts have varying outlooks, including both raised and lowered price targets.",https://i-invdn-com.investing.com/news/international_newspapers_69x52._800x533_L_1419494241.jpg,Investing.com,General,Investing.com,"[{'topic': 'earnings', 'relevance_score': '0.905666'}, {'topic': 'financial_markets', 'relevance_score': '0.824988'}, {'topic': 'manufacturing', 'relevance_score': '0.622687'}, {'topic': 'energy_transportation', 'relevance_score': '0.620290'}]",-0.198842,Somewhat-Bearish,"[{'ticker': 'TDG', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.445593', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'AMD', 'relevance_score': '0.602580', 'ticker_sentiment_score': '-0.313955', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'NVDA', 'relevance_score': '0.564955', 'ticker_sentiment_score': '-0.316774', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.587105', 'ticker_sentiment_score': '0.256593', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.560764', 'ticker_sentiment_score': '-0.236287', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
Google Parent Alphabet Earnings Beat Fuels Analyst Price Target Hikes – But Capex Jitters Linger,https://stocktwits.com/news-articles/markets/equity/google-parent-alphabet-earnings-beat-fuels-analyst-price-target-hikes-but-capex-jitters-linger/cZbZdsDR4VB,20260205T064200,['Shivani Kumaresan'],"Alphabet Inc. (GOOG, GOOGL) surpassed Q4 analyst estimates with $113.8 billion in revenue and $2.82 EPS, driving multiple Wall Street firms to raise their price targets, citing strong AI and search momentum. However, shares fell over 2% premarket due to investor caution over the company's projected 2026 capital expenditure of $175 billion to $185 billion, significantly higher than previous estimates. Despite this, CEO Sundar Pichai remains optimistic about the revenue potential from these investments.",https://news.stocktwits-cdn.com/large_Getty_Images_2225993063_jpg_eeb3524552.webp,Stocktwits,General,Stocktwits,"[{'topic': 'earnings', 'relevance_score': '0.905604'}, {'topic': 'technology', 'relevance_score': '0.823888'}, {'topic': 'financial_markets', 'relevance_score': '0.632866'}]",0.038749,Neutral,"[{'ticker': 'GOOGL', 'relevance_score': '0.957250', 'ticker_sentiment_score': '0.119549', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.881482', 'ticker_sentiment_score': '0.114615', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.557058', 'ticker_sentiment_score': '-0.149160', 'ticker_sentiment_label': 'Neutral'}]"
Transcat (TRNS) Quarterly Loss Challenges Bullish Earnings Growth Narratives,https://simplywall.st/stocks/us/capital-goods/nasdaq-trns/transcat/news/transcat-trns-quarterly-loss-challenges-bullish-earnings-gro,20260205T062934,['Simply Wall St'],"Transcat (TRNS) reported a Q3 2026 loss of US$0.12 EPS and US$1.1 million net loss, despite revenue growth to US$83.9 million. While the company still shows a profit over the trailing twelve months, the quarterly loss and compressed net profit margin of 2.5% challenge bullish earnings growth forecasts of 26.2% annually. The stock's high P/E of 83.5x and a DCF fair value significantly below the current price suggest a rich valuation, prompting investors to scrutinize future profitability and growth execution.",,Simply Wall Street,General,Simply Wall Street,"[{'topic': 'earnings', 'relevance_score': '0.907880'}, {'topic': 'financial_markets', 'relevance_score': '0.848920'}, {'topic': 'finance', 'relevance_score': '0.710602'}]",0.039892,Neutral,"[{'ticker': 'TRNS', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.336310', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.616900', 'ticker_sentiment_score': '0.129119', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMD', 'relevance_score': '0.605518', 'ticker_sentiment_score': '0.138333', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.629036', 'ticker_sentiment_score': '0.104944', 'ticker_sentiment_label': 'Neutral'}]"
Stifel downgrades Microsoft stock to Hold on Azure concerns,https://www.investing.com/news/analyst-ratings/stifel-downgrades-microsoft-stock-to-hold-on-azure-concerns-93CH-4486518,20260205T061840,['Investing.com'],"Stifel downgraded Microsoft stock from Buy to Hold and significantly cut its price target due to concerns over Azure's supply constraints and increased AI competition. The firm believes Wall Street's 2027 revenue and earnings expectations are too optimistic, citing strong performance from Google Cloud Platform and Anthropic. Stifel also raised its capital expenditure estimate for Microsoft and lowered its gross margin forecast, indicating a new spending phase for AI development.",https://i-invdn-com.investing.com/news/Microsoft_2_800x533_L_1412175603.jpg,Investing.com,General,Investing.com,"[{'topic': 'earnings', 'relevance_score': '0.904000'}, {'topic': 'technology', 'relevance_score': '0.813658'}, {'topic': 'financial_markets', 'relevance_score': '0.744866'}]",0.050791,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.433764', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'GOOGL', 'relevance_score': '0.738431', 'ticker_sentiment_score': '0.252493', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMD', 'relevance_score': '0.640153', 'ticker_sentiment_score': '0.122349', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.627785', 'ticker_sentiment_score': '0.143626', 'ticker_sentiment_label': 'Neutral'}]"
BHP share price drops nearly 4% — what to watch before the next ASX session,https://ts2.tech/en/bhp-share-price-drops-nearly-4-what-to-watch-before-the-next-asx-session/,20260205T055928,['Shan Ahmed Khan'],"BHP Group Ltd shares closed down 3.9% at A$50.36 on Thursday, influencing the broader Australian market. The drop is attributed to softening iron ore prices, which hit a seven-week low, and pressure from rising interest rates with the Reserve Bank of Australia lifting the cash rate. Investors are now looking to BHP's half-year results due on February 17th for the next major catalyst.",https://ts2.tech/wp-content/uploads/2026/02/bhp-share-price-drops-nearly-4-what-to-watch-before-the-next-asx-session-featured.jpg,TechStock²,General,TechStock²,"[{'topic': 'earnings', 'relevance_score': '0.902633'}, {'topic': 'financial_markets', 'relevance_score': '0.949761'}, {'topic': 'economy_monetary', 'relevance_score': '0.847286'}, {'topic': 'economy_macro', 'relevance_score': '0.615407'}]",-0.27458,Somewhat-Bearish,"[{'ticker': 'BHP', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.417206', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'GOOGL', 'relevance_score': '0.554710', 'ticker_sentiment_score': '-0.185507', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'GOOG', 'relevance_score': '0.567497', 'ticker_sentiment_score': '-0.184248', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
"Alphabet CEO Sundar Pichai Says AI Capacity Is What 'Keeps Us Up At Night' As Power, Land And Supply Chain Limits Test Growth",https://www.benzinga.com/markets/tech/26/02/50401232/alphabet-ceo-sundar-pichai-says-ai-capacity-is-what-keeps-us-up-at-night-as-power-land-and-supply-chain-limits-test-growth,20260205T055839,['Ananya Gairola'],"Alphabet CEO Sundar Pichai highlights AI capacity as the company's most significant near-term challenge, citing constraints in power, land, and supply chains. Despite years of ""AI-first"" strategy and investments in custom chips, meeting the surging demand for AI is becoming difficult. Alphabet reported strong Q4 revenues of $113.83 billion, exceeding estimates, and plans to allocate $175-185 billion in 2026 capital expenditures primarily towards expanding AI computing capacity.",https://cdn.benzinga.com/files/images/story/2026/02/05/Nyc--Ny-usa--July-16-2020--Googles-Ny-Of.jpeg?quality=85&auto=webp&width=850,Benzinga,General,Benzinga,"[{'topic': 'earnings', 'relevance_score': '0.922718'}, {'topic': 'technology', 'relevance_score': '0.914527'}, {'topic': 'economy_macro', 'relevance_score': '0.617711'}]",0.187472,Somewhat-Bullish,"[{'ticker': 'GOOGL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.117584', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.983555', 'ticker_sentiment_score': '0.126940', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.605543', 'ticker_sentiment_score': '0.225299', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMAT', 'relevance_score': '0.562725', 'ticker_sentiment_score': '0.204687', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"In-Depth Examination of Segments, Industry Trends, and Key Competitors in the Smoke Alarms Market",https://www.openpr.com/news/4377871/in-depth-examination-of-segments-industry-trends-and-key,20260205T035926,[],"The smoke alarms market is projected to reach $2.69 billion by 2030, driven by technological advancements like AI and IoT integration, increased safety awareness, and demand for smart home solutions. Key players include Robert Bosch GmbH, Honeywell International Inc., and Schneider Electric SE, with a focus on innovations like combined smoke and carbon monoxide detection. The market is segmented by type (ionization, photoelectric, beam), power backup, application (commercial, residential, industrial), and distribution channel.",https://cdn.open-pr.com/L/2/L205791675_g.jpg,openPR.com,General,openPR.com,"[{'topic': 'manufacturing', 'relevance_score': '0.840277'}, {'topic': 'technology', 'relevance_score': '0.737731'}, {'topic': 'mergers_and_acquisitions', 'relevance_score': '0.648074'}, {'topic': 'economy_macro', 'relevance_score': '0.610459'}]",0.262583,Somewhat-Bullish,"[{'ticker': 'UUU', 'relevance_score': '0.313690', 'ticker_sentiment_score': '0.020640', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JCI', 'relevance_score': '0.614062', 'ticker_sentiment_score': '0.321958', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HON', 'relevance_score': '0.719320', 'ticker_sentiment_score': '0.328985', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.638144', 'ticker_sentiment_score': '0.344824', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Alphabet Is an Interest Behemoth With Its Fingers in Many Profitable Pies,https://www.morningstar.com/company-reports/1424222-alphabet-is-an-interest-behemoth-with-its-fingers-in-many-profitable-pies,20260205T035824,['Malik Ahmed Khan'],"Alphabet is considered a conglomerate of strong businesses, generating significant free cash flow from diverse operations like advertising, cloud computing, and self-driving cars. Despite antitrust concerns regarding its core search business, analysts maintain confidence in Alphabet's overall strength and expect its continued leadership in areas such as search, AI, video, and cloud computing. The company is poised to remain a behemoth with its varied profitable ventures.",https://morningstar-morningstar-prod.web.arc-cdn.net/resizer/mxV_cEtNt2NpUYzclwnVhBxVics=/2000x2000/author-service-images-prod-us-east-1.publishing.aws.arc.pub/morningstar/4ef98a5a-6be5-4127-a335-3568837ad0cd.jpg,Morningstar,General,Morningstar,"[{'topic': 'earnings', 'relevance_score': '0.941504'}, {'topic': 'technology', 'relevance_score': '0.822437'}]",0.444365,Bullish,"[{'ticker': 'GOOGL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.436377', 'ticker_sentiment_label': 'Bullish'}]"
Alecta Pensionsforsakring trims Alphabet Inc. Class A stake,https://www.tipranks.com/news/company-announcements/alecta-pensionsforsakring-trims-alphabet-inc-class-a-stake,20260205T030657,[],"Alecta Pensionsforsakring, managed by Magnus Billing, has reduced its stake in Alphabet Inc. Class A by 702,000 shares. This transaction comes as Alphabet Inc. Class A shares have seen strong gains recently, with Wall Street maintaining a bullish ""StrongBuy"" consensus and positive price targets. Analysts, including Bank of America's Justin Post, anticipate a strong fourth quarter for Alphabet driven by its AI strategy and robust digital ad backdrop, despite acknowledging potential risks like valuation and rising capex costs.",https://blog.tipranks.com/wp-content/uploads/2022/09/shutterstock_2195413855-750x406.jpg,TipRanks,General,TipRanks,"[{'topic': 'financial_markets', 'relevance_score': '1.000000'}, {'topic': 'earnings', 'relevance_score': '0.922037'}, {'topic': 'technology', 'relevance_score': '0.836407'}]",0.424216,Bullish,"[{'ticker': 'GOOGL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.504362', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'BAC', 'relevance_score': '0.566737', 'ticker_sentiment_score': '0.310258', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Alibaba, Kuaishou, SMIC drop in Hong Kong tech sell-off on AI fears",https://www.scmp.com/business/china-business/article/3342440/alibaba-kuaishou-smic-drop-hong-kong-tech-stock-sell-ai-fears-grip,20260205T022942,['Yulu Ao'],"Hong Kong stocks closed slightly higher on Thursday, despite a sell-off in technology shares driven by valuation and AI concerns, as robust buying from mainland investors via Stock Connect provided late-session support. The Hang Seng Index reversed earlier losses to end up 0.1%, while the Hang Seng Tech Index gained 0.7%. Baidu rose after announcing a share buy-back and dividend policy, while other tech giants like Alibaba, Kuaishou, and SMIC saw declines.",https://cdn.i-scmp.com/sites/default/files/styles/1020x680/public/d8/images/canvas/2026/02/05/635644d6-4bdf-446f-9c3b-69e53d773191_51b3ecd5.jpg?itok=Qkcbg6Lx&v=1770257593,South China Morning Post,General,South China Morning Post,"[{'topic': 'financial_markets', 'relevance_score': '0.946940'}, {'topic': 'technology', 'relevance_score': '0.835970'}, {'topic': 'earnings', 'relevance_score': '0.749891'}, {'topic': 'economy_macro', 'relevance_score': '0.614808'}]",-0.200775,Somewhat-Bearish,"[{'ticker': 'BABA', 'relevance_score': '0.336106', 'ticker_sentiment_score': '0.028451', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.646856', 'ticker_sentiment_score': '-0.342789', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'NVDA', 'relevance_score': '0.615904', 'ticker_sentiment_score': '-0.311879', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
