contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
NU260417C00010000,NU,2026-04-17,10.00,call,8.55,7.30,6.35,842,8.25,764,0,50,2026-02-04,0.90266,0.93881,0.01773,-0.00660,0.00914,0.01711
NU260417P00010000,NU,2026-04-17,10.00,put,0.05,0.03,0.01,1201,0.05,1310,7,124,2026-02-04,0.60999,-0.01680,0.00905,-0.00130,0.00315,-0.00062
NU260417C00011000,NU,2026-04-17,11.00,call,6.30,6.12,5.95,1740,6.30,1234,10,143,2026-02-04,0.48316,0.98518,0.01026,-0.00201,0.00283,0.02101
NU260417P00011000,NU,2026-04-17,11.00,put,0.00,0.08,0.05,5,0.10,2669,0,582,2026-02-04,0.60999,-0.03810,0.01796,-0.00258,0.00626,-0.00143
NU260417C00012000,NU,2026-04-17,12.00,call,5.25,5.22,5.15,989,5.30,1174,1,515,2026-02-04,0.55145,0.94280,0.02753,-0.00440,0.00867,0.02136
NU260417P00012000,NU,2026-04-17,12.00,put,0.00,0.01,0.00,0,0.12,759,0,7609,2026-02-04,0.35633,-0.00983,0.00975,-0.00047,0.00198,-0.00035
NU260417C00013000,NU,2026-04-17,13.00,call,5.20,4.28,4.20,940,4.35,292,0,190,2026-02-04,0.50267,0.91160,0.04217,-0.00535,0.01211,0.02216
NU260417P00013000,NU,2026-04-17,13.00,put,0.14,0.17,0.13,1773,0.21,1124,1,6727,2026-02-04,0.50267,-0.08840,0.04217,-0.00406,0.01211,-0.00330
NU260417C00014000,NU,2026-04-17,14.00,call,3.55,3.42,3.35,1534,3.50,1034,6,737,2026-02-04,0.48316,0.85337,0.06287,-0.00693,0.01736,0.02190
NU260417P00014000,NU,2026-04-17,14.00,put,0.29,0.29,0.24,1904,0.33,214,33,54649,2026-02-04,0.47340,-0.14269,0.06301,-0.00533,0.01704,-0.00536
NU260417C00015000,NU,2026-04-17,15.00,call,2.59,2.63,2.58,109,2.69,830,5,1129,2026-02-04,0.46365,0.77378,0.08583,-0.00837,0.02274,0.02078
NU260417P00015000,NU,2026-04-17,15.00,put,0.47,0.48,0.43,1900,0.53,397,14,16652,2026-02-04,0.45389,-0.22270,0.08690,-0.00668,0.02254,-0.00844
NU260417C00016000,NU,2026-04-17,16.00,call,1.96,1.93,1.87,455,1.99,514,92,18164,2026-02-04,0.44414,0.67304,0.10747,-0.00936,0.02727,0.01877
NU260417P00016000,NU,2026-04-17,16.00,put,0.78,0.79,0.76,1,0.83,381,1581,2960,2026-02-04,0.43438,-0.32491,0.10960,-0.00758,0.02720,-0.01244
NU260417C00017000,NU,2026-04-17,17.00,call,1.40,1.36,1.30,618,1.42,849,116,2899,2026-02-04,0.43438,0.55558,0.12031,-0.00981,0.02986,0.01594
NU260417P00017000,NU,2026-04-17,17.00,put,1.15,1.23,1.16,320,1.29,785,17,2256,2026-02-04,0.43438,-0.44442,0.12031,-0.00813,0.02986,-0.01735
NU260417C00018000,NU,2026-04-17,18.00,call,0.94,0.93,0.87,531,0.98,934,260,5702,2026-02-04,0.42462,0.43468,0.12262,-0.00942,0.02975,0.01276
NU260417P00018000,NU,2026-04-17,18.00,put,1.57,1.77,1.71,318,1.83,199,59,1668,2026-02-04,0.42462,-0.56532,0.12262,-0.00764,0.02975,-0.02249
NU260417C00019000,NU,2026-04-17,19.00,call,0.63,0.64,0.62,1,0.66,777,2158,66250,2026-02-04,0.43438,0.33115,0.11044,-0.00877,0.02741,0.00984
NU260417P00019000,NU,2026-04-17,19.00,put,2.43,2.50,2.36,1101,2.63,1746,2,190,2026-02-04,0.43438,-0.66885,0.11044,-0.00689,0.02741,-0.02737
NU260417C00020000,NU,2026-04-17,20.00,call,0.41,0.47,0.35,2150,0.59,4152,627,27841,2026-02-04,0.45389,0.25337,0.09327,-0.00801,0.02419,0.00757
NU260417P00020000,NU,2026-04-17,20.00,put,3.15,3.28,3.20,86,3.35,1144,1,60,2026-02-04,0.44414,-0.75266,0.09411,-0.00576,0.02388,-0.03175
NU260417C00025000,NU,2026-04-17,25.00,call,0.08,0.08,0.06,100,0.11,2390,11,2530,2026-02-04,0.49292,0.05326,0.02911,-0.00289,0.00820,0.00164
NU260417P00025000,NU,2026-04-17,25.00,put,0.00,7.83,7.10,485,8.55,315,0,7,2026-02-04,0.41487,-0.97474,0.01880,0.00115,0.00446,-0.04817
NU260417C00030000,NU,2026-04-17,30.00,call,0.02,0.01,0.00,0,0.05,3115,0,639,2026-02-04,0.50267,0.00831,0.00596,-0.00061,0.00171,0.00026
NU260417P00030000,NU,2026-04-17,30.00,put,0.00,12.72,11.85,235,13.60,171,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.00297,0.00000,-0.05875
NU260618C00003000,NU,2026-06-18,3.00,call,11.90,14.40,13.55,591,15.25,607,0,8,2026-02-04,2.16117,0.97673,0.00247,-0.00480,0.00567,0.00817
NU260618P00003000,NU,2026-06-18,3.00,put,0.00,0.01,0.00,0,0.38,2026,0,1,2026-02-04,1.16607,-0.00234,0.00061,-0.00032,0.00075,-0.00018
NU260618C00005000,NU,2026-06-18,5.00,call,12.35,12.30,11.30,758,13.30,803,0,38,2026-02-04,1.37094,0.97168,0.00459,-0.00384,0.00669,0.01556
NU260618P00005000,NU,2026-06-18,5.00,put,0.01,0.01,0.00,0,0.05,1723,1,64,2026-02-04,0.82461,-0.00318,0.00114,-0.00030,0.00100,-0.00023
NU260618C00008000,NU,2026-06-18,8.00,call,10.72,9.12,9.00,2439,9.25,1077,0,988,2026-02-04,0.01488,1.00000,0.00000,-0.00079,0.00000,0.02898
NU260618P00008000,NU,2026-06-18,8.00,put,0.00,0.03,0.01,697,0.05,607,0,2905,2026-02-04,0.60999,-0.01180,0.00489,-0.00070,0.00317,-0.00084
NU260618C00010000,NU,2026-06-18,10.00,call,8.50,7.25,7.15,2283,7.35,1225,0,932,2026-02-04,0.56121,0.96191,0.01431,-0.00270,0.00854,0.03348
NU260618P00010000,NU,2026-06-18,10.00,put,0.00,0.10,0.09,5,0.12,681,0,6291,2026-02-04,0.56121,-0.03809,0.01431,-0.00171,0.00854,-0.00275
NU260618C00012000,NU,2026-06-18,12.00,call,5.55,5.42,5.35,1934,5.50,836,20,2065,2026-02-04,0.50267,0.91046,0.03121,-0.00413,0.01668,0.03698
NU260618P00012000,NU,2026-06-18,12.00,put,0.24,0.25,0.22,102,0.28,1545,31,2856,2026-02-04,0.50267,-0.08954,0.03121,-0.00295,0.01668,-0.00649
NU260618C00015000,NU,2026-06-18,15.00,call,3.09,3.06,2.97,1152,3.15,1482,286,3724,2026-02-04,0.45389,0.74069,0.06920,-0.00661,0.03340,0.03502
NU260618P00015000,NU,2026-06-18,15.00,put,0.72,0.80,0.74,1725,0.86,710,6,13273,2026-02-04,0.44414,-0.25666,0.07035,-0.00499,0.03323,-0.01903
NU260618C00017000,NU,2026-06-18,17.00,call,1.91,1.88,1.81,185,1.94,2093,22,21398,2026-02-04,0.43438,0.57411,0.08752,-0.00734,0.04043,0.02892
NU260618P00017000,NU,2026-06-18,17.00,put,1.59,1.60,1.54,304,1.67,545,95,1574,2026-02-04,0.42462,-0.42656,0.08956,-0.00552,0.04044,-0.03256
NU260618C00020000,NU,2026-06-18,20.00,call,0.78,0.78,0.73,647,0.84,2336,1065,15251,2026-02-04,0.41487,0.32168,0.08377,-0.00619,0.03696,0.01721
NU260618P00020000,NU,2026-06-18,20.00,put,3.40,3.52,3.40,1635,3.65,1520,43,763,2026-02-04,0.41487,-0.67832,0.08377,-0.00422,0.03696,-0.05524
NU260618C00022000,NU,2026-06-18,22.00,call,0.42,0.44,0.42,1,0.46,158,22,4378,2026-02-04,0.42462,0.20697,0.06525,-0.00497,0.02947,0.01127
NU260618P00022000,NU,2026-06-18,22.00,put,0.00,4.95,4.00,1291,5.90,1247,0,11,2026-02-04,0.35633,-0.84587,0.06460,-0.00133,0.02448,-0.07105
NU260618C00025000,NU,2026-06-18,25.00,call,0.18,0.19,0.15,2256,0.23,1951,81,1546,2026-02-04,0.43438,0.10054,0.03933,-0.00310,0.01817,0.00558
NU260618P00025000,NU,2026-06-18,25.00,put,0.00,7.93,7.70,491,8.15,221,0,1,2026-02-04,0.48316,-0.86893,0.04270,-0.00169,0.02194,-0.08344
NU260618C00030000,NU,2026-06-18,30.00,call,0.08,0.07,0.03,1996,0.12,3739,0,1049,2026-02-04,0.48316,0.04057,0.01749,-0.00168,0.00899,0.00226
NU260618P00030000,NU,2026-06-18,30.00,put,0.00,13.07,12.15,508,14.00,566,0,1,2026-02-04,0.72706,-0.84991,0.03111,-0.00378,0.02405,-0.10108
NU260717C00001000,NU,2026-07-17,1.00,call,15.98,15.97,15.55,510,16.40,494,18,31,2026-02-04,0.01488,1.00000,0.00000,-0.00010,0.00000,0.00439
NU260717P00001000,NU,2026-07-17,1.00,put,0.00,0.01,0.00,0,0.33,1240,0,0,2026-02-04,1.75142,-0.00126,0.00021,-0.00025,0.00047,-0.00014
NU260717C00002000,NU,2026-07-17,2.00,call,0.00,15.43,14.55,390,16.30,404,0,0,2026-02-04,2.55140,0.98291,0.00146,-0.00390,0.00482,0.00580
NU260717P00002000,NU,2026-07-17,2.00,put,0.00,0.01,0.00,0,0.37,2098,0,0,2026-02-04,1.30265,-0.00179,0.00039,-0.00026,0.00065,-0.00018
NU260717C00003000,NU,2026-07-17,3.00,call,0.00,14.40,13.50,389,15.30,403,0,0,2026-02-04,1.95629,0.97691,0.00246,-0.00395,0.00622,0.00994
NU260717P00003000,NU,2026-07-17,3.00,put,0.00,0.01,0.00,0,0.37,1226,0,0,2026-02-04,1.05875,-0.00233,0.00060,-0.00026,0.00083,-0.00022
NU260717C00004000,NU,2026-07-17,4.00,call,0.00,13.30,12.25,389,14.35,404,0,0,2026-02-04,1.45875,0.97668,0.00332,-0.00314,0.00627,0.01485
NU260717P00004000,NU,2026-07-17,4.00,put,0.00,0.01,0.00,0,0.45,1089,0,0,2026-02-04,0.88315,-0.00275,0.00084,-0.00025,0.00096,-0.00025
NU260717C00005000,NU,2026-07-17,5.00,call,12.40,12.30,11.25,579,13.35,563,0,2,2026-02-04,1.22460,0.97294,0.00448,-0.00309,0.00710,0.01902
NU260717P00005000,NU,2026-07-17,5.00,put,0.00,0.01,0.00,0,0.44,1676,0,0,2026-02-04,0.75632,-0.00338,0.00118,-0.00026,0.00116,-0.00030
NU260717C00006000,NU,2026-07-17,6.00,call,10.58,11.35,10.30,403,12.40,418,0,0,2026-02-04,1.09778,0.96487,0.00621,-0.00347,0.00882,0.02265
NU260717P00006000,NU,2026-07-17,6.00,put,0.00,0.01,0.00,0,0.24,2732,0,0,2026-02-04,0.64901,-0.00393,0.00158,-0.00026,0.00133,-0.00034
NU260717C00010000,NU,2026-07-17,10.00,call,7.45,7.30,7.20,841,7.40,1170,1,163,2026-02-04,0.53194,0.95724,0.01503,-0.00258,0.01035,0.04015
NU260717P00010000,NU,2026-07-17,10.00,put,0.11,0.11,0.07,894,0.14,1452,1,37,2026-02-04,0.52218,-0.04049,0.01465,-0.00151,0.00990,-0.00357
NU260717C00011000,NU,2026-07-17,11.00,call,6.12,6.85,6.15,608,7.55,789,0,3,2026-02-04,0.74657,0.87635,0.02406,-0.00613,0.02324,0.03599
NU260717P00011000,NU,2026-07-17,11.00,put,0.14,0.20,0.01,2894,0.38,3637,8,3,2026-02-04,0.51243,-0.06767,0.02244,-0.00220,0.01488,-0.00604
NU260717C00012000,NU,2026-07-17,12.00,call,6.20,5.97,5.30,536,6.65,790,0,6,2026-02-04,0.67828,0.84932,0.03031,-0.00638,0.02660,0.03792
NU260717P00012000,NU,2026-07-17,12.00,put,0.00,0.35,0.23,64,0.46,3551,0,42,2026-02-04,0.51243,-0.10762,0.03176,-0.00309,0.02105,-0.00975
NU260717C00013000,NU,2026-07-17,13.00,call,5.09,5.10,4.45,1212,5.75,1461,0,4,2026-02-04,0.61974,0.81512,0.03785,-0.00664,0.03035,0.03915
NU260717P00013000,NU,2026-07-17,13.00,put,0.00,0.41,0.36,1480,0.46,1704,0,1865,2026-02-04,0.45389,-0.13707,0.04250,-0.00320,0.02495,-0.01226
NU260717C00014000,NU,2026-07-17,14.00,call,4.20,4.00,3.80,290,4.20,1720,1,8,2026-02-04,0.48316,0.79297,0.05201,-0.00576,0.03251,0.04240
NU260717P00014000,NU,2026-07-17,14.00,put,0.53,0.61,0.55,1339,0.68,1298,31,61,2026-02-04,0.43438,-0.19105,0.05511,-0.00374,0.03097,-0.01720
NU260717C00015000,NU,2026-07-17,15.00,call,3.10,3.25,3.10,738,3.40,1798,1,17,2026-02-04,0.45389,0.73295,0.06369,-0.00613,0.03740,0.04119
NU260717P00015000,NU,2026-07-17,15.00,put,0.88,0.88,0.82,1730,0.93,105,35,879,2026-02-04,0.42462,-0.25966,0.06712,-0.00427,0.03687,-0.02367
NU260717C00016000,NU,2026-07-17,16.00,call,2.70,2.58,2.48,994,2.67,1952,1,77,2026-02-04,0.43438,0.66058,0.07412,-0.00641,0.04165,0.03861
NU260717P00016000,NU,2026-07-17,16.00,put,0.00,1.29,1.16,1410,1.43,2718,0,69,2026-02-04,0.42462,-0.33836,0.07573,-0.00472,0.04160,-0.03143
NU260717C00017000,NU,2026-07-17,17.00,call,1.99,2.06,1.95,729,2.18,3106,31,473,2026-02-04,0.42462,0.58055,0.08091,-0.00657,0.04445,0.03495
NU260717P00017000,NU,2026-07-17,17.00,put,1.58,1.72,1.60,1360,1.84,1791,1,166,2026-02-04,0.41487,-0.42016,0.08285,-0.00477,0.04446,-0.03960
NU260717C00018000,NU,2026-07-17,18.00,call,1.63,1.64,1.50,839,1.78,4200,196,1395,2026-02-04,0.42462,0.50075,0.08260,-0.00660,0.04537,0.03077
NU260717P00018000,NU,2026-07-17,18.00,put,0.00,2.26,2.14,936,2.38,1378,0,15,2026-02-04,0.41487,-0.50186,0.08455,-0.00470,0.04537,-0.04832
NU260717C00019000,NU,2026-07-17,19.00,call,1.28,1.24,1.14,911,1.34,2973,7,486,2026-02-04,0.41487,0.42086,0.08288,-0.00625,0.04448,0.02644
NU260717P00019000,NU,2026-07-17,19.00,put,0.00,2.94,2.78,928,3.10,2100,0,182,2026-02-04,0.42462,-0.57482,0.08115,-0.00454,0.04457,-0.05691
NU260717C00020000,NU,2026-07-17,20.00,call,0.95,0.91,0.84,2763,0.97,1331,20,462,2026-02-04,0.40511,0.34437,0.07991,-0.00570,0.04188,0.02206
NU260717P00020000,NU,2026-07-17,20.00,put,0.00,3.65,3.50,778,3.80,1590,0,5,2026-02-04,0.42462,-0.64409,0.07715,-0.00406,0.04238,-0.06531
NU260717C00021000,NU,2026-07-17,21.00,call,0.73,0.72,0.63,2741,0.81,2492,71,650,2026-02-04,0.40511,0.28069,0.07314,-0.00517,0.03833,0.01820
NU260717P00021000,NU,2026-07-17,21.00,put,0.00,4.45,4.30,462,4.60,1330,0,0,2026-02-04,0.43438,-0.69943,0.07044,-0.00364,0.03958,-0.07307
NU260717C00025000,NU,2026-07-17,25.00,call,0.42,0.29,0.18,2603,0.40,4652,0,151,2026-02-04,0.43438,0.13063,0.04296,-0.00341,0.02414,0.00865
NU260717P00025000,NU,2026-07-17,25.00,put,0.00,7.55,6.85,285,8.25,228,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.00245,0.00000,-0.10984
NU260717C00030000,NU,2026-07-17,30.00,call,0.05,0.10,0.04,2129,0.15,3887,0,146,2026-02-04,0.46365,0.05240,0.02030,-0.00181,0.01218,0.00352
NU260717P00030000,NU,2026-07-17,30.00,put,0.00,12.80,11.80,165,13.80,170,0,0,2026-02-04,0.58072,-0.88965,0.02853,-0.00103,0.02144,-0.12477
NU260918C00003000,NU,2026-09-18,3.00,call,0.00,14.43,13.55,404,15.30,304,0,0,2026-02-04,1.68313,0.97669,0.00244,-0.00297,0.00738,0.01357
NU260918P00003000,NU,2026-09-18,3.00,put,0.00,0.01,0.00,0,0.40,1170,0,1,2026-02-04,0.90266,-0.00232,0.00060,-0.00019,0.00097,-0.00031
NU260918C00005000,NU,2026-09-18,5.00,call,13.90,12.43,11.45,535,13.40,519,0,4,2026-02-04,1.15631,0.96607,0.00486,-0.00298,0.01009,0.02483
NU260918P00005000,NU,2026-09-18,5.00,put,0.00,0.01,0.00,0,0.07,1181,0,45,2026-02-04,0.63925,-0.00315,0.00112,-0.00017,0.00128,-0.00039
NU260918C00008000,NU,2026-09-18,8.00,call,10.45,9.78,9.05,692,10.50,965,0,43,2026-02-04,0.92217,0.92425,0.01155,-0.00449,0.01910,0.03684
NU260918P00008000,NU,2026-09-18,8.00,put,0.00,0.08,0.04,862,0.12,1597,0,51,2026-02-04,0.56121,-0.02377,0.00745,-0.00088,0.00750,-0.00299
NU260918C00010000,NU,2026-09-18,10.00,call,7.21,7.42,7.30,511,7.55,512,0,64,2026-02-04,0.50267,0.94512,0.01650,-0.00252,0.01487,0.05362
NU260918P00010000,NU,2026-09-18,10.00,put,0.18,0.20,0.15,1171,0.25,2097,5,156,2026-02-04,0.51243,-0.05747,0.01678,-0.00163,0.01542,-0.00729
NU260918C00012000,NU,2026-09-18,12.00,call,5.75,5.75,5.65,1437,5.85,1174,7,542,2026-02-04,0.48316,0.87872,0.03115,-0.00380,0.02699,0.05701
NU260918P00012000,NU,2026-09-18,12.00,put,0.44,0.43,0.39,1052,0.46,285,12,1808,2026-02-04,0.47340,-0.11802,0.03118,-0.00253,0.02648,-0.01513
NU260918C00015000,NU,2026-09-18,15.00,call,3.55,3.55,3.45,2407,3.65,1174,6,1736,2026-02-04,0.44414,0.72599,0.05600,-0.00526,0.04461,0.05441
NU260918P00015000,NU,2026-09-18,15.00,put,1.07,1.17,1.10,1675,1.24,722,1,4639,2026-02-04,0.43438,-0.27210,0.05706,-0.00369,0.04445,-0.03593
NU260918C00017000,NU,2026-09-18,17.00,call,2.42,2.44,2.37,658,2.51,971,63,1705,2026-02-04,0.42462,0.59407,0.06819,-0.00564,0.05194,0.04752
NU260918P00017000,NU,2026-09-18,17.00,put,2.00,2.11,1.94,1223,2.28,2977,60,2090,2026-02-04,0.43438,-0.40506,0.06662,-0.00409,0.05191,-0.05562
NU260918C00020000,NU,2026-09-18,20.00,call,1.38,1.30,1.24,132,1.36,1490,2770,2707,2026-02-04,0.41487,0.39667,0.06938,-0.00528,0.05163,0.03367
NU260918P00020000,NU,2026-09-18,20.00,put,3.90,3.90,3.80,194,4.00,1442,1,268,2026-02-04,0.42462,-0.59807,0.06802,-0.00346,0.05181,-0.08716
NU260918C00022000,NU,2026-09-18,22.00,call,0.86,0.83,0.76,1587,0.90,2396,28,1435,2026-02-04,0.40511,0.28263,0.06233,-0.00446,0.04529,0.02473
NU260918P00022000,NU,2026-09-18,22.00,put,0.00,5.40,5.30,445,5.50,175,0,2,2026-02-04,0.42462,-0.70320,0.06084,-0.00262,0.04634,-0.10751
NU260918C00025000,NU,2026-09-18,25.00,call,0.50,0.43,0.37,1490,0.49,3463,0,801,2026-02-04,0.41487,0.17220,0.04592,-0.00338,0.03417,0.01539
NU260918P00025000,NU,2026-09-18,25.00,put,0.00,8.10,8.00,328,8.20,493,0,2,2026-02-04,0.47340,-0.78389,0.04622,-0.00197,0.03925,-0.13266
NU260918C00027000,NU,2026-09-18,27.00,call,0.30,0.28,0.23,1457,0.32,2636,8,250,2026-02-04,0.41487,0.11875,0.03574,-0.00261,0.02659,0.01076
NU260918P00027000,NU,2026-09-18,27.00,put,0.00,10.03,9.90,273,10.15,250,0,0,2026-02-04,0.53194,-0.79935,0.03937,-0.00206,0.03757,-0.14642
NU260918C00030000,NU,2026-09-18,30.00,call,0.16,0.14,0.11,1543,0.18,2275,1,201,2026-02-04,0.41487,0.06629,0.02317,-0.00168,0.01724,0.00610
NU260918P00030000,NU,2026-09-18,30.00,put,0.00,12.80,11.80,219,13.80,219,0,0,2026-02-04,0.55145,-0.85021,0.03154,-0.00109,0.03120,-0.16879
NU261218C00003000,NU,2026-12-18,3.00,call,15.14,14.15,12.65,462,15.65,736,0,2,2026-02-04,0.90266,0.99416,0.00116,-0.00065,0.00263,0.02407
NU261218P00003000,NU,2026-12-18,3.00,put,0.00,0.01,0.00,0,0.59,2003,0,0,2026-02-04,0.76608,-0.00231,0.00059,-0.00013,0.00115,-0.00043
NU261218C00005000,NU,2026-12-18,5.00,call,0.00,12.88,11.55,342,14.20,217,0,0,2026-02-04,1.26363,0.95112,0.00505,-0.00353,0.01606,0.02877
NU261218P00005000,NU,2026-12-18,5.00,put,0.00,0.01,0.00,0,0.26,1428,0,112,2026-02-04,0.55145,-0.00345,0.00118,-0.00014,0.00164,-0.00060
NU261218C00008000,NU,2026-12-18,8.00,call,9.70,9.68,8.70,922,10.65,907,0,63,2026-02-04,0.70754,0.93607,0.01115,-0.00284,0.01985,0.05426
NU261218P00008000,NU,2026-12-18,8.00,put,0.00,0.20,0.04,2728,0.37,2847,0,1113,2026-02-04,0.58072,-0.04235,0.00980,-0.00122,0.01432,-0.00797
NU261218C00010000,NU,2026-12-18,10.00,call,9.15,7.90,6.95,2439,8.85,2403,0,828,2026-02-04,0.60023,0.90094,0.01831,-0.00336,0.02765,0.06450
NU261218P00010000,NU,2026-12-18,10.00,put,0.00,0.34,0.28,806,0.40,900,0,131,2026-02-04,0.50267,-0.07537,0.01782,-0.00163,0.02254,-0.01400
NU261218C00013000,NU,2026-12-18,13.00,call,5.43,5.50,4.65,2217,6.35,2178,2,37,2026-02-04,0.50267,0.80972,0.03407,-0.00424,0.04308,0.07204
NU261218P00013000,NU,2026-12-18,13.00,put,0.00,0.91,0.82,2806,0.99,2144,0,2415,2026-02-04,0.46365,-0.18068,0.03576,-0.00265,0.04172,-0.03450
NU261218C00015000,NU,2026-12-18,15.00,call,4.32,4.22,3.95,1859,4.50,1985,2,15,2026-02-04,0.48316,0.71767,0.04410,-0.00488,0.05361,0.06942
NU261218P00015000,NU,2026-12-18,15.00,put,1.56,1.65,1.49,2206,1.80,4091,4,2741,2026-02-04,0.46365,-0.28042,0.04581,-0.00327,0.05343,-0.05561
NU261218C00017000,NU,2026-12-18,17.00,call,3.08,3.03,2.96,918,3.10,651,3,838,2026-02-04,0.44414,0.61263,0.05436,-0.00499,0.06074,0.06425
NU261218P00017000,NU,2026-12-18,17.00,put,0.00,2.51,2.32,1901,2.70,2881,0,566,2026-02-04,0.45389,-0.38629,0.05315,-0.00344,0.06069,-0.07915
NU261218C00020000,NU,2026-12-18,20.00,call,1.97,1.90,1.76,1931,2.04,2802,24,468,2026-02-04,0.43438,0.45301,0.05750,-0.00489,0.06284,0.05058
NU261218P00020000,NU,2026-12-18,20.00,put,0.00,4.28,4.10,2360,4.45,1514,0,1670,2026-02-04,0.44414,-0.54240,0.05631,-0.00306,0.06292,-0.11757
NU261218C00022000,NU,2026-12-18,22.00,call,1.68,1.50,1.23,2706,1.77,4160,0,415,2026-02-04,0.45389,0.37429,0.05264,-0.00479,0.06011,0.04232
NU261218P00022000,NU,2026-12-18,22.00,put,5.76,5.85,5.55,727,6.15,2134,1,2,2026-02-04,0.46365,-0.61973,0.05179,-0.00278,0.06041,-0.14243
NU261218C00025000,NU,2026-12-18,25.00,call,0.85,0.91,0.72,2842,1.10,5114,41,368,2026-02-04,0.44414,0.25927,0.04598,-0.00395,0.05137,0.03044
NU261218P00025000,NU,2026-12-18,25.00,put,0.00,8.05,7.20,994,8.90,793,0,0,2026-02-04,0.43438,-0.74835,0.04628,-0.00139,0.05058,-0.18062
NU261218C00027000,NU,2026-12-18,27.00,call,0.94,0.68,0.49,2884,0.86,5575,0,174,2026-02-04,0.44414,0.20283,0.04008,-0.00341,0.04478,0.02419
NU261218P00027000,NU,2026-12-18,27.00,put,0.00,10.00,8.95,739,11.05,889,0,0,2026-02-04,0.48316,-0.76715,0.03990,-0.00140,0.04850,-0.20015
NU261218C00030000,NU,2026-12-18,30.00,call,0.39,0.36,0.29,1635,0.43,1526,24,208,2026-02-04,0.42462,0.12413,0.03041,-0.00235,0.03249,0.01528
NU261218P00030000,NU,2026-12-18,30.00,put,0.00,13.03,11.75,220,14.30,214,0,0,2026-02-04,0.58072,-0.76372,0.03346,-0.00188,0.04889,-0.22621
NU270115C00003000,NU,2027-01-15,3.00,call,15.31,14.25,13.05,858,15.45,1172,0,198,2026-02-04,1.08802,0.98618,0.00196,-0.00117,0.00584,0.02394
NU270115P00003000,NU,2027-01-15,3.00,put,0.00,0.01,0.00,0,0.01,1,0,13,2026-02-04,0.73681,-0.00233,0.00060,-0.00012,0.00121,-0.00047
NU270115C00005000,NU,2027-01-15,5.00,call,13.20,12.35,11.15,1037,13.55,1087,0,320,2026-02-04,0.81486,0.97647,0.00412,-0.00151,0.00919,0.04035
NU270115P00005000,NU,2027-01-15,5.00,put,0.00,0.01,0.00,0,0.27,4107,0,219,2026-02-04,0.52218,-0.00312,0.00110,-0.00011,0.00157,-0.00059
NU270115C00008000,NU,2027-01-15,8.00,call,10.40,9.52,9.20,2677,9.85,2740,0,3359,2026-02-04,0.58072,0.95356,0.01012,-0.00202,0.01609,0.06340
NU270115P00008000,NU,2027-01-15,8.00,put,0.00,0.14,0.08,4802,0.20,1366,0,3442,2026-02-04,0.51243,-0.03336,0.00876,-0.00084,0.01229,-0.00664
NU270115C00010000,NU,2027-01-15,10.00,call,7.78,7.72,7.50,2683,7.95,2437,63,11428,2026-02-04,0.49292,0.92236,0.01782,-0.00251,0.02405,0.07551
NU270115P00010000,NU,2027-01-15,10.00,put,0.42,0.38,0.33,1535,0.42,1991,5,24448,2026-02-04,0.50267,-0.08032,0.01793,-0.00162,0.02467,-0.01647
NU270115C00012000,NU,2027-01-15,12.00,call,6.20,6.25,6.05,2452,6.45,2771,306,9730,2026-02-04,0.50267,0.84847,0.02822,-0.00365,0.03884,0.07735
NU270115P00012000,NU,2027-01-15,12.00,put,0.74,0.74,0.68,1587,0.79,2312,23,25704,2026-02-04,0.48316,-0.14637,0.02869,-0.00233,0.03795,-0.03070
NU270115C00015000,NU,2027-01-15,15.00,call,4.26,4.25,4.15,10,4.35,1982,401,17603,2026-02-04,0.46365,0.71971,0.04390,-0.00454,0.05573,0.07564
NU270115P00015000,NU,2027-01-15,15.00,put,1.70,1.62,1.49,3114,1.75,2616,2,52912,2026-02-04,0.44414,-0.27821,0.04566,-0.00294,0.05553,-0.05998
NU270115C00017000,NU,2027-01-15,17.00,call,3.16,3.25,3.05,1365,3.45,3734,396,64409,2026-02-04,0.45389,0.61840,0.05076,-0.00488,0.06308,0.06898
NU270115P00017000,NU,2027-01-15,17.00,put,2.53,2.49,2.37,2599,2.60,10,11,10256,2026-02-04,0.43438,-0.38384,0.05313,-0.00308,0.06320,-0.08546
NU270115C00020000,NU,2027-01-15,20.00,call,2.00,1.98,1.92,206,2.05,2123,533,34545,2026-02-04,0.42462,0.45975,0.05649,-0.00463,0.06568,0.05546
NU270115P00020000,NU,2027-01-15,20.00,put,4.35,4.40,4.15,1811,4.65,2746,7,4002,2026-02-04,0.44414,-0.53112,0.05412,-0.00290,0.06581,-0.12693
NU270115C00022000,NU,2027-01-15,22.00,call,1.46,1.46,1.36,2241,1.56,2775,22,24809,2026-02-04,0.42462,0.36997,0.05373,-0.00433,0.06247,0.04585
NU270115P00022000,NU,2027-01-15,22.00,put,0.00,5.80,5.60,1113,6.00,1417,0,46,2026-02-04,0.44414,-0.61746,0.05191,-0.00244,0.06313,-0.15420
NU270115C00025000,NU,2027-01-15,25.00,call,0.90,0.89,0.85,5,0.93,718,129,15503,2026-02-04,0.42462,0.26057,0.04622,-0.00366,0.05373,0.03330
