title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Why Oklo Stock Could Soar Again in 2026 After Rallying 238% Last Year,https://finance.yahoo.com/news/why-oklo-stock-could-soar-155006330.html,20260204T175917,"['Neha Chamaria', 'The Motley Fool']","Oklo stock saw a significant rally of 238% in 2025, driven by pro-nuclear policies and strategic partnerships with the U.S. Department of Energy. Despite a subsequent pullback, the company's recent agreement with Meta to develop a 1.2 gigawatt nuclear energy campus highlights the validation of its technology and its potential for future growth. The article suggests that if Oklo meets its target of achieving criticality in pilot reactors by mid-2026, its stock could resume an upward trend.",https://s.yimg.com/ny/api/res/1.2/QBwK66x9HMtsTSiI1JKOrQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTk2MDtoPTQ5MA--/https://media.zenfs.com/en/motleyfool.com/50f99be619681866fd32b5c050c546a6,Yahoo Finance,General,Yahoo Finance,"[{'topic': 'financial_markets', 'relevance_score': '0.948666'}, {'topic': 'energy_transportation', 'relevance_score': '0.805365'}, {'topic': 'technology', 'relevance_score': '0.649513'}]",0.366447,Bullish,"[{'ticker': 'OKLO', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.447973', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'META', 'relevance_score': '0.611607', 'ticker_sentiment_score': '0.343947', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Nvidia-backed AI voice startup ElevenLabs hits $11 billion valuation in fresh fundraise, as it eyes IPO",https://www.cnbc.com/2026/02/04/nvidia-backed-ai-startup-elevenlabs-11-billion-valuation.html,20260204T162819,['Kai Nicol-Schwarz'],"AI startup ElevenLabs, backed by Nvidia, has successfully raised $500 million, pushing its valuation to $11 billion, which is more than triple its valuation from January 2025. The London-based company, known for its AI text-to-speech models and expanding portfolio in audio technology, is now setting its sights on a potential IPO. This significant funding round, led by Sequoia Capital and involving other major investors, highlights the booming investment landscape for AI startups, which saw record funding levels in 2025.",https://image.cnbcfm.com/api/v1/image/108207416-1759490549769-1759483700-41927314774-hd.jpg?v=1759490552&w=750&h=422&vtcrop=y,CNBC,General,CNBC,"[{'topic': 'ipo', 'relevance_score': '1.000000'}, {'topic': 'technology', 'relevance_score': '1.000000'}, {'topic': 'finance', 'relevance_score': '0.813338'}, {'topic': 'financial_markets', 'relevance_score': '0.711144'}]",0.043975,Neutral,"[{'ticker': 'NVDA', 'relevance_score': '0.832138', 'ticker_sentiment_score': '0.334528', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CRM', 'relevance_score': '0.605069', 'ticker_sentiment_score': '-0.105817', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.606849', 'ticker_sentiment_score': '-0.138950', 'ticker_sentiment_label': 'Neutral'}]"
Vistra's Beaver Valley nuclear site VP talks Meta deal - Pittsburgh Business Times,https://www.bizjournals.com/pittsburgh/news/2026/02/04/corridors-opportunity-beaver-barry-blair-vistra.html,20260204T151549,['Jordyn Hronec'],"Barry Blair, Site Vice President at Vistra Corp.'s Beaver Valley nuclear plant, discusses the company's 20-year deal with Meta. This agreement involves adding approximately 140 megawatts to the plant through equipment upgrades and modernization efforts. The article is part of the ""Corridors of Opportunity: Beaver County"" series.",https://media.bizj.us/view/img/13128364/1x6a9111-edit*320xx2666-3999-0-0.jpg,The Business Journals,General,The Business Journals,"[{'topic': 'energy_transportation', 'relevance_score': '0.921498'}, {'topic': 'technology', 'relevance_score': '0.839344'}]",0.376411,Bullish,"[{'ticker': 'VST', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.444505', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'META', 'relevance_score': '0.895837', 'ticker_sentiment_score': '0.327189', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
4 Internet Stocks Poised to Top Estimates This Earnings Season,https://www.tradingview.com/news/zacks:5c1224382094b:0-4-internet-stocks-poised-to-top-estimates-this-earnings-season/,20260204T142658,[],"This article identifies four internet stocks — Akamai Technologies (AKAM), Five9 (FIVN), Fastly (FSLY), and Spotify Technology (SPOT) — that are well-positioned to exceed earnings estimates for the fourth quarter of 2025. The strong prospects are attributed to factors like accelerating AI adoption, robust advertising demand, and improved cloud infrastructure, despite challenges such as tariff uncertainties and economic deceleration concerns. The stock picks are based on a combination of a positive Earnings ESP and a favorable Zacks Rank.",,TradingView,General,TradingView,"[{'topic': 'earnings', 'relevance_score': '0.926763'}, {'topic': 'technology', 'relevance_score': '0.802050'}, {'topic': 'financial_markets', 'relevance_score': '0.647502'}, {'topic': 'economy_macro', 'relevance_score': '0.644533'}]",0.426094,Bullish,"[{'ticker': 'AKAM', 'relevance_score': '0.900256', 'ticker_sentiment_score': '0.436102', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'META', 'relevance_score': '0.739114', 'ticker_sentiment_score': '0.419915', 'ticker_sentiment_label': 'Bullish'}]"
Alphabet Q4 earnings today outlook for GOOGL stock - Alphabet is set to report quarterly earnings today wi,https://m.economictimes.com/news/international/us/alphabet-reports-q4-earnings-today-will-the-google-and-youtube-parents-revenue-growth-profit-strength-and-ai-strategy-drive-a-sharp-post-earnings-move-in-googl/articleshow/127909874.cms,20260204T132756,['Piyush Shukla'],"Alphabet (GOOGL) is set to announce its Q4 earnings today, with projected revenue exceeding $111 billion. The stock has already seen significant gains, and options markets are预测 a 5% swing post-earnings, driven by expectations of Google Cloud growth and massive AI adoption. Investors are keen to see if AI spending translates into returns and how capital expenditures for 2026 will be managed to maintain Alphabet's high valuation.","https://img.etimg.com/thumb/msid-127911972,width-300,height-225,imgsize-52810,resizemode-75/alphabet-q4-earnings-today-outlook-for-googl-stock-alphabet-is-set-to-report-quarterly-earnings-today-with-revenue-expected-above-one-hundred-eleven-billion-dollars.jpg",The Economic Times,General,The Economic Times,"[{'topic': 'earnings', 'relevance_score': '0.917482'}, {'topic': 'financial_markets', 'relevance_score': '0.823166'}, {'topic': 'technology', 'relevance_score': '0.731597'}]",0.217801,Somewhat-Bullish,"[{'ticker': 'GOOGL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.399938', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.742074', 'ticker_sentiment_score': '0.398776', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.647313', 'ticker_sentiment_score': '0.139301', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.606583', 'ticker_sentiment_score': '0.136530', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.576874', 'ticker_sentiment_score': '-0.066197', 'ticker_sentiment_label': 'Neutral'}]"
Why This Analyst Just Raised Their Price Target on Broadcom Stock,https://www.palmettograin.com/news/story/17286/why-this-analyst-just-raised-their-price-target-on-broadcom-stock,20260204T123320,['Ruchi Gupta'],"Wolfe Research has upgraded Broadcom (AVGO) to ""Outperform"" with a $400 price target, citing increasing confidence in Google's TPU program and Broadcom's critical role as a supplier. This upgrade follows Broadcom's stellar Q4 2025 results, which saw record revenue and earnings driven by accelerated AI demand. Despite recent stock volatility, analysts maintain a ""Strong Buy"" consensus with a mean price target reflecting significant upside potential.",https://s3.amazonaws.com/media.agricharts.com/sites/1900/Logos/pgbLogo.png,Palmetto Grain Brokerage,General,Palmetto Grain Brokerage,"[{'topic': 'technology', 'relevance_score': '0.945295'}, {'topic': 'earnings', 'relevance_score': '0.821238'}, {'topic': 'financial_markets', 'relevance_score': '0.714297'}]",0.361664,Bullish,"[{'ticker': 'AVGO', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.460692', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.644927', 'ticker_sentiment_score': '0.315974', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.649041', 'ticker_sentiment_score': '0.328688', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.615571', 'ticker_sentiment_score': '0.341171', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'META', 'relevance_score': '0.572660', 'ticker_sentiment_score': '0.259931', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Memory Costs Squeeze Tech, Apple Holds Firm",https://www.tradingview.com/news/gurufocus:553ce8de9094b:0-memory-costs-squeeze-tech-apple-holds-firm/,20260204T122715,[],"Rising memory prices are impacting the tech industry, increasing build costs for smartphones and AI infrastructure, while demand remains soft. Apple, however, is better positioned due to its scale and negotiating power, reportedly seeking better pricing from suppliers. This helps Apple maintain margins as rivals struggle and as memory costs add billions to data center builds for companies like Microsoft and Meta Platforms.",,TradingView,General,TradingView,"[{'topic': 'technology', 'relevance_score': '0.943362'}, {'topic': 'financial_markets', 'relevance_score': '0.741244'}]",-0.059625,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.438244', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.735847', 'ticker_sentiment_score': '-0.230143', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'NVDA', 'relevance_score': '0.642075', 'ticker_sentiment_score': '-0.246087', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'META', 'relevance_score': '0.607703', 'ticker_sentiment_score': '-0.245498', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
"After Earnings, Is Meta Stock a Buy, a Sell, or Fairly Valued?",https://www.morningstar.com/stocks/after-earnings-is-meta-stock-buy-sell-or-fairly-valued-10,20260204T110554,"['Malik Ahmed Khan', 'CFA', 'Rachel Schlueter']","Morningstar maintains its $850 fair value estimate for Meta Platforms after strong fourth-quarter earnings, despite increased AI-related costs. The company's ad business continues to perform well, driven by AI investments that enhance engagement and ad efficacy. Morningstar views Meta's stock as moderately undervalued and expects continued sales growth, especially from monetization opportunities in Asia and other regions.",https://cloudfront-us-east-1.images.arcpublishing.com/morningstar/MS4KWDCTZBET3GTVZDPFCK44EQ.jpg,Morningstar,General,Morningstar,"[{'topic': 'earnings', 'relevance_score': '0.918232'}, {'topic': 'financial_markets', 'relevance_score': '0.839000'}, {'topic': 'technology', 'relevance_score': '0.747598'}]",0.461784,Bullish,"[{'ticker': 'META', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.466824', 'ticker_sentiment_label': 'Bullish'}]"
Revisiting asset allocation in an AI world,https://www.troweprice.com/institutional/uk/en/insights/articles/2026/q1/revisiting-asset-allocation-in-an-ai-world.html,20260204T095813,"['Christina Kellar', 'CFA', 'Som Priestley', 'CFA', 'Farris G. Shuggi', 'CFA']","The AI boom has significantly reshaped the stock market, leading to increased concentration in technology and higher-beta stocks, and elevated factor volatility. This article argues that investors need to re-evaluate their asset allocation strategies and adopt more active risk management, focusing on diversification, incorporating alternative return sources, and considering tactical opportunities in sectors like healthcare, small/mid-cap equities, and emerging markets. The authors emphasize that ""passive"" investing is no longer truly passive due to the evolving market structure.",https://www.troweprice.com/content/dam/trp-ecl/global/en/ipc/assets/global-expanded/2026/q1/revisiting-asset-allocation-in-an-ai-world/revisiting-asset-allocation-in-an-ai-world.jpg,T. Rowe Price,General,T. Rowe Price,"[{'topic': 'financial_markets', 'relevance_score': '1.000000'}, {'topic': 'technology', 'relevance_score': '0.946999'}, {'topic': 'economy_macro', 'relevance_score': '0.738611'}]",0.226041,Somewhat-Bullish,"[{'ticker': 'TROW', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.261716', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.607595', 'ticker_sentiment_score': '0.244309', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.630403', 'ticker_sentiment_score': '0.246923', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.636633', 'ticker_sentiment_score': '0.214465', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'META', 'relevance_score': '0.639672', 'ticker_sentiment_score': '0.227776', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Apple Inc. $AAPL Shares Bought by Citizens Financial Group Inc. RI,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-shares-bought-by-citizens-financial-group-inc-ri-2026-02-04/,20260204T095708,['MarketBeat'],"Citizens Financial Group Inc. RI increased its stake in Apple Inc. ($AAPL) by 48.4% in the third quarter, making Apple its second-largest holding. This increased position follows Apple's strong quarterly earnings, which surpassed analyst expectations, though challenges like AI talent departure and TSMC capacity constraints remain. Wall Street maintains a ""Moderate Buy"" consensus rating for Apple, with an average price target of $291.70.",https://www.marketbeat.com/logos/apple-inc-logo-1200x675.png,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.929236'}, {'topic': 'financial_markets', 'relevance_score': '0.835165'}, {'topic': 'technology', 'relevance_score': '0.743563'}]",0.151254,Somewhat-Bullish,"[{'ticker': 'CFG', 'relevance_score': '0.901147', 'ticker_sentiment_score': '0.347310', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.414473', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.609128', 'ticker_sentiment_score': '0.149724', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.601932', 'ticker_sentiment_score': '-0.236172', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TSLA', 'relevance_score': '0.640859', 'ticker_sentiment_score': '0.195510', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Apple Inc. $AAPL Stock Position Decreased by Godsey & Gibb Inc.,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-stock-position-decreased-by-godsey-gibb-inc-2026-02-04/,20260204T085653,['MarketBeat'],"Godsey & Gibb Inc. reduced its stake in Apple Inc. by 1.2% in the third quarter of 2026, selling 1,893 shares but still holding 159,201 shares valued at $40.54 million, making it their third-largest position. Despite this reduction, other institutions significantly increased their Apple holdings, and the company reported strong quarterly earnings with an EPS of $2.84 and revenue of $143.76 billion, exceeding expectations. Analysts maintain a ""Moderate Buy"" rating for Apple with a consensus target price of $291.70.",https://www.marketbeat.com/logos/apple-inc-logo-1200x675.png,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.943388'}, {'topic': 'financial_markets', 'relevance_score': '0.801694'}, {'topic': 'technology', 'relevance_score': '0.714628'}, {'topic': 'finance', 'relevance_score': '0.631073'}]",0.126755,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.279367', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.648064', 'ticker_sentiment_score': '0.141055', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.635543', 'ticker_sentiment_score': '0.030251', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.621895', 'ticker_sentiment_score': '0.116102', 'ticker_sentiment_label': 'Neutral'}]"
Apple Inc. $AAPL Position Lessened by Lederer & Associates Investment Counsel CA,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-position-lessened-by-lederer-associates-investment-counsel-ca-2026-02-04/,20260204T085640,['MarketBeat'],"Lederer & Associates Investment Counsel CA decreased its stake in Apple Inc. ($AAPL) by 6.6% in the third quarter, reducing its holdings to 51,861 shares, although Apple remains its largest portfolio position. Meanwhile, other institutional investors like Vanguard Group Inc., State Street Corp, and Northern Trust Corp significantly increased their positions in Apple during various quarters. The article also provides recent insider trading activity, analyst ratings, and details on Apple's financial performance including its latest earnings report and dividend announcement.",https://www.marketbeat.com/logos/apple-inc-logo-1200x675.png,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '1.000000'}, {'topic': 'financial_markets', 'relevance_score': '0.937431'}, {'topic': 'technology', 'relevance_score': '0.821927'}, {'topic': 'finance', 'relevance_score': '0.733613'}]",0.094645,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.264889', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'META', 'relevance_score': '0.616664', 'ticker_sentiment_score': '-0.101608', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.646049', 'ticker_sentiment_score': '0.131020', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.602551', 'ticker_sentiment_score': '0.142205', 'ticker_sentiment_label': 'Neutral'}]"
Vicus Capital Grows Stock Position in Apple Inc. $AAPL,https://www.marketbeat.com/instant-alerts/filing-vicus-capital-grows-stock-position-in-apple-inc-aapl-2026-02-04/,20260204T081532,['MarketBeat'],"Vicus Capital increased its stake in Apple Inc. by 6.6% in the third quarter, bringing its total holdings to 59,542 shares valued at $15.161 million, making Apple its 24th largest holding. Apple recently reported stronger-than-expected earnings, beating EPS and revenue estimates, and announced a quarterly dividend of $0.26 per share. Analysts have a ""Moderate Buy"" rating for Apple, with a consensus target price of $291.70, despite some concerns about AI talent drain and supply competition.",https://www.marketbeat.com/logos/apple-inc-logo-1200x675.png,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.919829'}, {'topic': 'financial_markets', 'relevance_score': '0.849463'}, {'topic': 'finance', 'relevance_score': '0.701117'}, {'topic': 'technology', 'relevance_score': '0.721719'}, {'topic': 'economy_macro', 'relevance_score': '0.611352'}]",-0.073909,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.481145', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'META', 'relevance_score': '0.589085', 'ticker_sentiment_score': '-0.222961', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'GOOGL', 'relevance_score': '0.564546', 'ticker_sentiment_score': '-0.214485', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'NVDA', 'relevance_score': '0.523044', 'ticker_sentiment_score': '-0.215177', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
The Atomic Pivot: AI’s $50 Billion Power Move,https://www.marketbeat.com/stock-ideas/the-atomic-pivot-ais-50-billion-power-move/,20260204T062900,['Jeffrey Neal Johnson'],"The AI industry's bottleneck has shifted from processing power to electrical power, leading tech giants like Oracle and Meta to invest heavily in developing their own nuclear energy infrastructure. Oracle plans to raise $50 billion to build gigawatt-scale data centers powered by small modular reactors (SMRs), demonstrating a significant pivot in capital investment towards nuclear energy. This shift benefits SMR developers like Oklo and NuScale Power, as well as uranium suppliers like Cameco, while regulatory changes in the US aim to fast-track nuclear reactor deployment.",https://www.marketbeat.com/logos/articles/med_20260203093708_the-atomic-pivot-ais-50-billion-power-move.png,MarketBeat,General,MarketBeat,"[{'topic': 'energy_transportation', 'relevance_score': '0.903967'}, {'topic': 'technology', 'relevance_score': '0.846363'}, {'topic': 'financial_markets', 'relevance_score': '0.732396'}]",0.343343,Somewhat-Bullish,"[{'ticker': 'OKLO', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.450288', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'ORCL', 'relevance_score': '0.940543', 'ticker_sentiment_score': '0.316657', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'META', 'relevance_score': '0.704683', 'ticker_sentiment_score': '0.224947', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Guarantor: JPMorgan Chase & Co.,https://www.streetinsider.com/SEC+Filings/Form+424B2+JPMORGAN+CHASE+%26amp%3B+CO/25937996.html,20260203T202719,[],"JPMorgan Chase Financial Company LLC has issued $296,000 in Auto Callable Dual Directional Buffered Return Enhanced Notes, which are fully and unconditionally guaranteed by JPMorgan Chase & Co. These notes are linked to the performance of Amazon.com, Inc., Meta Platforms, Inc., and NVIDIA Corporation, with a maturity date of February 3, 2028. The investment is designed for investors seeking an early exit at a premium or an uncapped return on appreciation, or a capped return on depreciation, of the least performing reference stock, while accepting significant risks, including potential loss of principal.",https://www.streetinsider.com/images/news2/190/19018223/upgradeSItop.jpg,StreetInsider,General,StreetInsider,"[{'topic': 'financial_markets', 'relevance_score': '0.939539'}, {'topic': 'finance', 'relevance_score': '0.724533'}, {'topic': 'technology', 'relevance_score': '0.628289'}]",0.137328,Neutral,"[{'ticker': 'JPM', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.137864', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.735845', 'ticker_sentiment_score': '0.125906', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.646726', 'ticker_sentiment_score': '0.137392', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.642705', 'ticker_sentiment_score': '0.136910', 'ticker_sentiment_label': 'Neutral'}]"
Relx loses over £6bn in value as Anthropic launches legal work AI,https://www.thetimes.com/business/companies-markets/article/relx-loses-over-6bn-in-value-as-anthropic-launches-legal-work-ai-t9w2k0j58?gaa_at=eafs&gaa_n=AWEtsqeDNT3e4ZBkJKUaEXje87Oq8A4dEY-MTSeHB8W_IST8krYWCgHfG4o0&gaa_ts=69830630&gaa_sig=vVb82_Kt0MOIIEAJbk73M0JRtdTW8M0QF1z0dCs0vGaZ5njsloZQ9YO9Nn4486_jqxxhRDggMNU4NVDNM6ZzqQ%3D%3D,20260203T202700,['Emma Powell'],"Relx, a major information and analytics company, saw its market value drop by over £6 billion after Anthropic launched an AI product targeting the legal industry, a key market for Relx. This event contributed to a broader £14 billion loss across London's media and data companies, as fears grow that AI tools could weaken demand for existing products in various sectors. The sell-off also affected other data, financial, and tech companies in both the UK and US, highlighting investor concerns about AI's disruptive potential.",https://www.thetimes.com/imageserver/image/%2Ff378b90c-58ac-413c-8db8-03643c15fed2.jpg?crop=6720%2C3780%2C0%2C350&resize=360,The Times,General,The Times,"[{'topic': 'financial_markets', 'relevance_score': '0.901390'}, {'topic': 'technology', 'relevance_score': '0.829143'}, {'topic': 'ipo', 'relevance_score': '0.711339'}]",-0.354713,Bearish,"[{'ticker': 'RELX', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.491117', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'IT', 'relevance_score': '0.620265', 'ticker_sentiment_score': '-0.421629', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'INTU', 'relevance_score': '0.647985', 'ticker_sentiment_score': '-0.330568', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'NVDA', 'relevance_score': '0.634759', 'ticker_sentiment_score': '-0.218183', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'META', 'relevance_score': '0.642558', 'ticker_sentiment_score': '-0.210802', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
"Wearable Devices Wraps Up Successful 2025: Fueling the Smart Glasses Multi-Billion Dollar Market with Intuitive, Touch-Free Control Solutions",https://www.globenewswire.com/news-release/2026/02/03/3231167/0/en/wearable-devices-wraps-up-successful-2025-fueling-the-smart-glasses-multi-billion-dollar-market-with-intuitive-touch-free-control-solutions.html,20260203T142923,[],"Wearable Devices Ltd. (Nasdaq: WLDS, WLDSW) reflects on a transformative 2025, fueled by the booming smart glasses market and increasing demand for intuitive, touch-free control. Their Mudra Band and Mudra Link products, utilizing AI-powered neural input, position them at the forefront of this shift, with strategic partnerships and technological advancements enhancing their offerings. The company anticipates continued growth and innovation in 2026, focusing on deeper integration with next-gen smart glasses and advancing their proprietary Large MUAP Model and edge AI capabilities.",https://ml.globenewswire.com/media/MzYzNjBhMzYtOGI5NS00NzFiLWI2ZGEtNDRhOTNkYmU2NmE4LTUwMDEwODk0Ny0yMDI2LTAyLTAzLWVu/tiny/Wearable-Devices-Ltd-.png,GlobeNewswire,General,GlobeNewswire,"[{'topic': 'technology', 'relevance_score': '0.946087'}]",0.310898,Somewhat-Bullish,"[{'ticker': 'WLDS', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.458776', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.739404', 'ticker_sentiment_score': '0.346107', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.618118', 'ticker_sentiment_score': '0.209969', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'META', 'relevance_score': '0.647144', 'ticker_sentiment_score': '0.217313', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.623599', 'ticker_sentiment_score': '0.235427', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Breaking Down Tech’s Wild Earnings Season So Far,https://www.morningstar.com/stocks/breaking-down-techs-wild-earnings-season-so-far,20260203T142749,"['David Sekera', 'CFA and Susan Dziubinski']","The article analyzes the recent earnings season for major tech companies like Microsoft, Meta, Tesla, Apple, and ServiceNow, discussing market reactions, fair value estimates, and future outlooks. While Meta and Tesla saw significant boosts in their fair value estimates due to strong growth and strategic shifts (AI investments, robotaxis/robots), Microsoft and Apple experienced market disconnects despite solid results, and software stocks like ServiceNow continue to face investor skepticism. Morningstar analysts provide insights into what drove these outcomes and offer buy/sell recommendations based on their valuations and risk assessments.",https://cloudfront-us-east-1.images.arcpublishing.com/morningstar/OMBRNCT5OFDF7IQUE5WBONOTKE.png,Morningstar,General,Morningstar,"[{'topic': 'earnings', 'relevance_score': '0.942644'}, {'topic': 'technology', 'relevance_score': '0.822450'}, {'topic': 'financial_markets', 'relevance_score': '0.708625'}]",0.096398,Neutral,"[{'ticker': 'META', 'relevance_score': '0.979479', 'ticker_sentiment_score': '0.393151', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.870816', 'ticker_sentiment_score': '0.155637', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.810370', 'ticker_sentiment_score': '0.096506', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.729933', 'ticker_sentiment_score': '0.111293', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NOW', 'relevance_score': '0.674108', 'ticker_sentiment_score': '-0.228707', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
