contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
META260204P00625000,META,2026-02-04,625.00,put,0.02,0.01,0.00,0,0.01,3,1,33,2026-02-04,0.45389,-0.00199,0.00040,-0.05012,0.00221,-0.00004
META260204C00627500,META,2026-02-04,627.50,call,44.75,41.27,41.00,1,41.55,1,1,0,2026-02-04,0.01488,1.00000,0.00000,-0.06257,0.00000,0.01719
META260204P00627500,META,2026-02-04,627.50,put,0.03,0.01,0.00,0,0.03,1,1,22,2026-02-04,0.43438,-0.00231,0.00048,-0.05490,0.00253,-0.00004
META260204C00630000,META,2026-02-04,630.00,call,92.20,38.85,38.65,1,39.05,1,0,5,2026-02-04,0.01488,1.00000,0.00000,-0.06282,0.00000,0.01726
META260204P00630000,META,2026-02-04,630.00,put,0.03,0.01,0.00,0,0.01,1,1,33,2026-02-04,0.40511,-0.00221,0.00049,-0.04899,0.00243,-0.00004
META260204C00632500,META,2026-02-04,632.50,call,46.85,36.35,36.15,1,36.55,1,0,1,2026-02-04,0.01488,1.00000,0.00000,-0.06307,0.00000,0.01733
META260204P00632500,META,2026-02-04,632.50,put,0.05,0.01,0.00,0,0.03,1,11,51,2026-02-04,0.38560,-0.00260,0.00060,-0.05417,0.00282,-0.00005
META260204C00635000,META,2026-02-04,635.00,call,72.62,33.85,33.65,1,34.05,1,0,3,2026-02-04,0.01488,1.00000,0.00000,-0.06332,0.00000,0.01740
META260204P00635000,META,2026-02-04,635.00,put,0.03,0.01,0.00,0,0.01,1,5,162,2026-02-04,0.35633,-0.00247,0.00062,-0.04780,0.00269,-0.00005
META260204C00637500,META,2026-02-04,637.50,call,33.70,31.38,31.15,1,31.60,1,5,2,2026-02-04,0.01488,1.00000,0.00000,-0.06357,0.00000,0.01746
META260204P00637500,META,2026-02-04,637.50,put,0.02,0.01,0.00,0,0.03,3,10,21,2026-02-04,0.33682,-0.00299,0.00077,-0.05353,0.00319,-0.00006
META260204C00640000,META,2026-02-04,640.00,call,37.51,28.88,28.65,1,29.10,1,17,14,2026-02-04,0.01488,1.00000,0.00000,-0.06382,0.00000,0.01753
META260204P00640000,META,2026-02-04,640.00,put,0.02,0.01,0.00,0,0.01,12,172,1494,2026-02-04,0.30755,-0.00284,0.00081,-0.04664,0.00305,-0.00005
META260204C00642500,META,2026-02-04,642.50,call,0.00,26.38,26.15,1,26.60,1,0,0,2026-02-04,0.01488,1.00000,0.00000,-0.06407,0.00000,0.01760
META260204P00642500,META,2026-02-04,642.50,put,0.01,0.01,0.00,0,0.01,1,42,10,2026-02-04,0.28804,-0.00353,0.00105,-0.05319,0.00371,-0.00007
META260204C00645000,META,2026-02-04,645.00,call,78.60,23.88,23.65,1,24.10,1,0,4,2026-02-04,0.01488,1.00000,0.00000,-0.06432,0.00000,0.01767
META260204P00645000,META,2026-02-04,645.00,put,0.01,0.01,0.00,0,0.02,1,367,238,2026-02-04,0.25877,-0.00336,0.00112,-0.04570,0.00355,-0.00006
META260204C00647500,META,2026-02-04,647.50,call,37.95,21.38,21.15,1,21.60,1,0,1,2026-02-04,0.01488,1.00000,0.00000,-0.06457,0.00000,0.01774
META260204P00647500,META,2026-02-04,647.50,put,0.01,0.01,0.00,0,0.03,2,387,73,2026-02-04,0.23926,-0.00438,0.00153,-0.05352,0.00450,-0.00008
META260204C00650000,META,2026-02-04,650.00,call,18.57,18.90,18.65,1,19.15,1,23,41,2026-02-04,0.01488,1.00000,0.00000,-0.06482,0.00000,0.01781
META260204P00650000,META,2026-02-04,650.00,put,0.01,0.02,0.01,2,0.03,1,2799,210,2026-02-04,0.22951,-0.00794,0.00271,-0.08701,0.00763,-0.00015
META260204C00652500,META,2026-02-04,652.50,call,16.82,16.40,16.15,1,16.65,2,46,7,2026-02-04,0.01488,1.00000,0.00000,-0.06506,0.00000,0.01787
META260204P00652500,META,2026-02-04,652.50,put,0.01,0.01,0.00,0,0.01,11,1018,159,2026-02-04,0.18073,-0.00398,0.00186,-0.03707,0.00413,-0.00007
META260204C00655000,META,2026-02-04,655.00,call,16.40,13.88,13.65,1,14.10,1,1,11,2026-02-04,0.01488,1.00000,0.00000,-0.06531,0.00000,0.01794
META260204P00655000,META,2026-02-04,655.00,put,0.01,0.03,0.01,1,0.06,87,1584,293,2026-02-04,0.18073,-0.01224,0.00502,-0.09976,0.01113,-0.00023
META260204C00657500,META,2026-02-04,657.50,call,11.86,11.40,11.15,1,11.65,1,6,3,2026-02-04,0.01488,1.00000,0.00000,-0.06556,0.00000,0.01801
META260204P00657500,META,2026-02-04,657.50,put,0.07,0.08,0.05,21,0.10,1,2785,267,2026-02-04,0.18073,-0.03240,0.01146,-0.22727,0.02539,-0.00060
META260204C00660000,META,2026-02-04,660.00,call,11.44,9.03,8.75,1,9.30,1,311,28,2026-02-04,0.01488,1.00000,0.00000,-0.06581,0.00000,0.01808
META260204P00660000,META,2026-02-04,660.00,put,0.18,0.18,0.16,16,0.21,2,5163,519,2026-02-04,0.17097,-0.06333,0.02075,-0.36769,0.04351,-0.00117
META260204C00662500,META,2026-02-04,662.50,call,11.73,6.72,6.50,1,6.95,1,30,26,2026-02-04,0.13195,0.92356,0.03109,-0.39275,0.05029,0.01674
META260204P00662500,META,2026-02-04,662.50,put,0.38,0.40,0.35,18,0.44,1,3138,700,2026-02-04,0.17097,-0.13459,0.03619,-0.63955,0.07587,-0.00248
META260204C00665000,META,2026-02-04,665.00,call,4.81,4.65,4.45,4,4.85,15,766,30,2026-02-04,0.14170,0.79494,0.05727,-0.75761,0.09951,0.01444
META260204P00665000,META,2026-02-04,665.00,put,0.75,0.77,0.73,1,0.81,1,6078,538,2026-02-04,0.16122,-0.23424,0.05434,-0.85014,0.10741,-0.00431
META260204C00667500,META,2026-02-04,667.50,call,2.67,2.72,2.57,2,2.88,1,509,20,2026-02-04,0.13195,0.63335,0.08147,-0.91164,0.13182,0.01153
META260204P00667500,META,2026-02-04,667.50,put,1.57,1.41,1.31,5,1.51,1,4351,180,2026-02-04,0.15146,-0.38293,0.07196,-0.98634,0.13364,-0.00706
META260204C00670000,META,2026-02-04,670.00,call,1.43,1.43,1.32,5,1.54,1,6851,488,2026-02-04,0.13195,0.42053,0.08463,-0.93120,0.13691,0.00767
META260204P00670000,META,2026-02-04,670.00,put,2.81,2.62,2.50,1,2.74,1,11605,1011,2026-02-04,0.15146,-0.56897,0.07409,-1.00385,0.13760,-0.01050
META260204C00672500,META,2026-02-04,672.50,call,0.77,0.74,0.67,1,0.81,1,9313,61,2026-02-04,0.14170,0.24561,0.06344,-0.79729,0.11023,0.00448
META260204P00672500,META,2026-02-04,672.50,put,4.61,4.40,4.20,1,4.60,3,6530,239,2026-02-04,0.16122,-0.72711,0.05888,-0.88930,0.11640,-0.01345
META260204C00675000,META,2026-02-04,675.00,call,0.36,0.35,0.31,2,0.40,2,11742,106,2026-02-04,0.15146,0.13316,0.04055,-0.57919,0.07531,0.00243
META260204P00675000,META,2026-02-04,675.00,put,6.90,6.53,6.30,1,6.75,1,7997,929,2026-02-04,0.18073,-0.82386,0.04090,-0.76341,0.09064,-0.01528
META260204C00677500,META,2026-02-04,677.50,call,0.15,0.16,0.15,1,0.18,1,7955,81,2026-02-04,0.16122,0.06918,0.02357,-0.38016,0.04659,0.00126
META260204P00677500,META,2026-02-04,677.50,put,9.00,8.85,8.60,1,9.10,1,2971,236,2026-02-04,0.20024,-0.88323,0.02798,-0.62812,0.06871,-0.01643
META260204C00680000,META,2026-02-04,680.00,call,0.06,0.06,0.04,7,0.08,1,20827,626,2026-02-04,0.16122,0.02753,0.01122,-0.18064,0.02218,0.00050
META260204P00680000,META,2026-02-04,680.00,put,11.45,11.18,10.95,1,11.40,14,3740,779,2026-02-04,0.21000,-0.92929,0.01840,-0.43438,0.04738,-0.01734
META260204C00682500,META,2026-02-04,682.50,call,0.02,0.04,0.03,3,0.04,1,4639,44,2026-02-04,0.18073,0.01794,0.00698,-0.14088,0.01546,0.00033
META260204P00682500,META,2026-02-04,682.50,put,13.65,13.68,13.45,1,13.90,1,1299,363,2026-02-04,0.24902,-0.93571,0.01442,-0.48430,0.04402,-0.01753
META260204C00685000,META,2026-02-04,685.00,call,0.03,0.01,0.00,0,0.03,26,7896,281,2026-02-04,0.17097,0.00431,0.00211,-0.03817,0.00443,0.00008
META260204P00685000,META,2026-02-04,685.00,put,16.08,16.15,15.95,1,16.35,1,1428,710,2026-02-04,0.27829,-0.94624,0.01121,-0.46754,0.03825,-0.01779
META260204C00687500,META,2026-02-04,687.50,call,0.01,0.01,0.00,0,0.01,54,4486,156,2026-02-04,0.20024,0.00481,0.00199,-0.04928,0.00489,0.00009
META260204P00687500,META,2026-02-04,687.50,put,19.25,18.65,18.45,1,18.85,1,1121,547,2026-02-04,0.30755,-0.95363,0.00902,-0.45734,0.03400,-0.01799
META260204C00690000,META,2026-02-04,690.00,call,0.02,0.01,0.00,0,0.01,13,11989,3032,2026-02-04,0.21975,0.00375,0.00145,-0.04325,0.00391,0.00007
META260204P00690000,META,2026-02-04,690.00,put,21.16,21.15,20.90,1,21.40,1,882,1829,2026-02-04,0.33682,-0.95903,0.00745,-0.45211,0.03077,-0.01816
META260204C00692500,META,2026-02-04,692.50,call,0.01,0.01,0.00,0,0.01,6,3172,251,2026-02-04,0.24902,0.00420,0.00142,-0.05421,0.00433,0.00008
META260204P00692500,META,2026-02-04,692.50,put,19.91,23.70,23.45,1,23.95,1,233,345,2026-02-04,0.38560,-0.95508,0.00701,-0.57293,0.03314,-0.01815
META260204C00695000,META,2026-02-04,695.00,call,0.01,0.01,0.00,0,0.01,18,3868,1642,2026-02-04,0.26853,0.00347,0.00111,-0.04928,0.00365,0.00006
META260204P00695000,META,2026-02-04,695.00,put,26.40,26.15,25.95,1,26.35,1,180,1235,2026-02-04,0.40511,-0.96275,0.00573,-0.50995,0.02848,-0.01836
META260204C00697500,META,2026-02-04,697.50,call,0.01,0.01,0.00,0,0.01,5,1283,831,2026-02-04,0.28804,0.00294,0.00089,-0.04557,0.00315,0.00005
META260204P00697500,META,2026-02-04,697.50,put,23.80,28.70,28.45,1,28.95,1,110,382,2026-02-04,0.45389,-0.95912,0.00552,-0.63019,0.03071,-0.01837
META260204C00700000,META,2026-02-04,700.00,call,0.01,0.01,0.00,0,0.01,322,5778,1632,2026-02-04,0.31731,0.00333,0.00090,-0.05598,0.00351,0.00006
META260204P00700000,META,2026-02-04,700.00,put,31.22,31.12,30.90,1,31.35,1,805,2111,2026-02-04,0.45389,-0.97070,0.00420,-0.46241,0.02337,-0.01864
META260204C00702500,META,2026-02-04,702.50,call,0.01,0.01,0.00,0,0.01,123,1113,627,2026-02-04,0.33682,0.00291,0.00075,-0.05267,0.00312,0.00005
META260204P00702500,META,2026-02-04,702.50,put,29.74,33.62,33.40,1,33.85,1,116,266,2026-02-04,0.48316,-0.97232,0.00376,-0.47008,0.02228,-0.01874
META260204C00705000,META,2026-02-04,705.00,call,0.01,0.01,0.00,0,0.01,100,2155,1490,2026-02-04,0.35633,0.00258,0.00064,-0.05007,0.00280,0.00005
META260204P00705000,META,2026-02-04,705.00,put,32.55,36.12,35.90,1,36.35,1,85,504,2026-02-04,0.51243,-0.97366,0.00340,-0.47916,0.02138,-0.01884
META260204C00707500,META,2026-02-04,707.50,call,0.01,0.01,0.00,0,0.01,100,426,465,2026-02-04,0.37584,0.00233,0.00055,-0.04801,0.00255,0.00004
META260204P00707500,META,2026-02-04,707.50,put,37.70,38.62,38.40,1,38.85,1,99,410,2026-02-04,0.54169,-0.97478,0.00310,-0.48946,0.02061,-0.01892
META260204C00710000,META,2026-02-04,710.00,call,0.01,0.01,0.00,0,0.01,100,1573,1587,2026-02-04,0.40511,0.00263,0.00057,-0.05783,0.00285,0.00005
META260204P00710000,META,2026-02-04,710.00,put,37.28,41.12,40.90,1,41.35,1,564,837,2026-02-04,0.57096,-0.97572,0.00285,-0.50081,0.01997,-0.01901
META260204C00712500,META,2026-02-04,712.50,call,0.01,0.01,0.00,0,0.01,100,213,877,2026-02-04,0.42462,0.00241,0.00050,-0.05588,0.00262,0.00004
META260204P00712500,META,2026-02-04,712.50,put,39.42,43.78,39.95,5,47.60,1,24,215,2026-02-04,0.66852,-0.96249,0.00349,-0.88854,0.02863,-0.01884
META260204C00715000,META,2026-02-04,715.00,call,0.01,0.01,0.00,0,0.01,100,1106,2722,2026-02-04,0.44414,0.00222,0.00045,-0.05432,0.00244,0.00004
META260204P00715000,META,2026-02-04,715.00,put,43.50,46.05,42.60,5,49.50,1,82,224,2026-02-04,0.58072,-0.98499,0.00186,-0.31503,0.01327,-0.01931
META260204C00717500,META,2026-02-04,717.50,call,0.01,0.01,0.00,0,0.01,100,107,566,2026-02-04,0.46365,0.00206,0.00040,-0.05308,0.00228,0.00004
META260204P00717500,META,2026-02-04,717.50,put,47.52,48.45,45.05,4,51.85,1,4,173,2026-02-04,0.47340,-0.99751,0.00047,0.00736,0.00270,-0.01961
META260204C00720000,META,2026-02-04,720.00,call,0.01,0.01,0.00,0,0.01,100,323,2881,2026-02-04,0.48316,0.00193,0.00036,-0.05211,0.00215,0.00004
META260204P00720000,META,2026-02-04,720.00,put,47.29,50.83,47.65,24,54.00,25,26,228,2026-02-04,0.01488,-1.00000,0.00000,0.07180,0.00000,-0.01972
META260204C00722500,META,2026-02-04,722.50,call,0.02,0.01,0.00,0,0.01,100,235,606,2026-02-04,0.50267,0.00182,0.00033,-0.05136,0.00204,0.00003
META260204P00722500,META,2026-02-04,722.50,put,50.20,52.15,50.15,26,54.15,2,48,113,2026-02-04,0.01488,-1.00000,0.00000,0.07204,0.00000,-0.01979
META260204C00725000,META,2026-02-04,725.00,call,0.01,0.01,0.00,0,0.01,399,559,4521,2026-02-04,0.52218,0.00173,0.00030,-0.05081,0.00194,0.00003
META260204P00725000,META,2026-02-04,725.00,put,52.63,55.33,52.80,29,57.85,20,6,340,2026-02-04,0.01488,-1.00000,0.00000,0.07229,0.00000,-0.01986
META260204C00727500,META,2026-02-04,727.50,call,0.01,0.01,0.00,0,0.01,100,145,513,2026-02-04,0.55145,0.00195,0.00032,-0.05982,0.00216,0.00004
META260204P00727500,META,2026-02-04,727.50,put,0.00,58.42,55.15,6,61.70,6,0,14,2026-02-04,0.01488,-1.00000,0.00000,0.07254,0.00000,-0.01993
META260204C00730000,META,2026-02-04,730.00,call,0.01,0.01,0.00,0,0.01,194,263,1690,2026-02-04,0.57096,0.00185,0.00030,-0.05928,0.00207,0.00003
META260204P00730000,META,2026-02-04,730.00,put,56.87,60.55,57.80,6,63.30,6,11,19,2026-02-04,0.01488,-1.00000,0.00000,0.07279,0.00000,-0.02000
META260204C00732500,META,2026-02-04,732.50,call,0.01,0.01,0.00,0,0.01,598,38,662,2026-02-04,0.59047,0.00177,0.00027,-0.05890,0.00199,0.00003
META260204P00732500,META,2026-02-04,732.50,put,0.00,62.95,60.15,5,65.75,5,0,12,2026-02-04,0.01488,-1.00000,0.00000,0.07304,0.00000,-0.02007
META260204C00735000,META,2026-02-04,735.00,call,0.02,0.01,0.00,0,0.01,600,45,541,2026-02-04,0.60999,0.00170,0.00026,-0.05867,0.00192,0.00003
META260204P00735000,META,2026-02-04,735.00,put,0.00,65.58,62.65,4,68.50,4,0,5,2026-02-04,0.01488,-1.00000,0.00000,0.07329,0.00000,-0.02013
META260204C00737500,META,2026-02-04,737.50,call,0.02,0.01,0.00,0,0.01,600,52,515,2026-02-04,0.62950,0.00164,0.00024,-0.05857,0.00186,0.00003
META260204P00737500,META,2026-02-04,737.50,put,60.00,67.93,65.15,6,70.70,6,1,2,2026-02-04,0.01488,-1.00000,0.00000,0.07354,0.00000,-0.02020
META260204C00740000,META,2026-02-04,740.00,call,0.01,0.01,0.00,0,0.01,1548,135,2734,2026-02-04,0.64901,0.00159,0.00023,-0.05859,0.00180,0.00003
META260204P00740000,META,2026-02-04,740.00,put,0.00,71.00,67.30,6,74.70,6,0,1,2026-02-04,0.77583,-0.99308,0.00071,-0.18866,0.00675,-0.02015
META260204C00742500,META,2026-02-04,742.50,call,0.01,0.01,0.00,0,0.01,100,3,378,2026-02-04,0.66852,0.00154,0.00021,-0.05871,0.00175,0.00003
META260204P00742500,META,2026-02-04,742.50,put,0.00,72.93,70.15,6,75.70,6,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.07404,0.00000,-0.02034
META260204C00745000,META,2026-02-04,745.00,call,0.01,0.01,0.00,0,0.01,699,182,588,2026-02-04,0.68803,0.00150,0.00020,-0.05893,0.00171,0.00003
META260204P00745000,META,2026-02-04,745.00,put,71.02,75.83,72.65,6,79.00,6,21,0,2026-02-04,0.01488,-1.00000,0.00000,0.07429,0.00000,-0.02041
META260204C00747500,META,2026-02-04,747.50,call,0.01,0.01,0.00,0,0.01,680,20,561,2026-02-04,0.70754,0.00146,0.00019,-0.05925,0.00167,0.00003
META260204P00747500,META,2026-02-04,747.50,put,0.00,77.95,75.15,6,80.75,6,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.07454,0.00000,-0.02048
META260204C00750000,META,2026-02-04,750.00,call,0.01,0.01,0.00,0,0.01,600,48,879,2026-02-04,0.72706,0.00143,0.00018,-0.05964,0.00164,0.00003
META260204P00750000,META,2026-02-04,750.00,put,0.00,80.47,77.65,6,83.30,6,0,1,2026-02-04,0.01488,-1.00000,0.00000,0.07479,0.00000,-0.02055
META260204C00755000,META,2026-02-04,755.00,call,0.01,0.01,0.00,0,0.01,500,2,443,2026-02-04,0.76608,0.00138,0.00017,-0.06066,0.00158,0.00002
META260204P00755000,META,2026-02-04,755.00,put,0.00,85.50,82.65,4,88.35,4,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.07529,0.00000,-0.02068
META260204C00760000,META,2026-02-04,760.00,call,0.01,0.01,0.00,0,0.01,161,1,286,2026-02-04,0.80510,0.00134,0.00016,-0.06195,0.00154,0.00002
META260204P00760000,META,2026-02-04,760.00,put,0.00,90.83,87.65,6,94.00,6,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.07578,0.00000,-0.02082
META260204C00765000,META,2026-02-04,765.00,call,0.01,0.01,0.00,0,0.01,500,0,298,2026-02-04,0.83437,0.00116,0.00013,-0.05631,0.00135,0.00002
META260204P00765000,META,2026-02-04,765.00,put,0.00,95.47,92.65,6,98.30,6,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.07628,0.00000,-0.02096
META260204C00770000,META,2026-02-04,770.00,call,0.01,0.01,0.00,0,0.01,1,2,198,2026-02-04,0.87339,0.00114,0.00012,-0.05816,0.00133,0.00002
META260204P00770000,META,2026-02-04,770.00,put,100.95,100.43,97.65,6,103.20,6,10,0,2026-02-04,0.01488,-1.00000,0.00000,0.07678,0.00000,-0.02109
META260204C00775000,META,2026-02-04,775.00,call,0.01,0.01,0.00,0,0.01,3,10,74,2026-02-04,0.91242,0.00113,0.00012,-0.06019,0.00132,0.00002
META260204P00775000,META,2026-02-04,775.00,put,0.00,105.40,102.65,4,108.15,4,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.07728,0.00000,-0.02123
META260204C00780000,META,2026-02-04,780.00,call,0.02,0.01,0.00,0,0.01,500,0,256,2026-02-04,0.95144,0.00112,0.00011,-0.06241,0.00131,0.00002
META260204P00780000,META,2026-02-04,780.00,put,110.50,110.50,107.65,6,113.35,6,8,0,2026-02-04,0.01488,-1.00000,0.00000,0.07778,0.00000,-0.02137
META260204C00785000,META,2026-02-04,785.00,call,0.01,0.01,0.00,0,0.01,496,0,121,2026-02-04,0.98071,0.00101,0.00010,-0.05834,0.00119,0.00002
META260204P00785000,META,2026-02-04,785.00,put,0.00,115.43,112.65,4,118.20,4,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.07828,0.00000,-0.02150
META260204C00790000,META,2026-02-04,790.00,call,0.01,0.01,0.00,0,0.01,500,0,619,2026-02-04,1.01973,0.00101,0.00010,-0.06089,0.00119,0.00002
META260204P00790000,META,2026-02-04,790.00,put,0.00,120.75,117.15,1,124.35,1,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.07878,0.00000,-0.02164
