contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
NVDA260204C00155000,NVDA,2026-02-04,155.00,call,19.70,19.23,19.15,1,19.30,1,42,10,2026-02-04,0.94168,0.99168,0.00264,-0.11267,0.00207,0.00421
NVDA260204P00155000,NVDA,2026-02-04,155.00,put,0.01,0.01,0.00,0,0.01,148,172,20969,2026-02-04,0.85388,-0.00419,0.00159,-0.04803,0.00113,-0.00002
NVDA260204C00160000,NVDA,2026-02-04,160.00,call,14.35,14.23,14.15,1,14.30,1,219,7,2026-02-04,0.70754,0.98971,0.00424,-0.10391,0.00249,0.00433
NVDA260204P00160000,NVDA,2026-02-04,160.00,put,0.01,0.01,0.00,0,0.01,337,8413,15048,2026-02-04,0.63925,-0.00525,0.00259,-0.04388,0.00138,-0.00003
NVDA260204C00165000,NVDA,2026-02-04,165.00,call,9.25,9.30,9.15,2,9.45,9,379,36,2026-02-04,0.60023,0.95943,0.01593,-0.25428,0.00795,0.00432
NVDA260204P00165000,NVDA,2026-02-04,165.00,put,0.01,0.01,0.00,0,0.01,106,8885,8652,2026-02-04,0.43438,-0.00821,0.00566,-0.04424,0.00204,-0.00004
NVDA260204C00167500,NVDA,2026-02-04,167.50,call,6.91,6.72,6.65,2,6.80,2,1377,82,2026-02-04,0.33682,0.98732,0.01067,-0.06679,0.00299,0.00453
NVDA260204P00167500,NVDA,2026-02-04,167.50,put,0.01,0.01,0.00,0,0.01,80,13418,4070,2026-02-04,0.32707,-0.01067,0.00945,-0.04185,0.00257,-0.00005
NVDA260204C00170000,NVDA,2026-02-04,170.00,call,4.70,4.25,4.20,1,4.30,2,5816,316,2026-02-04,0.26853,0.95963,0.03546,-0.12253,0.00792,0.00446
NVDA260204P00170000,NVDA,2026-02-04,170.00,put,0.01,0.01,0.01,8,0.02,143,68696,15524,2026-02-04,0.21000,-0.01288,0.01735,-0.03157,0.00303,-0.00006
NVDA260204C00172500,NVDA,2026-02-04,172.50,call,1.91,1.90,1.77,1,2.02,5,27462,166,2026-02-04,0.21000,0.81635,0.13878,-0.26836,0.02423,0.00384
NVDA260204P00172500,NVDA,2026-02-04,172.50,put,0.07,0.08,0.08,10,0.09,15,112642,7699,2026-02-04,0.16122,-0.12072,0.13667,-0.14553,0.01832,-0.00058
NVDA260204C00175000,NVDA,2026-02-04,175.00,call,0.14,0.14,0.13,1,0.14,15,118413,976,2026-02-04,0.11244,0.22112,0.28967,-0.15604,0.02708,0.00105
NVDA260204P00175000,NVDA,2026-02-04,175.00,put,0.89,0.90,0.88,1,0.92,3,112407,10592,2026-02-04,0.10268,-0.80009,0.29896,-0.11702,0.02552,-0.00384
NVDA260204C00177500,NVDA,2026-02-04,177.50,call,0.01,0.01,0.01,152,0.02,76,142640,4362,2026-02-04,0.17097,0.01841,0.02894,-0.03548,0.00411,0.00009
NVDA260204P00177500,NVDA,2026-02-04,177.50,put,3.25,3.08,2.82,35,3.35,3,55143,8814,2026-02-04,0.01488,-1.00000,0.00000,0.01770,0.00000,-0.00486
NVDA260204C00180000,NVDA,2026-02-04,180.00,call,0.01,0.01,0.00,0,0.01,1100,133723,15015,2026-02-04,0.27829,0.01260,0.01284,-0.04155,0.00297,0.00006
NVDA260204P00180000,NVDA,2026-02-04,180.00,put,5.85,5.80,5.75,1,5.85,3,17923,8156,2026-02-04,0.26853,-0.98984,0.01104,-0.01532,0.00246,-0.00488
NVDA260204C00182500,NVDA,2026-02-04,182.50,call,0.01,0.01,0.00,0,0.01,710,64357,21168,2026-02-04,0.37584,0.00929,0.00729,-0.04296,0.00228,0.00004
NVDA260204P00182500,NVDA,2026-02-04,182.50,put,8.15,8.30,8.25,1,8.35,3,3172,5354,2026-02-04,0.36609,-0.99218,0.00644,-0.01779,0.00196,-0.00496
NVDA260204C00185000,NVDA,2026-02-04,185.00,call,0.01,0.01,0.00,0,0.01,1183,54263,33094,2026-02-04,0.46365,0.00686,0.00453,-0.04056,0.00174,0.00003
NVDA260204P00185000,NVDA,2026-02-04,185.00,put,10.60,10.77,10.70,1,10.85,3,2730,6777,2026-02-04,0.01488,-1.00000,0.00000,0.01845,0.00000,-0.00507
NVDA260204C00187500,NVDA,2026-02-04,187.50,call,0.01,0.01,0.00,0,0.01,604,15245,22687,2026-02-04,0.56121,0.00641,0.00352,-0.04625,0.00164,0.00003
NVDA260204P00187500,NVDA,2026-02-04,187.50,put,13.20,13.27,13.20,1,13.35,9,866,3091,2026-02-04,0.01488,-1.00000,0.00000,0.01870,0.00000,-0.00514
NVDA260204C00190000,NVDA,2026-02-04,190.00,call,0.01,0.01,0.00,0,0.01,802,9530,45151,2026-02-04,0.64901,0.00558,0.00270,-0.04728,0.00145,0.00003
NVDA260204P00190000,NVDA,2026-02-04,190.00,put,15.55,15.80,15.75,1,15.85,3,359,3273,2026-02-04,0.63925,-0.99501,0.00248,-0.02318,0.00132,-0.00518
NVDA260204C00192500,NVDA,2026-02-04,192.50,call,0.01,0.01,0.00,0,0.01,468,3412,12201,2026-02-04,0.72706,0.00460,0.00202,-0.04455,0.00122,0.00002
NVDA260204P00192500,NVDA,2026-02-04,192.50,put,17.81,18.30,18.25,1,18.35,9,305,2436,2026-02-04,0.72706,-0.99540,0.00202,-0.02535,0.00122,-0.00525
NVDA260204C00195000,NVDA,2026-02-04,195.00,call,0.01,0.01,0.00,0,0.01,1068,1899,15265,2026-02-04,0.81486,0.00437,0.00173,-0.04768,0.00117,0.00002
NVDA260204P00195000,NVDA,2026-02-04,195.00,put,20.85,20.50,20.05,10,20.95,1,270,628,2026-02-04,0.01488,-1.00000,0.00000,0.01944,0.00000,-0.00534
NVDA260204C00197500,NVDA,2026-02-04,197.50,call,0.01,0.01,0.00,0,0.01,1229,1465,6066,2026-02-04,0.89291,0.00389,0.00142,-0.04707,0.00105,0.00002
NVDA260204P00197500,NVDA,2026-02-04,197.50,put,23.05,23.00,22.20,9,23.80,6,10,450,2026-02-04,0.01488,-1.00000,0.00000,0.01969,0.00000,-0.00541
NVDA260204C00200000,NVDA,2026-02-04,200.00,call,0.01,0.01,0.00,0,0.01,854,1417,9778,2026-02-04,0.98071,0.00386,0.00128,-0.05137,0.00105,0.00002
NVDA260204P00200000,NVDA,2026-02-04,200.00,put,25.10,25.45,24.65,12,26.25,5,3,12,2026-02-04,0.01488,-1.00000,0.00000,0.01994,0.00000,-0.00548
NVDA260204C00202500,NVDA,2026-02-04,202.50,call,0.01,0.01,0.00,0,0.01,1170,46,3203,2026-02-04,1.04900,0.00333,0.00105,-0.04811,0.00092,0.00002
NVDA260204P00202500,NVDA,2026-02-04,202.50,put,0.00,28.02,27.25,12,28.80,12,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.02019,0.00000,-0.00555
NVDA260204C00205000,NVDA,2026-02-04,205.00,call,0.01,0.01,0.00,0,0.01,879,28,5380,2026-02-04,1.12705,0.00317,0.00094,-0.04947,0.00088,0.00001
NVDA260204P00205000,NVDA,2026-02-04,205.00,put,30.35,30.48,29.75,11,31.20,11,5,0,2026-02-04,0.01488,-1.00000,0.00000,0.02044,0.00000,-0.00562
NVDA260204C00207500,NVDA,2026-02-04,207.50,call,0.01,0.01,0.00,0,0.01,1228,12,1149,2026-02-04,1.20509,0.00306,0.00085,-0.05126,0.00085,0.00001
NVDA260204P00207500,NVDA,2026-02-04,207.50,put,33.60,33.08,32.40,17,33.75,17,1,0,2026-02-04,0.01488,-1.00000,0.00000,0.02069,0.00000,-0.00568
NVDA260204C00210000,NVDA,2026-02-04,210.00,call,0.01,0.01,0.00,0,0.01,899,2,2446,2026-02-04,1.28314,0.00299,0.00078,-0.05344,0.00083,0.00001
NVDA260204P00210000,NVDA,2026-02-04,210.00,put,0.00,35.45,34.65,5,36.25,5,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.02094,0.00000,-0.00575
NVDA260204C00215000,NVDA,2026-02-04,215.00,call,0.01,0.01,0.00,0,0.01,1350,4,3581,2026-02-04,1.41972,0.00260,0.00062,-0.05213,0.00073,0.00001
NVDA260204P00215000,NVDA,2026-02-04,215.00,put,39.70,40.42,39.55,7,41.30,11,10,0,2026-02-04,0.01488,-1.00000,0.00000,0.02144,0.00000,-0.00589
NVDA260204C00220000,NVDA,2026-02-04,220.00,call,0.01,0.01,0.00,0,0.01,1950,13,267,2026-02-04,1.55630,0.00237,0.00052,-0.05250,0.00067,0.00001
NVDA260204P00220000,NVDA,2026-02-04,220.00,put,0.00,45.42,44.65,18,46.20,18,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.02194,0.00000,-0.00603
NVDA260204C00225000,NVDA,2026-02-04,225.00,call,0.01,0.01,0.00,0,0.01,220,0,716,2026-02-04,1.69289,0.00223,0.00045,-0.05413,0.00064,0.00001
NVDA260204P00225000,NVDA,2026-02-04,225.00,put,0.00,50.45,49.65,5,51.25,5,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.02244,0.00000,-0.00616
NVDA260204C00230000,NVDA,2026-02-04,230.00,call,0.01,0.01,0.00,0,0.01,220,0,614,2026-02-04,1.81971,0.00206,0.00039,-0.05398,0.00059,0.00001
NVDA260204P00230000,NVDA,2026-02-04,230.00,put,0.00,55.50,54.10,1,56.90,1,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.02293,0.00000,-0.00630
NVDA260204C00235000,NVDA,2026-02-04,235.00,call,0.00,0.01,0.00,0,0.01,220,0,0,2026-02-04,1.94654,0.00194,0.00035,-0.05488,0.00056,0.00001
NVDA260204P00235000,NVDA,2026-02-04,235.00,put,0.00,60.55,59.00,1,62.10,1,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.02343,0.00000,-0.00644
NVDA260204C00240000,NVDA,2026-02-04,240.00,call,0.01,0.01,0.00,0,0.01,240,0,109,2026-02-04,2.07336,0.00188,0.00032,-0.05662,0.00055,0.00001
NVDA260204P00240000,NVDA,2026-02-04,240.00,put,0.00,65.33,61.00,2,69.65,2,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.02393,0.00000,-0.00657
NVDA260204C00245000,NVDA,2026-02-04,245.00,call,0.01,0.01,0.00,0,0.01,220,0,27,2026-02-04,2.19043,0.00177,0.00028,-0.05661,0.00052,0.00001
NVDA260204P00245000,NVDA,2026-02-04,245.00,put,0.00,70.53,69.35,5,71.70,10,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.02443,0.00000,-0.00671
NVDA260204C00250000,NVDA,2026-02-04,250.00,call,0.01,0.01,0.00,0,0.01,220,0,15,2026-02-04,2.30750,0.00169,0.00026,-0.05735,0.00050,0.00001
NVDA260204P00250000,NVDA,2026-02-04,250.00,put,0.00,75.58,74.45,1,76.70,4,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.02493,0.00000,-0.00685
NVDA260204C00255000,NVDA,2026-02-04,255.00,call,0.00,0.01,0.00,0,0.01,189,0,0,2026-02-04,2.42458,0.00165,0.00024,-0.05877,0.00048,0.00001
NVDA260204P00255000,NVDA,2026-02-04,255.00,put,0.00,80.45,79.65,7,81.25,7,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.02543,0.00000,-0.00699
NVDA260204C00260000,NVDA,2026-02-04,260.00,call,0.01,0.01,0.00,0,0.01,4499,11,4,2026-02-04,2.53189,0.00156,0.00022,-0.05846,0.00046,0.00001
NVDA260204P00260000,NVDA,2026-02-04,260.00,put,0.00,85.45,84.65,22,86.25,5,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.02593,0.00000,-0.00712
NVDA260206C00050000,NVDA,2026-02-06,50.00,call,125.35,123.88,120.40,2,127.35,1,7,2,2026-02-04,0.01488,1.00000,0.00000,-0.00499,0.00000,0.00274
NVDA260206P00050000,NVDA,2026-02-06,50.00,put,0.00,0.01,0.00,0,0.01,1500,0,11,2026-02-04,5.44889,-0.00049,0.00002,-0.03059,0.00022,-0.00001
NVDA260206C00055000,NVDA,2026-02-06,55.00,call,117.21,119.28,116.20,1,122.35,1,3,3,2026-02-04,6.15131,0.99711,0.00011,-0.18091,0.00114,0.00298
NVDA260206P00055000,NVDA,2026-02-06,55.00,put,0.00,0.01,0.00,0,0.01,1500,0,55,2026-02-04,5.03915,-0.00052,0.00003,-0.03011,0.00024,-0.00001
NVDA260206C00060000,NVDA,2026-02-06,60.00,call,114.66,114.28,111.20,1,117.35,1,15,15,2026-02-04,5.70254,0.99689,0.00013,-0.17943,0.00122,0.00325
NVDA260206P00060000,NVDA,2026-02-06,60.00,put,0.00,0.01,0.00,0,0.01,1000,0,172,2026-02-04,4.67818,-0.00057,0.00003,-0.03044,0.00026,-0.00001
NVDA260206C00065000,NVDA,2026-02-06,65.00,call,110.06,109.38,106.65,1,112.10,1,2,5,2026-02-04,5.84888,0.99368,0.00024,-0.34202,0.00230,0.00349
NVDA260206P00065000,NVDA,2026-02-06,65.00,put,0.00,0.01,0.00,0,0.01,1000,0,0,2026-02-04,4.33672,-0.00062,0.00004,-0.03007,0.00028,-0.00001
NVDA260206C00070000,NVDA,2026-02-06,70.00,call,105.05,104.58,100.40,2,108.75,1,2,21,2026-02-04,6.05375,0.98806,0.00040,-0.61381,0.00401,0.00370
NVDA260206P00070000,NVDA,2026-02-06,70.00,put,0.00,0.01,0.00,0,0.01,1000,0,7,2026-02-04,4.02454,-0.00066,0.00004,-0.02996,0.00030,-0.00001
NVDA260206C00075000,NVDA,2026-02-06,75.00,call,103.70,99.60,95.40,1,103.80,2,0,6,2026-02-04,5.67328,0.98669,0.00047,-0.63206,0.00441,0.00396
NVDA260206P00075000,NVDA,2026-02-06,75.00,put,0.01,0.01,0.00,0,0.01,1000,20,93,2026-02-04,3.73186,-0.00071,0.00005,-0.02967,0.00032,-0.00001
NVDA260206C00080000,NVDA,2026-02-06,80.00,call,102.52,94.60,90.35,2,98.85,1,0,15,2026-02-04,5.28304,0.98558,0.00054,-0.63097,0.00472,0.00422
NVDA260206P00080000,NVDA,2026-02-06,80.00,put,0.00,0.01,0.00,0,0.01,1000,0,39,2026-02-04,3.45870,-0.00077,0.00006,-0.02941,0.00034,-0.00001
NVDA260206C00085000,NVDA,2026-02-06,85.00,call,104.74,89.80,86.00,1,93.60,1,0,38,2026-02-04,5.25377,0.97932,0.00074,-0.85164,0.00642,0.00443
NVDA260206P00085000,NVDA,2026-02-06,85.00,put,0.00,0.01,0.00,0,0.01,1000,0,208,2026-02-04,3.20504,-0.00083,0.00007,-0.02943,0.00037,-0.00001
NVDA260206C00090000,NVDA,2026-02-06,90.00,call,84.33,84.80,81.00,1,88.60,1,1,8,2026-02-04,4.88305,0.97769,0.00084,-0.84462,0.00685,0.00468
NVDA260206P00090000,NVDA,2026-02-06,90.00,put,0.00,0.01,0.00,0,0.01,2722,0,589,2026-02-04,2.96115,-0.00089,0.00008,-0.02901,0.00039,-0.00001
NVDA260206C00095000,NVDA,2026-02-06,95.00,call,94.25,79.88,76.15,1,83.60,1,0,5,2026-02-04,4.62940,0.97388,0.00102,-0.91381,0.00782,0.00492
NVDA260206P00095000,NVDA,2026-02-06,95.00,put,0.00,0.01,0.00,0,0.01,2000,0,4996,2026-02-04,2.73676,-0.00098,0.00009,-0.02926,0.00043,-0.00001
NVDA260206C00100000,NVDA,2026-02-06,100.00,call,77.66,74.67,70.35,2,79.00,2,3,20,2026-02-04,4.00502,0.97835,0.00100,-0.67793,0.00668,0.00525
NVDA260206P00100000,NVDA,2026-02-06,100.00,put,0.01,0.01,0.00,0,0.01,206,1,15220,2026-02-04,2.51238,-0.00104,0.00011,-0.02828,0.00045,-0.00001
NVDA260206C00105000,NVDA,2026-02-06,105.00,call,82.68,70.08,66.15,1,74.00,2,0,31,2026-02-04,4.16112,0.96391,0.00148,-1.07254,0.01022,0.00536
NVDA260206P00105000,NVDA,2026-02-06,105.00,put,0.00,0.01,0.00,0,0.01,6,0,8746,2026-02-04,2.30750,-0.00114,0.00013,-0.02831,0.00049,-0.00001
NVDA260206C00110000,NVDA,2026-02-06,110.00,call,65.10,65.08,61.15,1,69.00,2,8,111,2026-02-04,3.83917,0.96082,0.00171,-1.05888,0.01093,0.00560
NVDA260206P00110000,NVDA,2026-02-06,110.00,put,0.00,0.01,0.00,0,0.01,6,0,9931,2026-02-04,2.11239,-0.00127,0.00015,-0.02847,0.00054,-0.00001
NVDA260206C00115000,NVDA,2026-02-06,115.00,call,65.42,60.08,56.15,1,64.00,1,0,31,2026-02-04,3.52699,0.95744,0.00199,-1.04098,0.01169,0.00585
NVDA260206P00115000,NVDA,2026-02-06,115.00,put,0.01,0.01,0.00,0,0.01,1000,7,17573,2026-02-04,1.91727,-0.00136,0.00018,-0.02753,0.00057,-0.00001
NVDA260206C00120000,NVDA,2026-02-06,120.00,call,55.45,55.10,51.20,1,59.00,1,131,160,2026-02-04,3.23431,0.95324,0.00234,-1.03033,0.01261,0.00608
NVDA260206P00120000,NVDA,2026-02-06,120.00,put,0.01,0.01,0.00,0,0.01,752,516,4001,2026-02-04,1.73191,-0.00148,0.00022,-0.02684,0.00062,-0.00001
NVDA260206C00125000,NVDA,2026-02-06,125.00,call,50.44,49.42,46.70,1,52.15,1,8,54,2026-02-04,2.23921,0.98151,0.00157,-0.33902,0.00584,0.00666
NVDA260206P00125000,NVDA,2026-02-06,125.00,put,0.01,0.01,0.00,0,0.01,7,4,2112,2026-02-04,1.55630,-0.00164,0.00026,-0.02656,0.00068,-0.00002
NVDA260206C00130000,NVDA,2026-02-06,130.00,call,44.87,44.30,41.20,1,47.40,1,31,69,2026-02-04,1.76118,0.98959,0.00122,-0.16948,0.00356,0.00702
NVDA260206P00130000,NVDA,2026-02-06,130.00,put,0.01,0.01,0.00,0,0.02,12,108,3588,2026-02-04,1.39045,-0.00189,0.00034,-0.02693,0.00078,-0.00002
NVDA260206C00135000,NVDA,2026-02-06,135.00,call,38.19,39.73,35.45,2,44.00,4,7,324,2026-02-04,2.11239,0.95631,0.00340,-0.64285,0.01193,0.00695
NVDA260206P00135000,NVDA,2026-02-06,135.00,put,0.02,0.01,0.01,8,0.02,85,450,8017,2026-02-04,1.22460,-0.00212,0.00042,-0.02639,0.00086,-0.00002
NVDA260206C00140000,NVDA,2026-02-06,140.00,call,34.58,34.65,34.20,11,35.10,23,12,893,2026-02-04,1.80020,0.95617,0.00400,-0.55167,0.01197,0.00723
NVDA260206P00140000,NVDA,2026-02-06,140.00,put,0.02,0.02,0.01,145,0.03,222,1262,3926,2026-02-04,1.13680,-0.00413,0.00083,-0.04462,0.00157,-0.00004
NVDA260206C00145000,NVDA,2026-02-06,145.00,call,29.48,29.65,29.20,3,30.10,1,7,1061,2026-02-04,1.55630,0.95067,0.00508,-0.52540,0.01316,0.00745
NVDA260206P00145000,NVDA,2026-02-06,145.00,put,0.04,0.04,0.03,36,0.04,22,1074,3442,2026-02-04,1.05875,-0.00861,0.00171,-0.07964,0.00301,-0.00008
NVDA260206C00148000,NVDA,2026-02-06,148.00,call,27.32,26.60,26.10,9,27.10,9,4,4,2026-02-04,1.38070,0.95025,0.00577,-0.47107,0.01325,0.00761
NVDA260206P00148000,NVDA,2026-02-06,148.00,put,0.05,0.06,0.05,197,0.06,50,649,3471,2026-02-04,1.00998,-0.01323,0.00261,-0.11040,0.00438,-0.00013
NVDA260206C00149000,NVDA,2026-02-06,149.00,call,26.39,25.57,25.00,22,26.15,7,11,2,2026-02-04,1.31241,0.95139,0.00596,-0.44059,0.01300,0.00768
NVDA260206P00149000,NVDA,2026-02-06,149.00,put,0.06,0.07,0.06,278,0.07,11,858,1320,2026-02-04,0.99046,-0.01501,0.00297,-0.12071,0.00489,-0.00015
NVDA260206C00150000,NVDA,2026-02-06,150.00,call,24.65,24.62,24.30,45,24.95,3,1237,1878,2026-02-04,1.30265,0.94529,0.00660,-0.47914,0.01428,0.00767
NVDA260206P00150000,NVDA,2026-02-06,150.00,put,0.07,0.08,0.07,80,0.08,20,6947,27823,2026-02-04,0.97095,-0.01705,0.00338,-0.13197,0.00545,-0.00017
NVDA260206C00152500,NVDA,2026-02-06,152.50,call,21.85,22.02,21.40,31,22.65,3,43,10,2026-02-04,1.11729,0.95070,0.00708,-0.38163,0.01315,0.00787
NVDA260206P00152500,NVDA,2026-02-06,152.50,put,0.11,0.11,0.11,14,0.12,89,1327,3128,2026-02-04,0.92217,-0.02356,0.00468,-0.16489,0.00717,-0.00023
NVDA260206C00155000,NVDA,2026-02-06,155.00,call,20.11,18.98,18.20,1,19.75,3,134,216,2026-02-04,0.01488,1.00000,0.00000,-0.01545,0.00000,0.00849
NVDA260206P00155000,NVDA,2026-02-06,155.00,put,0.15,0.15,0.15,41,0.16,67,1640,8647,2026-02-04,0.87339,-0.03282,0.00651,-0.20578,0.00945,-0.00032
NVDA260206C00157500,NVDA,2026-02-06,157.50,call,17.50,16.62,15.95,5,17.30,5,15,26,2026-02-04,0.01488,1.00000,0.00000,-0.01570,0.00000,0.00863
NVDA260206P00157500,NVDA,2026-02-06,157.50,put,0.22,0.23,0.22,11,0.23,43,3972,1868,2026-02-04,0.84413,-0.04984,0.00945,-0.27905,0.01327,-0.00049
NVDA260206C00160000,NVDA,2026-02-06,160.00,call,14.60,14.40,13.50,10,15.30,6,299,570,2026-02-04,0.69779,0.95301,0.01091,-0.23587,0.01265,0.00831
NVDA260206P00160000,NVDA,2026-02-06,160.00,put,0.31,0.33,0.32,66,0.33,9,14946,16960,2026-02-04,0.79535,-0.06996,0.01309,-0.34282,0.01730,-0.00069
NVDA260206C00162500,NVDA,2026-02-06,162.50,call,12.80,12.62,10.25,1,15.00,1,659,97,2026-02-04,0.91242,0.85662,0.01923,-0.67892,0.02917,0.00749
NVDA260206P00162500,NVDA,2026-02-06,162.50,put,0.48,0.49,0.48,66,0.50,66,7971,9502,2026-02-04,0.75632,-0.10162,0.01821,-0.43109,0.02290,-0.00100
NVDA260206C00165000,NVDA,2026-02-06,165.00,call,10.30,10.22,9.00,1,11.45,1,604,600,2026-02-04,0.80510,0.82706,0.02464,-0.67732,0.03299,0.00733
NVDA260206P00165000,NVDA,2026-02-06,165.00,put,0.72,0.73,0.72,36,0.74,10,26938,42213,2026-02-04,0.72706,-0.14970,0.02484,-0.54305,0.03002,-0.00147
NVDA260206C00167500,NVDA,2026-02-06,167.50,call,8.05,7.92,7.85,13,8.00,3,698,255,2026-02-04,0.71730,0.77872,0.03212,-0.69965,0.03831,0.00700
NVDA260206P00167500,NVDA,2026-02-06,167.50,put,1.10,1.10,1.09,26,1.12,10,23500,20688,2026-02-04,0.68803,-0.21234,0.03270,-0.63956,0.03740,-0.00209
NVDA260206C00170000,NVDA,2026-02-06,170.00,call,6.09,6.00,5.90,22,6.10,2,6229,2689,2026-02-04,0.68803,0.69408,0.03954,-0.78938,0.04523,0.00630
NVDA260206P00170000,NVDA,2026-02-06,170.00,put,1.64,1.66,1.65,1,1.67,10,52974,65201,2026-02-04,0.65876,-0.29883,0.04086,-0.73167,0.04475,-0.00294
NVDA260206C00172500,NVDA,2026-02-06,172.50,call,4.25,4.25,4.20,74,4.30,12,7354,1533,2026-02-04,0.64901,0.59138,0.04642,-0.82248,0.05008,0.00541
NVDA260206P00172500,NVDA,2026-02-06,172.50,put,2.43,2.44,2.43,1,2.45,35,29614,29760,2026-02-04,0.62950,-0.40640,0.04779,-0.77985,0.05002,-0.00401
NVDA260206C00175000,NVDA,2026-02-06,175.00,call,2.84,2.83,2.81,34,2.85,1,44514,2114,2026-02-04,0.61974,0.47057,0.04979,-0.80271,0.05130,0.00434
NVDA260206P00175000,NVDA,2026-02-06,175.00,put,3.50,3.52,3.50,3,3.55,9,43048,19719,2026-02-04,0.60023,-0.53097,0.05139,-0.76000,0.05129,-0.00526
NVDA260206C00177500,NVDA,2026-02-06,177.50,call,1.73,1.73,1.71,13,1.74,3,41759,2098,2026-02-04,0.60023,0.34570,0.04764,-0.71924,0.04754,0.00320
NVDA260206P00177500,NVDA,2026-02-06,177.50,put,4.80,4.95,4.90,2,5.00,28,14937,13282,2026-02-04,0.58072,-0.65975,0.04895,-0.67415,0.04726,-0.00657
NVDA260206C00180000,NVDA,2026-02-06,180.00,call,0.98,0.96,0.96,3,0.97,10,75819,13769,2026-02-04,0.57096,0.22649,0.04089,-0.55790,0.03882,0.00211
NVDA260206P00180000,NVDA,2026-02-06,180.00,put,6.60,6.65,6.60,6,6.70,15,23617,31870,2026-02-04,0.55145,-0.78186,0.04144,-0.50954,0.03799,-0.00783
NVDA260206C00182500,NVDA,2026-02-06,182.50,call,0.50,0.50,0.49,50,0.51,50,82592,15019,2026-02-04,0.56121,0.13648,0.03023,-0.39805,0.02821,0.00128
