title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
"After Earnings, Is Tesla Stock a Buy, a Sell, or Fairly Valued?",https://www.morningstar.com/stocks/after-earnings-is-tesla-stock-buy-sell-or-fairly-valued-11,20260205T110642,"['Seth Goldstein', 'CFA']","Morningstar maintains a narrow economic moat rating and a ""Very High"" uncertainty rating for Tesla. Following its Q4 earnings, Morningstar raised its fair value estimate for Tesla to $400 per share from $300, driven by robotaxi valuation, autonomous driving software adoption, and the humanoid robot business. Despite this, Tesla shares are currently considered fairly valued, trading about 10% above the fair value estimate, placing them in 3-star territory due to expected volatility as new products progress.",https://cloudfront-us-east-1.images.arcpublishing.com/morningstar/ECL2DOEB4ZHYZJZBQBIMCKZ2HM.jpg,Morningstar,General,Morningstar,"[{'topic': 'earnings', 'relevance_score': '0.922731'}, {'topic': 'financial_markets', 'relevance_score': '0.819175'}, {'topic': 'energy_transportation', 'relevance_score': '0.717494'}, {'topic': 'technology', 'relevance_score': '0.622485'}]",0.047672,Neutral,"[{'ticker': 'TSLA', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.050081', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.633748', 'ticker_sentiment_score': '-0.103971', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.568030', 'ticker_sentiment_score': '0.084958', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GM', 'relevance_score': '0.583843', 'ticker_sentiment_score': '0.062601', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'F', 'relevance_score': '0.575326', 'ticker_sentiment_score': '0.090634', 'ticker_sentiment_label': 'Neutral'}]"
"Pinning Down Himax Technologies, Inc.'s (NASDAQ:HIMX) P/E Is Difficult Right Now",https://simplywall.st/stocks/us/semiconductors/nasdaq-himx/himax-technologies/news/pinning-down-himax-technologies-incs-nasdaqhimx-pe-is-diffic,20260205T110212,['Simply Wall St'],"Himax Technologies, Inc.'s P/E ratio of 21.2x is similar to the US market median, which is puzzling because its earnings have decreased by 21% in the last year and 82% over three years. Analysts forecast a modest 6.7% EPS growth for the coming year, significantly lower than the broader market's 16% expectation. This disparity suggests investors might be overlooking the company's inferior earnings outlook, potentially leaving them vulnerable to future disappointment if the P/E ratio adjusts to align with growth expectations.",https://images.simplywall.st/asset/chart/20344586-pe-multiple-vs-industry-1-dark-2/1770287704668,Simply Wall Street,General,Simply Wall Street,"[{'topic': 'earnings', 'relevance_score': '0.941604'}, {'topic': 'financial_markets', 'relevance_score': '0.846808'}]",-0.126071,Neutral,"[{'ticker': 'HIMX', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.349272', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'NVDA', 'relevance_score': '0.642200', 'ticker_sentiment_score': '0.013411', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMD', 'relevance_score': '0.615911', 'ticker_sentiment_score': '0.018322', 'ticker_sentiment_label': 'Neutral'}]"
"Portside Wealth Group LLC Purchases New Position in Synopsys, Inc. $SNPS",https://www.marketbeat.com/instant-alerts/filing-portside-wealth-group-llc-purchases-new-position-in-synopsys-inc-snps-2026-02-05/,20260205T105833,['MarketBeat'],"Portside Wealth Group LLC has established a new position in Synopsys, Inc. (SNPS), acquiring 4,692 shares valued at approximately $2.315 million during the third quarter. Institutional investors now collectively own about 85.47% of the semiconductor company. Synopsys recently surpassed Q3 earnings estimates, reporting $2.90 EPS against a $2.79 consensus, with revenues increasing 37.8% year-over-year to $2.25 billion, and has issued optimistic FY2026 guidance.",https://www.marketbeat.com/logos/synopsys-inc-logo-1200x675.jpg?v=20231212201345,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.908555'}, {'topic': 'financial_markets', 'relevance_score': '0.811504'}, {'topic': 'technology', 'relevance_score': '0.703261'}, {'topic': 'finance', 'relevance_score': '0.617110'}]",0.209692,Somewhat-Bullish,"[{'ticker': 'SNPS', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.280685', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.607795', 'ticker_sentiment_score': '0.108108', 'ticker_sentiment_label': 'Neutral'}]"
Alphabet Inc. $GOOGL Shares Sold by First Business Financial Services Inc.,https://www.marketbeat.com/instant-alerts/filing-alphabet-inc-googl-shares-sold-by-first-business-financial-services-inc-2026-02-05/,20260205T105746,['MarketBeat'],"First Business Financial Services Inc. reduced its stake in Alphabet Inc. (NASDAQ:GOOGL) by 5.8% in Q3, selling 2,372 shares to hold 38,376 shares valued at $9.3 million. Other institutional investors also adjusted their positions, with hedge funds and institutional investors collectively owning 40.03% of the company's stock. Analysts maintain a ""Moderate Buy"" rating for Alphabet, with a consensus target price of $336.60, despite recent insider selling and concerns about high capital expenditure projections for 2026.",https://www.marketbeat.com/logos/google-inc-logo-1200x675.png,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.911651'}, {'topic': 'financial_markets', 'relevance_score': '0.834791'}, {'topic': 'technology', 'relevance_score': '0.824622'}]",0.166744,Somewhat-Bullish,"[{'ticker': 'FBIZ', 'relevance_score': '0.314263', 'ticker_sentiment_score': '0.028968', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.915245', 'ticker_sentiment_score': '0.335040', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AVGO', 'relevance_score': '0.641397', 'ticker_sentiment_score': '0.110038', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.618611', 'ticker_sentiment_score': '0.137513', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.603582', 'ticker_sentiment_score': '0.240451', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
TSMC to make advanced AI semiconductors in Japan in boost for its chipmaking ambitions,https://www.seattlepi.com/news/world/tsmc-to-make-advanced-ai-semiconductors-in-japan-a21335103,20260205T105141,"['CHAN HO-HIM', 'MARI YAMAGUCHI']","TSMC announced its plan to manufacture advanced 3-nanometer semiconductors for AI applications at its second factory in Japan's Kumamoto Prefecture, a significant move for Japan's chipmaking ambitions. This decision was revealed during a meeting between TSMC's Chairman C.C. Wei and Prime Minister Sanae Takaichi, who emphasized the economic security and strategic importance of the project. TSMC CEO Wei expressed confidence in the growing AI demand, leading to increased capital spending plans for 2026.",https://cdn-channels-pixel.ex.co/events/0012000001fxZm9AAE?integrationType=DEFAULT&template=design%2Farticle%2Fplatypus_two_column.tpl,Seattle Post-Intelligencer,General,Seattle Post-Intelligencer,"[{'topic': 'technology', 'relevance_score': '1.000000'}, {'topic': 'manufacturing', 'relevance_score': '0.925396'}, {'topic': 'economy_fiscal', 'relevance_score': '0.824343'}, {'topic': 'economy_macro', 'relevance_score': '0.629032'}, {'topic': 'earnings', 'relevance_score': '0.609194'}]",0.372581,Bullish,"[{'ticker': 'TSM', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.445381', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.638397', 'ticker_sentiment_score': '0.332226', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.638320', 'ticker_sentiment_score': '0.333265', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
The Top 5 Analyst Questions From ResMed's Q4 Earnings Call,https://finviz.com/news/300795/the-top-5-analyst-questions-from-resmeds-q4-earnings-call,20260205T103314,['Petr Huřťák'],"ResMed's Q4 performance exceeded expectations due to strong demand for masks and devices, growth in digital health software, and operational efficiencies. CEO Michael Farrell highlighted double-digit growth in the U.S. mask segment and increased patient engagement, including those using GLP-1 medications. This article details the top five analyst questions from the earnings call, covering topics like the contribution of VirtuOx, the impact of GLP-1 drugs, SG&A expenses, patient funnel improvements, and competitive dynamics.",https://news-assets.stockstory.org/cover-images/_1400x700_crop_center-center_none/resmed-cover-image-0881b22e7110_2025-01-31-203120_cflt.jpeg,Finviz,General,Finviz,"[{'topic': 'earnings', 'relevance_score': '0.941474'}, {'topic': 'life_sciences', 'relevance_score': '0.806927'}, {'topic': 'finance', 'relevance_score': '0.600890'}]",0.296259,Somewhat-Bullish,"[{'ticker': 'RMD', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.477356', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'BSX', 'relevance_score': '0.592318', 'ticker_sentiment_score': '0.137749', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.616586', 'ticker_sentiment_score': '0.347582', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Amdocs agentic aOS system boosts Gen AI support for telecom operators,https://capacityglobal.com/news/amdocs-generative-ai-launch-strategy-telecommunications/,20260205T102913,['Amber Jackson'],"Amdocs has launched aOS, an agentic operating system designed for telecommunications to accelerate Generative AI strategies. This system aims to embed intelligence into telecom operations, improving customer and employee experiences and unlocking new growth opportunities and operational efficiencies for Communication Services Providers (CSPs). Amdocs highlights that aOS will help CSPs move from AI experimentation to real impact by creating a cognitive ecosystem for AI agents, built on modular architecture and strategic partnerships with tech leaders like Nvidia, Microsoft, Google, and AWS.",https://capacityglobal.com/wp-content/uploads/2026/02/Amdocs-aOS.jpg,Global Telecoms Business,General,Global Telecoms Business,"[{'topic': 'technology', 'relevance_score': '0.901128'}]",0.34154,Somewhat-Bullish,"[{'ticker': 'DOX', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.462669', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.616961', 'ticker_sentiment_score': '0.338353', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.589595', 'ticker_sentiment_score': '0.283457', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.574011', 'ticker_sentiment_score': '0.294717', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Allianz Asset Management GmbH Lowers Position in Comfort Systems USA, Inc. $FIX",https://www.marketbeat.com/instant-alerts/filing-allianz-asset-management-gmbh-lowers-position-in-comfort-systems-usa-inc-fix-2026-02-05/,20260205T102758,['MarketBeat'],"Allianz Asset Management GmbH has lowered its stake in Comfort Systems USA, Inc. by 17.3% in the third quarter, reducing its holdings to 77,673 shares. Despite this, other institutional investors like WCM Investment Management LLC and Peterson Wealth Services increased their positions significantly. Insiders also sold over $11 million in company stock during the last ninety days, while analysts largely maintain a ""Buy"" rating, with an average price target of $1,064.50.",https://www.marketbeat.com/logos/comfort-systems-usa-inc-logo-1200x675.png?v=20240424085012,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.809545'}, {'topic': 'financial_markets', 'relevance_score': '0.935982'}, {'topic': 'real_estate', 'relevance_score': '0.616189'}, {'topic': 'finance', 'relevance_score': '0.737829'}]",0.050684,Neutral,"[{'ticker': 'FIX', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.238570', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'NVDA', 'relevance_score': '0.604780', 'ticker_sentiment_score': '0.142583', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AVGO', 'relevance_score': '0.628135', 'ticker_sentiment_score': '0.107385', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMD', 'relevance_score': '0.617893', 'ticker_sentiment_score': '0.144109', 'ticker_sentiment_label': 'Neutral'}]"
KeyBanc Keeps Their Buy Rating on Advanced Micro Devices (AMD),https://www.theglobeandmail.com/investing/markets/stocks/AMD/pressreleases/38419/keybanc-keeps-their-buy-rating-on-advanced-micro-devices-amd/,20260205T093625,['Tipranks'],"KeyBanc analyst John Vinh has reiterated a Buy rating on Advanced Micro Devices (AMD) with a $300 price target, citing the company's strong financial performance. This positive outlook follows AMD's latest earnings report, which showed significant revenue and profit growth year-over-year. Despite a negative sentiment from corporate insider activity, with some insiders selling shares recently, Barclays also issued a Buy rating on AMD, though RBC Capital maintains a Hold rating.",,The Globe and Mail,General,The Globe and Mail,"[{'topic': 'earnings', 'relevance_score': '0.912154'}, {'topic': 'technology', 'relevance_score': '0.847141'}, {'topic': 'financial_markets', 'relevance_score': '0.725477'}]",0.279173,Somewhat-Bullish,"[{'ticker': 'AMD', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.313646', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.610357', 'ticker_sentiment_score': '0.242897', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Amkor Technology, Inc. $AMKR Shares Sold by Mirae Asset Global Investments Co. Ltd.",https://www.marketbeat.com/instant-alerts/filing-amkor-technology-inc-amkr-shares-sold-by-mirae-asset-global-investments-co-ltd-2026-02-05/,20260205T093104,['MarketBeat'],"Mirae Asset Global Investments Co. Ltd. significantly reduced its stake in Amkor Technology (NASDAQ:AMKR) by 92.7% in the third quarter, selling 365,957 shares and retaining 28,733 shares valued at approximately $816,000. Analyst ratings for Amkor are mixed, with Needham and Zacks upgrading their views, while the consensus remains a ""Hold"" with an average target price of $39.14. Insiders also sold approximately 96,000 shares worth $4.09 million in the last quarter, with insiders now owning 26.9% of the company's stock.",https://www.marketbeat.com/logos/amkor-technology-inc-logo-1200x675.jpg,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.924971'}, {'topic': 'financial_markets', 'relevance_score': '0.843566'}, {'topic': 'technology', 'relevance_score': '0.714805'}, {'topic': 'finance', 'relevance_score': '0.602618'}]",-0.066686,Neutral,"[{'ticker': 'AMKR', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.059933', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TXN', 'relevance_score': '0.570734', 'ticker_sentiment_score': '-0.077555', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.558021', 'ticker_sentiment_score': '-0.079843', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.586790', 'ticker_sentiment_score': '-0.051954', 'ticker_sentiment_label': 'Neutral'}]"
